,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy
,open,high,low,close,volume,num_trds,value
2021-08-31 18:00:00-04:00,79.28,79.3,79.28,79.285,87,19,6898.116
2021-08-31 18:01:00-04:00,79.285,79.29,79.28,79.28,11,3,872.12
2021-08-31 18:02:00-04:00,79.285,79.285,79.285,79.285,6,1,475.71
2021-08-31 18:03:00-04:00,79.29,79.29,79.29,79.29,2,2,158.58
2021-08-31 18:04:00-04:00,79.29,79.29,79.29,79.29,7,2,555.03
2021-08-31 18:06:00-04:00,79.29,79.29,79.29,79.29,7,2,555.03
2021-08-31 18:07:00-04:00,79.29,79.29,79.29,79.29,4,4,317.16
2021-08-31 18:11:00-04:00,79.29,79.295,79.29,79.295,4,2,317.165
2021-08-31 18:13:00-04:00,79.29,79.29,79.29,79.29,8,1,634.32
2021-08-31 18:14:00-04:00,79.29,79.29,79.29,79.29,2,1,158.58
2021-08-31 18:16:00-04:00,79.29,79.29,79.29,79.29,1,1,79.29
2021-08-31 18:20:00-04:00,79.29,79.29,79.29,79.29,7,3,555.03
2021-08-31 18:21:00-04:00,79.285,79.285,79.285,79.285,13,1,1030.705
2021-08-31 18:23:00-04:00,79.28,79.285,79.28,79.285,8,4,634.255
2021-08-31 18:24:00-04:00,79.285,79.285,79.285,79.285,10,2,792.85
2021-08-31 18:25:00-04:00,79.285,79.285,79.285,79.285,3,1,237.855
2021-08-31 18:26:00-04:00,79.285,79.285,79.285,79.285,2,1,158.57
2021-08-31 18:27:00-04:00,79.28,79.285,79.28,79.28,25,11,1982.045
2021-08-31 18:28:00-04:00,79.275,79.28,79.275,79.275,7,7,554.94
2021-08-31 18:29:00-04:00,79.275,79.275,79.27,79.27,19,10,1506.185
2021-08-31 18:30:00-04:00,79.265,79.265,79.265,79.265,4,4,317.06
2021-08-31 18:31:00-04:00,79.265,79.27,79.265,79.27,25,13,1981.685
2021-08-31 18:32:00-04:00,79.27,79.27,79.265,79.265,10,4,792.695
2021-08-31 18:33:00-04:00,79.27,79.275,79.27,79.275,2,2,158.545
2021-08-31 18:35:00-04:00,79.27,79.27,79.27,79.27,2,2,158.54
2021-08-31 18:37:00-04:00,79.275,79.275,79.27,79.275,14,9,1109.845
2021-08-31 18:38:00-04:00,79.28,79.28,79.27,79.275,17,9,1347.73
2021-08-31 18:40:00-04:00,79.275,79.275,79.275,79.275,1,1,79.275
2021-08-31 18:41:00-04:00,79.275,79.275,79.265,79.265,39,4,3091.36
2021-08-31 18:42:00-04:00,79.26,79.26,79.26,79.26,2,1,158.52
2021-08-31 18:44:00-04:00,79.265,79.265,79.265,79.265,2,2,158.53
2021-08-31 18:46:00-04:00,79.27,79.27,79.27,79.27,2,2,158.54
2021-08-31 18:49:00-04:00,79.275,79.275,79.275,79.275,1,1,79.275
2021-08-31 18:52:00-04:00,79.27,79.27,79.27,79.27,2,2,158.54
2021-08-31 18:54:00-04:00,79.265,79.265,79.265,79.265,1,1,79.265
2021-08-31 18:55:00-04:00,79.26,79.26,79.26,79.26,4,1,317.04
2021-08-31 18:56:00-04:00,79.26,79.265,79.26,79.265,9,3,713.345
2021-08-31 18:58:00-04:00,79.255,79.26,79.255,79.26,23,3,1822.87
2021-08-31 18:59:00-04:00,79.26,79.265,79.26,79.265,5,3,396.31
2021-08-31 19:00:00-04:00,79.26,79.27,79.26,79.27,5,4,396.33
2021-08-31 19:01:00-04:00,79.265,79.265,79.25,79.25,44,10,3487.335
2021-08-31 19:02:00-04:00,79.245,79.245,79.245,79.245,39,1,3090.555
2021-08-31 19:03:00-04:00,79.25,79.25,79.25,79.25,4,2,317.0
2021-08-31 19:04:00-04:00,79.25,79.25,79.25,79.25,5,2,396.25
2021-08-31 19:06:00-04:00,79.25,79.25,79.25,79.25,23,3,1822.75
2021-08-31 19:08:00-04:00,79.25,79.25,79.25,79.25,12,1,951.0
