,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy
,open,high,low,close,volume,num_trds,value
2021-08-18 18:00:00-04:00,78.995,79.01,78.995,79.01,134,41,10585.88
2021-08-18 18:01:00-04:00,79.005,79.015,79.005,79.005,14,4,1106.1
2021-08-18 18:03:00-04:00,79.01,79.01,79.0,79.005,24,7,1896.095
2021-08-18 18:05:00-04:00,79.0,79.0,79.0,79.0,6,3,474.0
2021-08-18 18:06:00-04:00,79.005,79.005,79.005,79.005,4,2,316.02
2021-08-18 18:08:00-04:00,79.005,79.01,79.005,79.005,12,4,948.08
2021-08-18 18:11:00-04:00,79.01,79.01,79.01,79.01,6,4,474.06
2021-08-18 18:13:00-04:00,79.005,79.005,79.0,79.0,8,2,632.01
2021-08-18 18:16:00-04:00,79.0,79.0,79.0,79.0,14,4,1106.0
2021-08-18 18:17:00-04:00,79.0,79.0,79.0,79.0,1,1,79.0
2021-08-18 18:18:00-04:00,79.005,79.005,79.005,79.005,1,1,79.005
2021-08-18 18:20:00-04:00,79.005,79.01,79.005,79.01,4,3,316.025
2021-08-18 18:21:00-04:00,79.015,79.02,79.015,79.015,20,6,1580.315
2021-08-18 18:24:00-04:00,79.015,79.02,79.015,79.02,7,3,553.115
2021-08-18 18:25:00-04:00,79.02,79.02,79.02,79.02,8,1,632.16
2021-08-18 18:27:00-04:00,79.02,79.025,79.02,79.025,7,4,553.15
2021-08-18 18:28:00-04:00,79.025,79.025,79.025,79.025,5,3,395.125
2021-08-18 18:30:00-04:00,79.02,79.025,79.02,79.02,15,10,1185.315
2021-08-18 18:31:00-04:00,79.02,79.025,79.02,79.025,6,5,474.135
2021-08-18 18:32:00-04:00,79.025,79.03,79.025,79.03,5,3,395.135
2021-08-18 18:33:00-04:00,79.03,79.03,79.025,79.025,9,6,711.265
2021-08-18 18:34:00-04:00,79.025,79.03,79.025,79.03,7,4,553.185
2021-08-18 18:35:00-04:00,79.03,79.03,79.03,79.03,2,1,158.06
2021-08-18 18:36:00-04:00,79.025,79.025,79.025,79.025,2,2,158.05
2021-08-18 18:37:00-04:00,79.03,79.035,79.03,79.035,21,3,1659.65
2021-08-18 18:38:00-04:00,79.03,79.03,79.03,79.03,18,6,1422.54
2021-08-18 18:39:00-04:00,79.03,79.03,79.025,79.03,14,3,1106.37
2021-08-18 18:40:00-04:00,79.025,79.025,79.025,79.025,4,1,316.1
2021-08-18 18:42:00-04:00,79.02,79.025,79.015,79.02,113,15,8929.05
2021-08-18 18:44:00-04:00,79.015,79.015,79.015,79.015,4,2,316.06
2021-08-18 18:45:00-04:00,79.01,79.015,79.01,79.01,8,6,632.09
