,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-08-18 18:03:00-04:00,79.0,79.0,79.0,79.0,1,1,79.0
2021-08-18 18:10:00-04:00,78.995,78.995,78.995,78.995,1,1,78.995
2021-08-18 18:20:00-04:00,79.0,79.0,79.0,79.0,1,1,79.0
2021-08-18 18:33:00-04:00,79.025,79.025,79.025,79.025,3,1,237.075
2021-08-18 19:44:00-04:00,78.975,78.975,78.975,78.975,1,1,78.975
2021-08-18 19:57:00-04:00,78.96,78.96,78.96,78.96,1,1,78.96
2021-08-18 20:14:00-04:00,78.95,78.95,78.95,78.95,4,1,315.8
2021-08-18 20:17:00-04:00,78.935,78.935,78.925,78.925,21,4,1657.505
2021-08-18 20:24:00-04:00,78.9,78.9,78.9,78.9,20,3,1578.0
2021-08-18 20:38:00-04:00,78.9,78.9,78.9,78.9,1,1,78.9
2021-08-18 21:04:00-04:00,78.89,78.89,78.89,78.89,1,1,78.89
2021-08-18 21:44:00-04:00,78.86,78.86,78.86,78.86,33,1,2602.38
2021-08-18 21:57:00-04:00,78.825,78.825,78.825,78.825,1,1,78.825
2021-08-18 22:24:00-04:00,78.795,78.795,78.795,78.795,2,2,157.59
2021-08-18 22:36:00-04:00,78.8,78.8,78.8,78.8,1,1,78.8
2021-08-18 23:11:00-04:00,78.75,78.75,78.75,78.75,1,1,78.75
2021-08-18 23:21:00-04:00,78.77,78.77,78.77,78.77,5,1,393.85
2021-08-18 23:26:00-04:00,78.76,78.76,78.76,78.76,1,1,78.76
2021-08-18 23:50:00-04:00,78.76,78.76,78.76,78.76,1,1,78.76
2021-08-19 00:51:00-04:00,78.755,78.755,78.755,78.755,1,1,78.755
2021-08-19 00:55:00-04:00,78.745,78.745,78.735,78.735,11,3,866.105
2021-08-19 00:58:00-04:00,78.74,78.74,78.74,78.74,1,1,78.74
2021-08-19 01:00:00-04:00,78.735,78.735,78.735,78.735,1,1,78.735
2021-08-19 01:03:00-04:00,78.735,78.74,78.735,78.74,2,2,157.475
2021-08-19 01:11:00-04:00,78.745,78.745,78.745,78.745,1,1,78.745
2021-08-19 01:22:00-04:00,78.71,78.71,78.71,78.71,1,1,78.71
2021-08-19 01:27:00-04:00,78.715,78.715,78.715,78.715,1,1,78.715
2021-08-19 01:30:00-04:00,78.72,78.72,78.72,78.72,1,1,78.72
2021-08-19 01:42:00-04:00,78.69,78.69,78.69,78.69,3,1,236.07
2021-08-19 01:46:00-04:00,78.695,78.695,78.695,78.695,1,1,78.695
2021-08-19 01:54:00-04:00,78.675,78.675,78.675,78.675,2,2,157.35
2021-08-19 01:55:00-04:00,78.66,78.66,78.66,78.66,1,1,78.66
2021-08-19 02:05:00-04:00,78.63,78.63,78.63,78.63,1,1,78.63
2021-08-19 02:28:00-04:00,78.58,78.58,78.58,78.58,1,1,78.58
2021-08-19 02:29:00-04:00,78.56,78.56,78.56,78.56,1,1,78.56
2021-08-19 02:32:00-04:00,78.595,78.595,78.595,78.595,1,1,78.595
2021-08-19 02:33:00-04:00,78.62,78.62,78.62,78.62,2,1,157.24
2021-08-19 03:00:00-04:00,78.61,78.61,78.61,78.61,3,1,235.83
2021-08-19 03:01:00-04:00,78.6,78.6,78.6,78.6,1,1,78.6
2021-08-19 03:05:00-04:00,78.54,78.54,78.54,78.54,4,1,314.16
2021-08-19 03:06:00-04:00,78.525,78.525,78.525,78.525,1,1,78.525
2021-08-19 03:12:00-04:00,78.535,78.535,78.535,78.535,1,1,78.535
2021-08-19 03:19:00-04:00,78.565,78.565,78.565,78.565,1,1,78.565
2021-08-19 03:38:00-04:00,78.52,78.52,78.52,78.52,1,1,78.52
2021-08-19 03:41:00-04:00,78.5,78.5,78.5,78.5,2,2,157.0
2021-08-19 04:01:00-04:00,78.49,78.49,78.49,78.49,1,1,78.49
2021-08-19 04:06:00-04:00,78.445,78.445,78.445,78.445,1,1,78.445
2021-08-19 04:11:00-04:00,78.46,78.46,78.46,78.46,1,1,78.46
2021-08-19 04:20:00-04:00,78.41,78.41,78.41,78.41,1,1,78.41
2021-08-19 04:25:00-04:00,78.41,78.41,78.41,78.41,1,1,78.41
2021-08-19 04:26:00-04:00,78.42,78.42,78.42,78.42,1,1,78.42
2021-08-19 04:29:00-04:00,78.44,78.44,78.44,78.44,2,1,156.88
2021-08-19 04:53:00-04:00,78.415,78.415,78.415,78.415,1,1,78.415
2021-08-19 05:00:00-04:00,78.405,78.405,78.405,78.405,1,1,78.405
2021-08-19 05:03:00-04:00,78.36,78.36,78.36,78.36,1,1,78.36
2021-08-19 05:04:00-04:00,78.325,78.325,78.325,78.325,2,1,156.65
2021-08-19 05:33:00-04:00,78.395,78.395,78.395,78.395,1,1,78.395
2021-08-19 05:34:00-04:00,78.385,78.385,78.385,78.385,2,2,156.77
2021-08-19 05:42:00-04:00,78.44,78.44,78.44,78.44,1,1,78.44
2021-08-19 06:05:00-04:00,78.465,78.465,78.465,78.465,1,1,78.465
2021-08-19 06:23:00-04:00,78.495,78.5,78.495,78.5,20,2,1569.95
2021-08-19 06:27:00-04:00,78.46,78.46,78.46,78.46,1,1,78.46
2021-08-19 06:29:00-04:00,78.425,78.425,78.425,78.425,1,1,78.425
2021-08-19 06:41:00-04:00,78.445,78.445,78.445,78.445,1,1,78.445
2021-08-19 07:07:00-04:00,78.415,78.415,78.415,78.415,1,1,78.415
2021-08-19 07:10:00-04:00,78.395,78.395,78.395,78.395,2,1,156.79
2021-08-19 07:14:00-04:00,78.4,78.4,78.4,78.4,1,1,78.4
2021-08-19 07:21:00-04:00,78.4,78.4,78.4,78.4,1,1,78.4
2021-08-19 07:31:00-04:00,78.41,78.41,78.41,78.41,1,1,78.41
2021-08-19 07:43:00-04:00,78.46,78.46,78.46,78.46,1,1,78.46
2021-08-19 07:49:00-04:00,78.485,78.485,78.485,78.485,2,1,156.97
2021-08-19 07:53:00-04:00,78.44,78.44,78.44,78.44,1,1,78.44
2021-08-19 07:56:00-04:00,78.425,78.43,78.425,78.43,9,4,705.855
2021-08-19 07:59:00-04:00,78.415,78.415,78.415,78.415,1,1,78.415
2021-08-19 08:00:00-04:00,78.41,78.41,78.41,78.41,1,1,78.41
2021-08-19 08:01:00-04:00,78.405,78.405,78.395,78.395,2,2,156.8
2021-08-19 08:02:00-04:00,78.385,78.385,78.37,78.37,2,2,156.755
2021-08-19 08:03:00-04:00,78.36,78.36,78.36,78.36,1,1,78.36
2021-08-19 08:05:00-04:00,78.375,78.375,78.375,78.375,1,1,78.375
2021-08-19 08:12:00-04:00,78.405,78.405,78.405,78.405,1,1,78.405
2021-08-19 08:36:00-04:00,78.435,78.435,78.435,78.435,2,1,156.87
2021-08-19 08:37:00-04:00,78.415,78.415,78.415,78.415,1,1,78.415
2021-08-19 08:41:00-04:00,78.435,78.435,78.435,78.435,1,1,78.435
2021-08-19 08:44:00-04:00,78.445,78.445,78.445,78.445,1,1,78.445
