,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index
,open,high,low,close,volume,num_trds,value
2021-07-05 18:00:00-04:00,4341.5,4343.0,4341.5,4342.75,525,165,2279659.75
2021-07-05 18:01:00-04:00,4343.0,4343.75,4342.75,4343.75,265,89,1150955.75
2021-07-05 18:02:00-04:00,4343.5,4343.75,4343.5,4343.5,82,30,356169.0
2021-07-05 18:03:00-04:00,4343.25,4343.75,4343.0,4343.0,149,64,647163.75
2021-07-05 18:04:00-04:00,4343.0,4343.75,4343.0,4343.5,134,60,581990.25
2021-07-05 18:05:00-04:00,4343.5,4343.5,4343.25,4343.25,40,14,173732.5
2021-07-05 18:06:00-04:00,4343.25,4343.75,4343.25,4343.5,87,25,377878.75
2021-07-05 18:07:00-04:00,4343.5,4343.5,4343.5,4343.5,25,15,108587.5
2021-07-05 18:08:00-04:00,4343.5,4343.75,4343.5,4343.75,45,15,195458.0
2021-07-05 18:09:00-04:00,4343.75,4344.0,4343.5,4343.75,91,24,395284.5
2021-07-05 18:10:00-04:00,4343.75,4344.25,4343.75,4344.0,71,34,308416.0
2021-07-05 18:11:00-04:00,4344.0,4344.5,4344.0,4344.5,45,17,195492.0
2021-07-05 18:12:00-04:00,4344.5,4344.75,4344.25,4344.5,82,40,356246.25
2021-07-05 18:13:00-04:00,4344.5,4344.75,4344.5,4344.75,60,18,260680.5
2021-07-05 18:14:00-04:00,4344.75,4344.75,4344.5,4344.5,4,4,17378.5
2021-07-05 18:15:00-04:00,4344.5,4345.0,4344.5,4345.0,88,28,382348.75
2021-07-05 18:16:00-04:00,4345.0,4345.0,4344.75,4344.75,17,12,73864.25
2021-07-05 18:17:00-04:00,4345.0,4345.0,4344.75,4344.75,64,26,278071.25
2021-07-05 18:18:00-04:00,4345.0,4345.0,4344.75,4344.75,22,12,95587.75
2021-07-05 18:19:00-04:00,4345.0,4345.0,4344.75,4344.75,62,17,269379.75
2021-07-05 18:20:00-04:00,4344.75,4344.75,4344.5,4344.75,70,26,304129.0
2021-07-05 18:21:00-04:00,4344.75,4345.25,4344.75,4345.0,79,31,343252.75
2021-07-05 18:22:00-04:00,4345.0,4345.25,4345.0,4345.25,19,13,82559.5
2021-07-05 18:23:00-04:00,4345.0,4345.25,4345.0,4345.0,33,18,143385.25
2021-07-05 18:24:00-04:00,4345.0,4345.25,4344.75,4345.0,50,23,217251.5
2021-07-05 18:25:00-04:00,4345.0,4345.0,4345.0,4345.0,25,1,108625.0
2021-07-05 18:26:00-04:00,4345.0,4345.0,4344.75,4345.0,11,5,47794.75
2021-07-05 18:27:00-04:00,4345.0,4345.0,4345.0,4345.0,3,3,13035.0
2021-07-05 18:28:00-04:00,4345.0,4345.0,4344.75,4344.75,58,24,252001.0
2021-07-05 18:29:00-04:00,4344.75,4344.75,4344.5,4344.75,86,28,373634.5
2021-07-05 18:30:00-04:00,4344.75,4344.75,4344.75,4344.75,5,4,21723.75
2021-07-05 18:31:00-04:00,4344.5,4344.5,4344.25,4344.25,78,18,338859.0
2021-07-05 18:32:00-04:00,4344.25,4344.25,4344.25,4344.25,11,5,47786.75
2021-07-05 18:33:00-04:00,4344.25,4344.25,4344.0,4344.25,9,9,39096.75
2021-07-05 18:34:00-04:00,4344.25,4344.25,4344.0,4344.25,12,10,52129.25
2021-07-05 18:35:00-04:00,4344.25,4345.0,4344.25,4344.75,69,46,299773.5
2021-07-05 18:36:00-04:00,4344.75,4344.75,4344.5,4344.75,26,10,112963.25
2021-07-05 18:37:00-04:00,4344.75,4344.75,4344.5,4344.5,95,41,412730.0
2021-07-05 18:38:00-04:00,4344.5,4344.75,4344.5,4344.75,13,10,56481.0
2021-07-05 18:39:00-04:00,4345.0,4345.0,4344.75,4345.0,16,14,69518.75
2021-07-05 18:40:00-04:00,4345.0,4345.5,4344.75,4345.5,177,55,769096.5
2021-07-05 18:41:00-04:00,4345.5,4345.5,4345.25,4345.5,83,39,360662.25
2021-07-05 18:42:00-04:00,4345.5,4345.5,4345.25,4345.5,11,9,47800.25
2021-07-05 18:43:00-04:00,4345.5,4345.5,4345.5,4345.5,23,17,99946.5
2021-07-05 18:44:00-04:00,4345.5,4345.5,4345.25,4345.25,33,13,143395.0
2021-07-05 18:45:00-04:00,4345.25,4345.5,4345.25,4345.25,45,21,195538.0
2021-07-05 18:46:00-04:00,4345.25,4345.5,4345.25,4345.5,10,10,43454.75
2021-07-05 18:47:00-04:00,4345.5,4345.75,4345.5,4345.75,15,10,65183.0
2021-07-05 18:48:00-04:00,4345.75,4345.75,4345.5,4345.75,37,23,160786.25
2021-07-05 18:49:00-04:00,4345.75,4345.75,4345.25,4345.25,16,9,69527.5
2021-07-05 18:50:00-04:00,4345.5,4345.5,4345.5,4345.5,38,18,165129.0
2021-07-05 18:51:00-04:00,4345.5,4345.5,4345.5,4345.5,5,4,21727.5
2021-07-05 18:52:00-04:00,4345.5,4345.5,4345.25,4345.5,7,7,30418.0
2021-07-05 18:53:00-04:00,4345.5,4345.5,4345.25,4345.25,24,5,104286.5
2021-07-05 18:54:00-04:00,4345.25,4345.25,4345.25,4345.25,7,7,30416.75
2021-07-05 18:55:00-04:00,4345.25,4345.5,4345.25,4345.5,36,21,156432.5
2021-07-05 18:56:00-04:00,4345.5,4345.5,4345.5,4345.5,19,15,82564.5
2021-07-05 18:57:00-04:00,4345.5,4345.75,4345.5,4345.75,10,5,43457.0
2021-07-05 18:58:00-04:00,4345.75,4345.75,4345.75,4345.75,40,14,173830.0
2021-07-05 18:59:00-04:00,4345.75,4345.75,4345.5,4345.5,56,23,243348.5
2021-07-05 19:00:00-04:00,4345.5,4346.0,4345.5,4345.75,123,45,534548.0
2021-07-05 19:01:00-04:00,4346.0,4346.0,4345.75,4345.75,40,20,173830.25
2021-07-05 19:02:00-04:00,4345.75,4346.0,4345.75,4346.0,38,17,165140.5
2021-07-05 19:03:00-04:00,4346.0,4346.0,4345.75,4345.75,15,6,65186.75
2021-07-05 19:04:00-04:00,4345.75,4345.75,4345.5,4345.75,30,20,130372.0
2021-07-05 19:05:00-04:00,4345.75,4345.75,4345.75,4345.75,5,3,21728.75
2021-07-05 19:06:00-04:00,4345.75,4346.0,4345.75,4345.75,6,5,26075.25
2021-07-05 19:07:00-04:00,4346.0,4346.25,4345.75,4345.75,136,52,591071.75
2021-07-05 19:08:00-04:00,4345.75,4346.25,4345.75,4346.25,41,7,178186.0
2021-07-05 19:09:00-04:00,4346.25,4346.25,4346.0,4346.0,15,12,65192.75
2021-07-05 19:10:00-04:00,4346.25,4346.25,4346.25,4346.25,6,5,26077.5
2021-07-05 19:11:00-04:00,4346.25,4346.25,4346.0,4346.0,22,8,95612.75
2021-07-05 19:12:00-04:00,4346.0,4346.0,4345.75,4345.75,5,5,21729.5
2021-07-05 19:13:00-04:00,4346.0,4346.0,4345.75,4345.75,23,5,99952.75
2021-07-05 19:14:00-04:00,4345.75,4345.75,4345.75,4345.75,17,11,73877.75
2021-07-05 19:15:00-04:00,4346.0,4346.0,4345.75,4345.75,20,6,86915.25
2021-07-05 19:16:00-04:00,4345.75,4346.0,4345.5,4345.75,33,23,143409.0
2021-07-05 19:17:00-04:00,4345.75,4346.0,4345.75,4346.0,13,4,56497.5
2021-07-05 19:18:00-04:00,4346.0,4346.25,4346.0,4346.25,47,18,204265.75
2021-07-05 19:19:00-04:00,4346.25,4346.25,4346.0,4346.25,85,37,369431.0
2021-07-05 19:20:00-04:00,4346.5,4346.5,4346.25,4346.25,35,17,152126.0
2021-07-05 19:21:00-04:00,4346.25,4346.25,4346.0,4346.25,76,25,330303.25
2021-07-05 19:22:00-04:00,4346.25,4346.75,4346.25,4346.5,90,36,391185.5
2021-07-05 19:23:00-04:00,4346.5,4346.5,4346.25,4346.5,19,12,82583.25
2021-07-05 19:24:00-04:00,4346.5,4346.5,4346.5,4346.5,31,11,134741.5
2021-07-05 19:25:00-04:00,4346.5,4346.5,4346.25,4346.5,7,7,30425.25
2021-07-05 19:26:00-04:00,4346.5,4346.75,4346.25,4346.5,31,24,134741.5
2021-07-05 19:27:00-04:00,4346.5,4346.5,4346.25,4346.25,21,4,91276.0
2021-07-05 19:28:00-04:00,4346.5,4346.5,4346.25,4346.25,11,7,47810.5
2021-07-05 19:29:00-04:00,4346.5,4346.5,4346.25,4346.25,38,14,165158.25
2021-07-05 19:30:00-04:00,4346.25,4346.5,4346.25,4346.5,9,9,39118.25
2021-07-05 19:31:00-04:00,4346.5,4346.5,4346.25,4346.5,7,6,30425.0
2021-07-05 19:32:00-04:00,4346.5,4346.5,4346.25,4346.25,14,8,60848.5
2021-07-05 19:33:00-04:00,4346.25,4346.5,4346.25,4346.5,25,10,108662.25
2021-07-05 19:34:00-04:00,4346.5,4346.5,4346.5,4346.5,6,4,26079.0
2021-07-05 19:35:00-04:00,4346.25,4346.5,4346.25,4346.5,39,19,169505.5
2021-07-05 19:36:00-04:00,4346.25,4346.5,4346.25,4346.5,61,28,265136.0
2021-07-05 19:37:00-04:00,4346.5,4346.5,4346.5,4346.5,11,4,47811.5
2021-07-05 19:38:00-04:00,4346.25,4346.5,4346.25,4346.5,6,2,26077.75
2021-07-05 19:39:00-04:00,4346.25,4346.5,4345.5,4345.5,150,51,651889.25
2021-07-05 19:40:00-04:00,4345.75,4345.75,4345.25,4345.25,120,56,521456.0
2021-07-05 19:41:00-04:00,4345.5,4345.75,4345.5,4345.5,78,26,338951.75
2021-07-05 19:42:00-04:00,4345.5,4345.5,4345.25,4345.25,38,16,165128.5
2021-07-05 19:43:00-04:00,4345.5,4345.5,4345.25,4345.5,51,21,221614.5
2021-07-05 19:44:00-04:00,4345.5,4346.0,4345.25,4345.5,91,43,395452.0
2021-07-05 19:45:00-04:00,4345.5,4345.75,4345.25,4345.5,89,53,386751.75
2021-07-05 19:46:00-04:00,4345.5,4346.0,4345.5,4346.0,24,10,104297.75
2021-07-05 19:47:00-04:00,4346.0,4346.5,4346.0,4346.25,159,63,691056.75
2021-07-05 19:48:00-04:00,4346.25,4346.5,4346.0,4346.25,89,33,386825.0
2021-07-05 19:49:00-04:00,4346.25,4346.5,4346.25,4346.5,23,12,99969.25
2021-07-05 19:50:00-04:00,4346.5,4347.0,4346.5,4347.0,140,63,608558.25
2021-07-05 19:51:00-04:00,4347.0,4347.0,4346.75,4346.75,59,30,256459.25
2021-07-05 19:52:00-04:00,4346.75,4346.75,4346.5,4346.75,27,14,117362.0
2021-07-05 19:53:00-04:00,4346.75,4347.0,4346.75,4346.75,28,19,121709.75
2021-07-05 19:54:00-04:00,4346.75,4347.5,4346.75,4347.0,158,68,686859.5
2021-07-05 19:55:00-04:00,4347.0,4347.0,4346.75,4346.75,50,22,217340.0
2021-07-05 19:56:00-04:00,4346.75,4346.75,4346.5,4346.5,27,14,117356.25
2021-07-05 19:57:00-04:00,4346.5,4346.75,4346.25,4346.25,35,13,152126.0
2021-07-05 19:58:00-04:00,4346.5,4346.5,4346.5,4346.5,17,8,73890.5
