,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty
,open,high,low,close,volume,num_trds,value
2021-10-14 20:00:00-04:00,1238.0,1239.25,1238.0,1239.25,3,3,3715.75
2021-10-14 20:04:00-04:00,1239.5,1239.5,1239.5,1239.5,1,1,1239.5
2021-10-14 20:07:00-04:00,1239.5,1239.5,1239.25,1239.25,2,2,2478.75
2021-10-14 20:13:00-04:00,1239.25,1239.25,1239.25,1239.25,1,1,1239.25
2021-10-14 20:51:00-04:00,1238.75,1238.75,1238.75,1238.75,2,1,2477.5
2021-10-14 21:00:00-04:00,1239.25,1239.5,1239.25,1239.5,2,2,2478.75
2021-10-14 23:05:00-04:00,1237.0,1237.0,1237.0,1237.0,2,1,2474.0
2021-10-14 23:10:00-04:00,1236.0,1236.0,1236.0,1236.0,1,1,1236.0
2021-10-15 00:29:00-04:00,1240.0,1240.0,1240.0,1240.0,3,3,3720.0
2021-10-15 00:32:00-04:00,1240.0,1240.0,1239.5,1239.5,2,2,2479.5
2021-10-15 00:38:00-04:00,1239.75,1239.75,1239.75,1239.75,2,1,2479.5
2021-10-15 01:10:00-04:00,1241.0,1241.0,1241.0,1241.0,2,1,2482.0
2021-10-15 01:11:00-04:00,1241.25,1241.25,1241.25,1241.25,2,1,2482.5
2021-10-15 01:15:00-04:00,1241.25,1241.25,1241.25,1241.25,1,1,1241.25
2021-10-15 02:31:00-04:00,1244.0,1244.0,1244.0,1244.0,2,1,2488.0
2021-10-15 02:49:00-04:00,1244.5,1244.5,1244.25,1244.5,3,3,3733.25
2021-10-15 02:50:00-04:00,1245.0,1245.0,1245.0,1245.0,4,3,4980.0
2021-10-15 02:56:00-04:00,1244.5,1244.5,1244.5,1244.5,3,1,3733.5
2021-10-15 03:03:00-04:00,1245.0,1245.0,1245.0,1245.0,1,1,1245.0
2021-10-15 03:30:00-04:00,1245.75,1245.75,1245.75,1245.75,2,1,2491.5
2021-10-15 03:31:00-04:00,1245.75,1245.75,1245.75,1245.75,1,1,1245.75
2021-10-15 03:36:00-04:00,1245.5,1245.5,1245.5,1245.5,1,1,1245.5
2021-10-15 03:40:00-04:00,1245.0,1245.0,1244.75,1244.75,4,4,4979.25
2021-10-15 04:05:00-04:00,1247.0,1247.0,1247.0,1247.0,2,1,2494.0
2021-10-15 04:46:00-04:00,1247.5,1247.5,1247.5,1247.5,2,2,2495.0
2021-10-15 04:47:00-04:00,1248.0,1248.0,1248.0,1248.0,1,1,1248.0
2021-10-15 04:59:00-04:00,1248.75,1248.75,1248.75,1248.75,1,1,1248.75
2021-10-15 05:08:00-04:00,1249.5,1249.5,1249.25,1249.25,3,3,3748.0
2021-10-15 05:15:00-04:00,1249.5,1250.0,1249.5,1250.0,15,9,18749.5
2021-10-15 05:16:00-04:00,1250.25,1250.25,1250.25,1250.25,1,1,1250.25
2021-10-15 05:18:00-04:00,1249.75,1249.75,1249.75,1249.75,4,1,4999.0
2021-10-15 05:25:00-04:00,1247.75,1247.75,1247.75,1247.75,1,1,1247.75
2021-10-15 05:39:00-04:00,1249.5,1249.5,1249.5,1249.5,1,1,1249.5
2021-10-15 06:23:00-04:00,1248.5,1248.5,1248.5,1248.5,1,1,1248.5
2021-10-15 06:24:00-04:00,1248.5,1248.5,1248.25,1248.25,6,3,7489.75
2021-10-15 06:25:00-04:00,1248.25,1248.25,1248.25,1248.25,2,2,2496.5
2021-10-15 06:29:00-04:00,1248.0,1248.0,1248.0,1248.0,3,1,3744.0
2021-10-15 06:56:00-04:00,1248.5,1248.5,1248.0,1248.0,6,3,7489.25
2021-10-15 06:57:00-04:00,1247.75,1247.75,1247.75,1247.75,2,1,2495.5
2021-10-15 07:16:00-04:00,1248.5,1248.5,1248.5,1248.5,1,1,1248.5
2021-10-15 07:21:00-04:00,1249.0,1249.0,1248.75,1248.75,3,3,3746.5
2021-10-15 07:29:00-04:00,1250.0,1250.0,1250.0,1250.0,3,1,3750.0
2021-10-15 07:36:00-04:00,1250.0,1250.0,1250.0,1250.0,5,4,6250.0
2021-10-15 07:42:00-04:00,1250.0,1250.0,1250.0,1250.0,20,1,25000.0
2021-10-15 07:44:00-04:00,1250.5,1250.5,1250.5,1250.5,4,4,5002.0
2021-10-15 08:02:00-04:00,1249.25,1249.25,1249.25,1249.25,1,1,1249.25
2021-10-15 08:09:00-04:00,1248.0,1248.0,1248.0,1248.0,2,1,2496.0
2021-10-15 08:26:00-04:00,1247.25,1247.25,1247.25,1247.25,1,1,1247.25
2021-10-15 08:28:00-04:00,1248.25,1248.25,1248.25,1248.25,1,1,1248.25
2021-10-15 08:29:00-04:00,1248.25,1248.5,1248.25,1248.5,10,2,12483.25
2021-10-15 08:31:00-04:00,1248.0,1248.0,1248.0,1248.0,1,1,1248.0
2021-10-15 08:32:00-04:00,1247.75,1247.75,1247.75,1247.75,10,3,12477.5
2021-10-15 08:33:00-04:00,1248.75,1248.75,1248.75,1248.75,4,1,4995.0
2021-10-15 08:43:00-04:00,1248.0,1248.0,1248.0,1248.0,1,1,1248.0
2021-10-15 09:29:00-04:00,1248.0,1248.25,1248.0,1248.25,5,2,6240.25
2021-10-15 09:30:00-04:00,1248.0,1248.5,1246.25,1248.0,10,6,12478.75
2021-10-15 09:31:00-04:00,1246.5,1247.5,1246.25,1246.25,16,12,19950.5
2021-10-15 09:32:00-04:00,1246.0,1246.0,1245.25,1245.25,21,7,26159.5
2021-10-15 09:33:00-04:00,1245.25,1246.25,1245.25,1246.25,6,4,7475.5
2021-10-15 09:34:00-04:00,1247.5,1247.75,1246.75,1246.75,4,4,4989.25
2021-10-15 09:35:00-04:00,1247.5,1248.0,1247.5,1248.0,2,2,2495.5
2021-10-15 09:36:00-04:00,1248.5,1248.75,1248.0,1248.0,10,10,12484.75
2021-10-15 09:38:00-04:00,1247.75,1247.75,1247.75,1247.75,1,1,1247.75
2021-10-15 09:39:00-04:00,1247.0,1247.0,1246.5,1246.5,3,3,3740.0
2021-10-15 09:40:00-04:00,1245.5,1246.5,1245.5,1246.5,6,5,7476.0
2021-10-15 09:42:00-04:00,1247.0,1247.0,1247.0,1247.0,1,1,1247.0
2021-10-15 09:43:00-04:00,1247.5,1247.5,1247.5,1247.5,4,2,4990.0
2021-10-15 09:44:00-04:00,1248.25,1248.25,1247.75,1247.75,4,4,4992.0
2021-10-15 09:45:00-04:00,1248.0,1248.75,1248.0,1248.75,3,3,3745.5
2021-10-15 09:46:00-04:00,1249.25,1249.5,1249.25,1249.5,6,3,7495.75
2021-10-15 09:47:00-04:00,1249.0,1249.25,1249.0,1249.25,4,3,4996.75
