,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty
,open,high,low,close,volume,num_trds,value
2021-10-14 20:00:00-04:00,1214.75,1215.0,1213.25,1214.75,86,40,104429.25
2021-10-14 20:01:00-04:00,1214.5,1214.75,1214.5,1214.5,15,6,18217.75
2021-10-14 20:02:00-04:00,1214.75,1215.25,1214.75,1215.0,12,7,14579.5
2021-10-14 20:03:00-04:00,1215.0,1215.0,1215.0,1215.0,1,1,1215.0
2021-10-14 20:04:00-04:00,1215.25,1215.5,1215.25,1215.5,65,11,78997.0
2021-10-14 20:07:00-04:00,1215.0,1215.0,1214.75,1214.75,11,4,13363.25
2021-10-14 20:08:00-04:00,1214.5,1214.5,1214.5,1214.5,1,1,1214.5
2021-10-14 20:09:00-04:00,1214.25,1214.5,1214.25,1214.5,6,2,7285.75
2021-10-14 20:10:00-04:00,1214.25,1214.5,1214.25,1214.5,6,2,7285.75
2021-10-14 20:11:00-04:00,1214.75,1214.75,1214.75,1214.75,1,1,1214.75
2021-10-14 20:12:00-04:00,1214.75,1214.75,1214.5,1214.75,12,6,14575.5
2021-10-14 20:13:00-04:00,1215.0,1215.0,1215.0,1215.0,2,2,2430.0
2021-10-14 20:17:00-04:00,1214.5,1214.5,1214.5,1214.5,5,3,6072.5
2021-10-14 20:19:00-04:00,1214.25,1214.5,1214.25,1214.5,3,2,3643.25
2021-10-14 20:20:00-04:00,1214.5,1214.5,1213.5,1213.5,14,10,16994.5
2021-10-14 20:21:00-04:00,1213.5,1213.5,1213.0,1213.25,7,4,8492.0
2021-10-14 20:24:00-04:00,1213.0,1213.0,1213.0,1213.0,1,1,1213.0
2021-10-14 20:26:00-04:00,1213.25,1213.5,1213.25,1213.5,4,2,4853.75
2021-10-14 20:27:00-04:00,1213.75,1214.0,1213.5,1213.5,9,5,10923.75
2021-10-14 20:30:00-04:00,1213.25,1213.25,1213.25,1213.25,1,1,1213.25
2021-10-14 20:31:00-04:00,1213.5,1213.5,1213.5,1213.5,1,1,1213.5
2021-10-14 20:38:00-04:00,1214.0,1214.0,1214.0,1214.0,2,1,2428.0
2021-10-14 20:39:00-04:00,1214.0,1214.0,1214.0,1214.0,1,1,1214.0
2021-10-14 20:43:00-04:00,1214.25,1214.25,1214.25,1214.25,1,1,1214.25
2021-10-14 20:48:00-04:00,1214.25,1214.25,1214.25,1214.25,1,1,1214.25
2021-10-14 20:53:00-04:00,1214.75,1214.75,1214.75,1214.75,1,1,1214.75
2021-10-14 20:59:00-04:00,1214.75,1214.75,1214.75,1214.75,1,1,1214.75
2021-10-14 21:00:00-04:00,1215.0,1215.0,1214.0,1214.0,13,6,15787.5
2021-10-14 21:02:00-04:00,1214.5,1214.5,1214.5,1214.5,2,1,2429.0
2021-10-14 21:04:00-04:00,1214.75,1214.75,1214.75,1214.75,1,1,1214.75
2021-10-14 21:05:00-04:00,1214.5,1214.5,1214.5,1214.5,2,2,2429.0
2021-10-14 21:06:00-04:00,1214.5,1215.25,1214.5,1215.25,8,2,9718.25
2021-10-14 21:07:00-04:00,1214.75,1214.75,1214.75,1214.75,5,3,6073.75
2021-10-14 21:08:00-04:00,1214.0,1214.25,1214.0,1214.25,8,3,9712.5
2021-10-14 21:15:00-04:00,1215.0,1215.0,1214.75,1214.75,2,2,2429.75
2021-10-14 21:18:00-04:00,1215.0,1215.0,1215.0,1215.0,2,1,2430.0
2021-10-14 21:19:00-04:00,1215.25,1215.5,1215.25,1215.5,24,8,29171.75
2021-10-14 21:21:00-04:00,1215.25,1215.5,1215.0,1215.5,14,10,17013.75
2021-10-14 21:23:00-04:00,1216.0,1216.0,1216.0,1216.0,13,3,15808.0
2021-10-14 21:25:00-04:00,1215.75,1215.75,1215.75,1215.75,1,1,1215.75
2021-10-14 21:26:00-04:00,1215.75,1215.75,1215.5,1215.5,7,3,8509.75
2021-10-14 21:28:00-04:00,1216.0,1216.0,1215.75,1215.75,7,3,8511.0
2021-10-14 21:29:00-04:00,1215.75,1216.0,1215.75,1216.0,5,3,6079.25
2021-10-14 21:30:00-04:00,1216.0,1216.0,1216.0,1216.0,1,1,1216.0
2021-10-14 21:31:00-04:00,1216.25,1216.25,1216.25,1216.25,2,2,2432.5
2021-10-14 21:32:00-04:00,1216.25,1216.5,1216.25,1216.5,4,3,4865.5
2021-10-14 21:33:00-04:00,1216.5,1216.75,1216.5,1216.75,10,4,12166.25
2021-10-14 21:35:00-04:00,1216.5,1216.5,1216.5,1216.5,2,2,2433.0
2021-10-14 21:39:00-04:00,1216.5,1217.0,1216.5,1217.0,28,6,34070.75
2021-10-14 21:41:00-04:00,1216.25,1216.25,1216.25,1216.25,7,4,8513.75
2021-10-14 21:42:00-04:00,1216.25,1216.25,1216.25,1216.25,1,1,1216.25
2021-10-14 21:44:00-04:00,1216.25,1216.5,1216.25,1216.5,6,4,7297.75
2021-10-14 21:45:00-04:00,1216.25,1216.25,1216.25,1216.25,1,1,1216.25
2021-10-14 21:49:00-04:00,1216.0,1216.0,1215.75,1215.75,4,2,4863.25
2021-10-14 21:50:00-04:00,1215.5,1215.5,1215.5,1215.5,1,1,1215.5
2021-10-14 21:54:00-04:00,1215.5,1215.5,1215.5,1215.5,4,2,4862.0
2021-10-14 21:57:00-04:00,1215.5,1215.5,1215.25,1215.25,6,4,7291.75
2021-10-14 21:58:00-04:00,1215.75,1215.75,1215.75,1215.75,1,1,1215.75
2021-10-14 21:59:00-04:00,1216.0,1216.0,1216.0,1216.0,1,1,1216.0
2021-10-14 22:02:00-04:00,1216.0,1216.0,1216.0,1216.0,1,1,1216.0
2021-10-14 22:03:00-04:00,1216.0,1216.0,1216.0,1216.0,2,2,2432.0
2021-10-14 22:04:00-04:00,1216.0,1216.0,1215.75,1215.75,7,5,8510.75
2021-10-14 22:05:00-04:00,1215.25,1215.75,1215.25,1215.5,6,3,7292.25
2021-10-14 22:06:00-04:00,1215.5,1215.5,1215.5,1215.5,2,2,2431.0
2021-10-14 22:07:00-04:00,1215.5,1215.5,1215.5,1215.5,1,1,1215.5
2021-10-14 22:10:00-04:00,1215.75,1216.0,1215.75,1216.0,2,2,2431.75
2021-10-14 22:11:00-04:00,1216.0,1216.0,1216.0,1216.0,5,2,6080.0
2021-10-14 22:12:00-04:00,1216.0,1216.0,1215.75,1215.75,9,6,10943.75
2021-10-14 22:13:00-04:00,1215.5,1215.5,1215.25,1215.25,3,2,3646.0
2021-10-14 22:18:00-04:00,1215.25,1215.25,1215.0,1215.0,3,3,3645.5
2021-10-14 22:20:00-04:00,1215.0,1215.0,1215.0,1215.0,1,1,1215.0
2021-10-14 22:21:00-04:00,1214.75,1214.75,1214.5,1214.5,4,3,4858.5
2021-10-14 22:22:00-04:00,1214.5,1214.5,1214.5,1214.5,1,1,1214.5
2021-10-14 22:24:00-04:00,1214.25,1214.25,1214.25,1214.25,2,1,2428.5
2021-10-14 22:25:00-04:00,1214.0,1214.0,1214.0,1214.0,1,1,1214.0
2021-10-14 22:26:00-04:00,1214.0,1214.0,1214.0,1214.0,4,2,4856.0
2021-10-14 22:27:00-04:00,1214.0,1214.0,1214.0,1214.0,1,1,1214.0
2021-10-14 22:30:00-04:00,1214.25,1214.5,1214.25,1214.5,10,4,12142.75
2021-10-14 22:32:00-04:00,1214.5,1214.5,1214.5,1214.5,1,1,1214.5
2021-10-14 22:33:00-04:00,1214.75,1214.75,1214.75,1214.75,2,2,2429.5
2021-10-14 22:34:00-04:00,1214.75,1215.25,1214.75,1215.0,12,10,14579.75
2021-10-14 22:35:00-04:00,1214.75,1214.75,1214.5,1214.5,5,3,6073.5
2021-10-14 22:36:00-04:00,1214.25,1214.25,1214.25,1214.25,1,1,1214.25
2021-10-14 22:37:00-04:00,1214.0,1214.0,1213.0,1213.0,32,12,38830.0
2021-10-14 22:38:00-04:00,1213.0,1213.25,1213.0,1213.0,13,4,15770.0
2021-10-14 22:39:00-04:00,1213.0,1213.0,1213.0,1213.0,1,1,1213.0
2021-10-14 22:40:00-04:00,1213.0,1213.0,1212.75,1212.75,13,5,15766.25
2021-10-14 22:41:00-04:00,1212.75,1213.0,1212.5,1213.0,5,3,6063.25
2021-10-14 22:42:00-04:00,1212.75,1212.75,1212.75,1212.75,5,3,6063.75
2021-10-14 22:45:00-04:00,1212.75,1212.75,1212.5,1212.5,3,2,3638.0
2021-10-14 22:46:00-04:00,1212.75,1212.75,1212.75,1212.75,1,1,1212.75
2021-10-14 22:47:00-04:00,1212.75,1212.75,1212.75,1212.75,8,4,9702.0
2021-10-14 22:49:00-04:00,1212.75,1212.75,1212.75,1212.75,1,1,1212.75
2021-10-14 22:50:00-04:00,1212.75,1212.75,1212.75,1212.75,1,1,1212.75
2021-10-14 22:52:00-04:00,1213.0,1213.0,1213.0,1213.0,8,4,9704.0
2021-10-14 22:53:00-04:00,1213.0,1213.0,1212.75,1212.75,4,3,4851.75
2021-10-14 22:55:00-04:00,1212.75,1213.0,1212.75,1213.0,2,2,2425.75
2021-10-14 22:56:00-04:00,1213.0,1213.0,1213.0,1213.0,6,3,7278.0
2021-10-14 22:58:00-04:00,1212.75,1212.75,1212.5,1212.5,5,2,6063.25
2021-10-14 23:01:00-04:00,1212.75,1212.75,1212.75,1212.75,3,3,3638.25
2021-10-14 23:02:00-04:00,1212.75,1212.75,1212.75,1212.75,2,2,2425.5
2021-10-14 23:03:00-04:00,1212.75,1213.0,1212.75,1213.0,6,5,7277.5
2021-10-14 23:04:00-04:00,1212.75,1212.75,1212.75,1212.75,34,5,41233.5
2021-10-14 23:05:00-04:00,1212.5,1212.5,1211.5,1212.0,24,15,29089.25
2021-10-14 23:06:00-04:00,1211.75,1212.0,1211.5,1212.0,6,6,7270.75
2021-10-14 23:10:00-04:00,1212.0,1212.0,1212.0,1212.0,2,1,2424.0
2021-10-14 23:12:00-04:00,1213.0,1213.25,1213.0,1213.25,6,4,7279.0
2021-10-14 23:13:00-04:00,1213.25,1213.25,1213.25,1213.25,5,2,6066.25
2021-10-14 23:14:00-04:00,1213.5,1213.5,1213.25,1213.25,2,2,2426.75
2021-10-14 23:15:00-04:00,1213.25,1213.25,1213.25,1213.25,1,1,1213.25
2021-10-14 23:16:00-04:00,1213.0,1213.0,1213.0,1213.0,1,1,1213.0
2021-10-14 23:17:00-04:00,1213.25,1213.75,1213.25,1213.5,15,9,18203.0
2021-10-14 23:18:00-04:00,1213.5,1213.5,1213.5,1213.5,6,4,7281.0
2021-10-14 23:20:00-04:00,1213.5,1213.5,1213.5,1213.5,2,2,2427.0
2021-10-14 23:22:00-04:00,1213.5,1213.5,1213.5,1213.5,1,1,1213.5
2021-10-14 23:24:00-04:00,1214.0,1214.0,1214.0,1214.0,7,3,8498.0
2021-10-14 23:25:00-04:00,1214.0,1214.0,1214.0,1214.0,2,2,2428.0
2021-10-14 23:26:00-04:00,1214.0,1214.0,1214.0,1214.0,1,1,1214.0
2021-10-14 23:27:00-04:00,1214.0,1214.0,1214.0,1214.0,2,2,2428.0
2021-10-14 23:29:00-04:00,1214.0,1214.0,1213.75,1213.75,6,5,7282.75
2021-10-14 23:30:00-04:00,1213.75,1213.75,1213.75,1213.75,1,1,1213.75
2021-10-14 23:32:00-04:00,1214.0,1214.25,1214.0,1214.25,4,2,4856.25
2021-10-14 23:33:00-04:00,1214.25,1214.25,1214.25,1214.25,1,1,1214.25
2021-10-14 23:34:00-04:00,1214.0,1214.0,1214.0,1214.0,1,1,1214.0
2021-10-14 23:38:00-04:00,1214.5,1215.0,1214.5,1214.5,31,7,37658.75
2021-10-14 23:40:00-04:00,1214.5,1214.5,1214.5,1214.5,20,2,24290.0
2021-10-14 23:59:00-04:00,1214.5,1214.5,1214.5,1214.5,1,1,1214.5
2021-10-15 00:09:00-04:00,1214.0,1214.0,1214.0,1214.0,1,1,1214.0
2021-10-15 00:10:00-04:00,1214.0,1214.0,1214.0,1214.0,1,1,1214.0
2021-10-15 00:11:00-04:00,1214.25,1214.25,1214.25,1214.25,2,1,2428.5
2021-10-15 00:12:00-04:00,1214.75,1214.75,1214.75,1214.75,1,1,1214.75
2021-10-15 00:13:00-04:00,1215.0,1215.0,1215.0,1215.0,3,1,3645.0
2021-10-15 00:15:00-04:00,1215.0,1215.0,1215.0,1215.0,1,1,1215.0
2021-10-15 00:17:00-04:00,1215.0,1215.0,1215.0,1215.0,1,1,1215.0
2021-10-15 00:18:00-04:00,1215.25,1215.5,1215.0,1215.0,4,3,4861.25
2021-10-15 00:19:00-04:00,1215.25,1215.25,1215.25,1215.25,6,3,7291.5
2021-10-15 00:20:00-04:00,1214.75,1214.75,1214.75,1214.75,1,1,1214.75
2021-10-15 00:22:00-04:00,1215.0,1215.0,1215.0,1215.0,2,1,2430.0
2021-10-15 00:28:00-04:00,1215.25,1215.75,1215.25,1215.75,19,8,23094.5
2021-10-15 00:29:00-04:00,1215.75,1215.75,1215.75,1215.75,4,2,4863.0
2021-10-15 00:37:00-04:00,1215.5,1215.5,1215.5,1215.5,2,1,2431.0
2021-10-15 00:38:00-04:00,1215.25,1215.25,1215.0,1215.25,14,11,17012.0
2021-10-15 00:42:00-04:00,1215.5,1215.5,1215.5,1215.5,1,1,1215.5
2021-10-15 00:43:00-04:00,1215.25,1215.25,1215.25,1215.25,1,1,1215.25
2021-10-15 00:46:00-04:00,1215.5,1216.0,1215.5,1216.0,12,7,14589.0
2021-10-15 00:47:00-04:00,1216.0,1216.5,1216.0,1216.5,12,6,14592.5
2021-10-15 00:49:00-04:00,1216.25,1216.25,1216.25,1216.25,5,2,6081.25
2021-10-15 00:53:00-04:00,1216.0,1216.0,1216.0,1216.0,4,2,4864.0
2021-10-15 00:54:00-04:00,1215.75,1215.75,1215.75,1215.75,5,4,6078.75
2021-10-15 00:57:00-04:00,1216.0,1216.0,1216.0,1216.0,2,2,2432.0
2021-10-15 00:59:00-04:00,1216.25,1216.25,1216.25,1216.25,1,1,1216.25
2021-10-15 01:00:00-04:00,1216.25,1216.25,1216.25,1216.25,2,2,2432.5
2021-10-15 01:04:00-04:00,1216.0,1216.0,1216.0,1216.0,1,1,1216.0
2021-10-15 01:10:00-04:00,1217.0,1217.0,1217.0,1217.0,1,1,1217.0
2021-10-15 01:11:00-04:00,1217.0,1217.0,1217.0,1217.0,14,7,17038.0
2021-10-15 01:12:00-04:00,1217.0,1217.0,1216.75,1216.75,3,3,3650.5
2021-10-15 01:15:00-04:00,1217.25,1217.25,1217.25,1217.25,1,1,1217.25
2021-10-15 01:16:00-04:00,1217.25,1217.25,1217.0,1217.0,29,11,35299.0
2021-10-15 01:18:00-04:00,1217.0,1217.0,1217.0,1217.0,1,1,1217.0
2021-10-15 01:21:00-04:00,1217.5,1217.5,1217.5,1217.5,2,1,2435.0
2021-10-15 01:22:00-04:00,1217.0,1217.0,1216.75,1216.75,7,3,8517.5
2021-10-15 01:29:00-04:00,1217.25,1217.25,1217.25,1217.25,1,1,1217.25
2021-10-15 01:30:00-04:00,1217.0,1217.0,1216.75,1216.75,12,5,14602.5
2021-10-15 01:31:00-04:00,1217.0,1217.0,1217.0,1217.0,2,2,2434.0
2021-10-15 01:33:00-04:00,1217.5,1217.5,1217.5,1217.5,17,6,20697.5
2021-10-15 01:35:00-04:00,1217.5,1218.5,1217.5,1218.5,49,18,59693.0
2021-10-15 01:36:00-04:00,1218.5,1219.5,1218.5,1219.5,23,10,28037.25
2021-10-15 01:37:00-04:00,1219.5,1219.75,1219.5,1219.75,46,10,56102.25
2021-10-15 01:38:00-04:00,1219.5,1219.5,1219.5,1219.5,5,5,6097.5
2021-10-15 01:39:00-04:00,1219.25,1219.25,1219.25,1219.25,1,1,1219.25
2021-10-15 01:40:00-04:00,1219.25,1219.25,1219.25,1219.25,3,2,3657.75
2021-10-15 01:41:00-04:00,1219.25,1219.25,1219.0,1219.0,16,6,19504.25
2021-10-15 01:42:00-04:00,1218.25,1218.5,1218.25,1218.5,6,4,7310.0
2021-10-15 01:45:00-04:00,1218.5,1218.5,1218.5,1218.5,1,1,1218.5
2021-10-15 01:46:00-04:00,1218.5,1218.5,1218.5,1218.5,1,1,1218.5
2021-10-15 01:48:00-04:00,1218.5,1218.5,1218.5,1218.5,1,1,1218.5
2021-10-15 01:50:00-04:00,1218.25,1218.5,1218.0,1218.0,5,4,6091.75
2021-10-15 01:52:00-04:00,1218.25,1218.25,1218.25,1218.25,1,1,1218.25
2021-10-15 01:59:00-04:00,1218.5,1218.5,1218.5,1218.5,2,2,2437.0
2021-10-15 02:01:00-04:00,1219.0,1219.0,1219.0,1219.0,3,1,3657.0
2021-10-15 02:03:00-04:00,1219.0,1219.25,1219.0,1219.0,9,6,10971.25
2021-10-15 02:04:00-04:00,1219.25,1219.25,1219.25,1219.25,4,2,4877.0
2021-10-15 02:05:00-04:00,1219.5,1219.5,1219.5,1219.5,2,1,2439.0
2021-10-15 02:06:00-04:00,1219.75,1219.75,1219.75,1219.75,2,1,2439.5
2021-10-15 02:07:00-04:00,1219.5,1219.5,1219.5,1219.5,3,2,3658.5
2021-10-15 02:08:00-04:00,1218.75,1218.75,1218.75,1218.75,3,1,3656.25
2021-10-15 02:09:00-04:00,1218.75,1218.75,1218.75,1218.75,1,1,1218.75
2021-10-15 02:10:00-04:00,1218.5,1218.5,1218.5,1218.5,1,1,1218.5
2021-10-15 02:11:00-04:00,1218.5,1218.5,1218.5,1218.5,1,1,1218.5
2021-10-15 02:12:00-04:00,1218.0,1218.25,1218.0,1218.25,2,2,2436.25
2021-10-15 02:17:00-04:00,1218.25,1218.25,1218.25,1218.25,1,1,1218.25
2021-10-15 02:22:00-04:00,1218.25,1218.25,1218.25,1218.25,9,3,10964.25
2021-10-15 02:23:00-04:00,1218.5,1218.5,1218.5,1218.5,6,2,7311.0
2021-10-15 02:27:00-04:00,1219.0,1219.0,1219.0,1219.0,5,1,6095.0
2021-10-15 02:28:00-04:00,1219.25,1219.25,1219.25,1219.25,15,2,18288.75
2021-10-15 02:31:00-04:00,1219.75,1219.75,1219.75,1219.75,5,1,6098.75
2021-10-15 02:32:00-04:00,1219.5,1219.5,1219.5,1219.5,5,3,6097.5
2021-10-15 02:35:00-04:00,1219.75,1219.75,1219.75,1219.75,1,1,1219.75
2021-10-15 02:36:00-04:00,1219.75,1219.75,1219.75,1219.75,28,23,34153.0
2021-10-15 02:37:00-04:00,1219.75,1219.75,1219.5,1219.75,11,8,13417.0
