,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index
,open,high,low,close,volume,num_trds,value
2021-09-01 18:00:00-04:00,4505.0,4505.25,4504.75,4505.25,11,3,49557.0
2021-09-01 20:44:00-04:00,4500.0,4500.0,4500.0,4500.0,2,2,9000.0
2021-09-01 21:18:00-04:00,4501.0,4501.0,4501.0,4501.0,1,1,4501.0
2021-09-01 21:19:00-04:00,4500.75,4500.75,4500.75,4500.75,2,2,9001.5
2021-09-02 01:42:00-04:00,4503.5,4503.5,4503.5,4503.5,1,1,4503.5
2021-09-02 02:34:00-04:00,4503.5,4503.5,4503.5,4503.5,1,1,4503.5
2021-09-02 03:26:00-04:00,4510.0,4510.0,4510.0,4510.0,1,1,4510.0
2021-09-02 03:31:00-04:00,4508.75,4508.75,4508.75,4508.75,1,1,4508.75
2021-09-02 03:50:00-04:00,4509.75,4509.75,4509.75,4509.75,1,1,4509.75
2021-09-02 03:59:00-04:00,4510.25,4510.25,4510.25,4510.25,1,1,4510.25
2021-09-02 05:32:00-04:00,4514.0,4514.0,4514.0,4514.0,1,1,4514.0
2021-09-02 08:33:00-04:00,4514.0,4514.0,4514.0,4514.0,1,1,4514.0
2021-09-02 09:03:00-04:00,4517.25,4517.25,4517.25,4517.25,10,1,45172.5
2021-09-02 09:04:00-04:00,4517.25,4517.25,4517.25,4517.25,65,12,293621.25
2021-09-02 09:05:00-04:00,4517.5,4517.5,4517.5,4517.5,25,3,112937.5
2021-09-02 09:11:00-04:00,4515.5,4516.0,4515.5,4516.0,69,6,311581.5
2021-09-02 09:12:00-04:00,4515.75,4515.75,4515.75,4515.75,46,6,207724.5
2021-09-02 09:13:00-04:00,4516.0,4516.0,4516.0,4516.0,23,6,103868.0
2021-09-02 09:14:00-04:00,4516.0,4516.0,4516.0,4516.0,3,1,13548.0
2021-09-02 09:17:00-04:00,4517.0,4517.0,4517.0,4517.0,1,1,4517.0
2021-09-02 09:29:00-04:00,4519.25,4519.25,4519.25,4519.25,1,1,4519.25
2021-09-02 09:30:00-04:00,4520.0,4520.0,4520.0,4520.0,2,1,9040.0
2021-09-02 09:41:00-04:00,4521.5,4521.5,4521.5,4521.5,2,1,9043.0
2021-09-02 09:45:00-04:00,4525.0,4525.0,4525.0,4525.0,1,1,4525.0
2021-09-02 09:47:00-04:00,4525.0,4525.0,4525.0,4525.0,1,1,4525.0
2021-09-02 09:48:00-04:00,4523.5,4523.5,4523.5,4523.5,1,1,4523.5
2021-09-02 09:51:00-04:00,4521.5,4521.5,4521.5,4521.5,1,1,4521.5
2021-09-02 09:54:00-04:00,4521.0,4521.0,4521.0,4521.0,1,1,4521.0
2021-09-02 09:57:00-04:00,4519.25,4519.25,4519.25,4519.25,1,1,4519.25
2021-09-02 10:00:00-04:00,4521.25,4521.25,4521.25,4521.25,1,1,4521.25
2021-09-02 10:12:00-04:00,4517.5,4517.5,4517.5,4517.5,1,1,4517.5
2021-09-02 10:46:00-04:00,4522.75,4522.75,4522.75,4522.75,4,3,18091.0
2021-09-02 10:54:00-04:00,4521.25,4521.25,4521.25,4521.25,1,1,4521.25
2021-09-02 11:15:00-04:00,4521.5,4521.5,4521.5,4521.5,1,1,4521.5
2021-09-02 11:22:00-04:00,4522.75,4522.75,4522.75,4522.75,1,1,4522.75
2021-09-02 11:25:00-04:00,4522.75,4522.75,4522.75,4522.75,1,1,4522.75
2021-09-02 11:26:00-04:00,4522.75,4522.75,4522.75,4522.75,10,1,45227.5
2021-09-02 11:59:00-04:00,4521.75,4521.75,4521.75,4521.75,1,1,4521.75
2021-09-02 12:00:00-04:00,4521.5,4521.5,4521.0,4521.0,6,6,27128.0
2021-09-02 12:01:00-04:00,4521.25,4521.25,4521.25,4521.25,10,1,45212.5
2021-09-02 12:28:00-04:00,4519.0,4519.0,4519.0,4519.0,1,1,4519.0
2021-09-02 12:37:00-04:00,4519.0,4519.0,4518.75,4519.0,3,3,13556.75
2021-09-02 13:16:00-04:00,4518.75,4518.75,4518.75,4518.75,1,1,4518.75
2021-09-02 13:53:00-04:00,4510.0,4510.0,4510.0,4510.0,1,1,4510.0
2021-09-02 15:02:00-04:00,4515.0,4515.0,4515.0,4515.0,2,1,9030.0
2021-09-02 15:03:00-04:00,4514.0,4514.0,4514.0,4514.0,2,1,9028.0
2021-09-02 15:12:00-04:00,4510.0,4511.0,4510.0,4511.0,80,6,360870.0
2021-09-02 15:14:00-04:00,4512.0,4512.0,4512.0,4512.0,80,5,360960.0
2021-09-02 15:15:00-04:00,4512.25,4512.25,4512.25,4512.25,1,1,4512.25
2021-09-02 15:16:00-04:00,4512.75,4512.75,4512.75,4512.75,2,2,9025.5
2021-09-02 15:20:00-04:00,4512.0,4512.0,4512.0,4512.0,3,2,13536.0
2021-09-02 15:21:00-04:00,4511.75,4511.75,4511.75,4511.75,2,1,9023.5
2021-09-02 15:28:00-04:00,4509.5,4509.5,4509.5,4509.5,2,1,9019.0
2021-09-02 15:50:00-04:00,4511.25,4511.25,4511.25,4511.25,1,1,4511.25
