,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy
,open,high,low,close,volume,num_trds,value
2021-08-04 19:18:00-04:00,79.705,79.705,79.705,79.705,1,1,79.705
2021-08-04 21:50:00-04:00,79.755,79.755,79.755,79.755,1,1,79.755
