,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty
,open,high,low,close,volume,num_trds,value
2021-09-22 20:00:00-04:00,1294.75,1295.5,1294.25,1295.25,33,29,42729.25
2021-09-22 20:01:00-04:00,1294.5,1294.5,1293.75,1294.5,12,8,15530.75
2021-09-22 20:02:00-04:00,1294.5,1294.5,1294.5,1294.5,1,1,1294.5
2021-09-22 20:03:00-04:00,1294.25,1294.25,1293.25,1293.25,2,2,2587.5
2021-09-22 20:04:00-04:00,1292.75,1292.75,1292.0,1292.0,4,3,5169.5
2021-09-22 20:07:00-04:00,1292.5,1292.5,1292.5,1292.5,2,2,2585.0
2021-09-22 20:08:00-04:00,1291.5,1291.5,1291.5,1291.5,1,1,1291.5
2021-09-22 20:09:00-04:00,1291.0,1291.0,1291.0,1291.0,2,2,2582.0
2021-09-22 20:13:00-04:00,1292.25,1292.25,1292.25,1292.25,1,1,1292.25
2021-09-22 20:39:00-04:00,1293.25,1293.25,1293.25,1293.25,1,1,1293.25
2021-09-22 20:56:00-04:00,1293.75,1293.75,1293.75,1293.75,1,1,1293.75
2021-09-22 20:59:00-04:00,1293.25,1293.25,1293.25,1293.25,1,1,1293.25
2021-09-22 21:02:00-04:00,1291.75,1291.75,1291.75,1291.75,2,2,2583.5
2021-09-22 21:06:00-04:00,1291.75,1291.75,1291.75,1291.75,1,1,1291.75
2021-09-22 21:07:00-04:00,1291.5,1291.5,1291.5,1291.5,1,1,1291.5
2021-09-22 21:14:00-04:00,1291.0,1291.5,1291.0,1291.5,3,2,3874.0
2021-09-22 21:16:00-04:00,1293.0,1293.5,1293.0,1293.5,2,2,2586.5
2021-09-22 21:17:00-04:00,1293.5,1293.5,1293.5,1293.5,1,1,1293.5
2021-09-22 21:19:00-04:00,1293.5,1293.5,1293.5,1293.5,1,1,1293.5
2021-09-22 21:21:00-04:00,1293.5,1293.5,1293.25,1293.25,3,3,3880.0
2021-09-22 21:41:00-04:00,1293.5,1293.5,1293.5,1293.5,1,1,1293.5
2021-09-22 21:49:00-04:00,1293.5,1293.5,1293.5,1293.5,2,1,2587.0
2021-09-22 21:51:00-04:00,1293.0,1293.0,1293.0,1293.0,1,1,1293.0
2021-09-22 21:52:00-04:00,1292.75,1292.75,1292.25,1292.25,3,2,3877.25
2021-09-22 22:02:00-04:00,1292.0,1292.0,1292.0,1292.0,1,1,1292.0
2021-09-22 22:05:00-04:00,1291.25,1291.25,1291.25,1291.25,1,1,1291.25
2021-09-22 22:06:00-04:00,1291.0,1291.0,1291.0,1291.0,1,1,1291.0
2021-09-22 22:08:00-04:00,1290.5,1290.5,1290.0,1290.0,4,3,5161.25
2021-09-22 22:10:00-04:00,1290.25,1290.25,1290.25,1290.25,7,3,9031.75
2021-09-22 22:11:00-04:00,1290.5,1290.75,1290.25,1290.25,19,5,24523.5
2021-09-22 22:17:00-04:00,1291.0,1291.0,1291.0,1291.0,3,1,3873.0
2021-09-22 22:19:00-04:00,1292.0,1292.5,1292.0,1292.5,11,8,14214.75
2021-09-22 22:20:00-04:00,1292.25,1292.5,1292.25,1292.5,3,2,3877.0
2021-09-22 22:22:00-04:00,1292.0,1292.0,1292.0,1292.0,2,1,2584.0
2021-09-22 22:26:00-04:00,1292.25,1292.25,1292.25,1292.25,5,2,6461.25
2021-09-22 22:27:00-04:00,1292.5,1292.75,1292.5,1292.75,5,2,6463.5
2021-09-22 22:28:00-04:00,1292.5,1292.5,1292.5,1292.5,2,1,2585.0
2021-09-22 22:29:00-04:00,1292.75,1293.0,1292.75,1293.0,2,2,2585.75
2021-09-22 22:30:00-04:00,1292.75,1292.75,1292.75,1292.75,4,1,5171.0
2021-09-22 22:31:00-04:00,1292.75,1293.25,1292.75,1293.25,2,2,2586.0
2021-09-22 22:32:00-04:00,1293.75,1293.75,1293.75,1293.75,7,3,9056.25
2021-09-22 22:34:00-04:00,1293.25,1293.75,1293.25,1293.75,6,4,7762.0
2021-09-22 22:35:00-04:00,1294.0,1294.75,1294.0,1294.5,24,6,31067.75
2021-09-22 22:36:00-04:00,1294.75,1295.0,1294.75,1295.0,2,2,2589.75
2021-09-22 22:37:00-04:00,1294.75,1294.75,1294.75,1294.75,24,2,31074.0
2021-09-22 22:40:00-04:00,1293.75,1293.75,1293.75,1293.75,1,1,1293.75
2021-09-22 22:41:00-04:00,1294.0,1294.0,1294.0,1294.0,4,1,5176.0
2021-09-22 22:44:00-04:00,1294.0,1294.0,1294.0,1294.0,1,1,1294.0
2021-09-22 22:45:00-04:00,1294.25,1294.25,1294.25,1294.25,4,1,5177.0
2021-09-22 22:47:00-04:00,1294.25,1294.25,1294.25,1294.25,1,1,1294.25
2021-09-22 22:48:00-04:00,1293.5,1293.5,1293.5,1293.5,2,1,2587.0
2021-09-22 22:49:00-04:00,1293.75,1294.25,1293.75,1294.25,2,2,2588.0
2021-09-22 22:54:00-04:00,1295.5,1295.5,1295.5,1295.5,3,1,3886.5
2021-09-22 22:56:00-04:00,1295.0,1295.0,1294.25,1294.25,4,3,5178.0
2021-09-22 22:58:00-04:00,1293.75,1293.75,1293.75,1293.75,1,1,1293.75
2021-09-22 22:59:00-04:00,1293.75,1293.75,1293.75,1293.75,1,1,1293.75
2021-09-22 23:02:00-04:00,1294.25,1294.25,1294.25,1294.25,1,1,1294.25
2021-09-22 23:04:00-04:00,1294.5,1294.5,1294.5,1294.5,3,2,3883.5
2021-09-22 23:06:00-04:00,1294.75,1295.0,1294.75,1295.0,2,2,2589.75
2021-09-22 23:12:00-04:00,1295.0,1295.0,1295.0,1295.0,2,1,2590.0
2021-09-22 23:17:00-04:00,1295.0,1295.75,1295.0,1295.75,9,4,11660.25
2021-09-22 23:19:00-04:00,1295.75,1296.0,1295.75,1296.0,4,2,5183.5
2021-09-22 23:20:00-04:00,1296.25,1296.5,1296.25,1296.5,3,3,3889.0
2021-09-22 23:21:00-04:00,1296.75,1296.75,1296.25,1296.25,8,5,10372.25
2021-09-22 23:22:00-04:00,1296.5,1296.5,1296.5,1296.5,1,1,1296.5
2021-09-22 23:23:00-04:00,1296.25,1296.25,1295.75,1295.75,5,5,6480.75
2021-09-22 23:26:00-04:00,1296.25,1296.5,1296.25,1296.5,25,4,32411.5
2021-09-22 23:28:00-04:00,1297.0,1297.0,1296.5,1296.5,10,3,12967.5
2021-09-22 23:34:00-04:00,1296.25,1296.25,1296.25,1296.25,4,1,5185.0
2021-09-22 23:38:00-04:00,1296.0,1296.0,1295.75,1295.75,3,2,3887.75
2021-09-22 23:54:00-04:00,1296.0,1296.0,1296.0,1296.0,4,1,5184.0
2021-09-23 00:39:00-04:00,1295.75,1295.75,1295.75,1295.75,1,1,1295.75
2021-09-23 01:30:00-04:00,1296.5,1297.75,1296.5,1297.75,11,6,14262.75
2021-09-23 01:31:00-04:00,1298.0,1298.25,1298.0,1298.25,5,3,6490.25
2021-09-23 01:32:00-04:00,1298.25,1299.0,1298.25,1298.5,34,12,44145.0
2021-09-23 01:33:00-04:00,1298.75,1298.75,1298.75,1298.75,5,2,6493.75
2021-09-23 01:34:00-04:00,1299.0,1299.0,1298.75,1298.75,32,4,41567.75
2021-09-23 01:35:00-04:00,1299.0,1299.0,1299.0,1299.0,5,2,6495.0
2021-09-23 01:36:00-04:00,1298.25,1298.25,1298.25,1298.25,2,1,2596.5
2021-09-23 01:37:00-04:00,1298.0,1298.0,1298.0,1298.0,15,3,19470.0
2021-09-23 01:43:00-04:00,1298.5,1298.75,1298.5,1298.75,2,2,2597.25
2021-09-23 01:45:00-04:00,1298.5,1299.0,1298.5,1299.0,14,5,18181.75
2021-09-23 01:50:00-04:00,1298.75,1299.0,1298.75,1299.0,10,5,12989.75
2021-09-23 01:51:00-04:00,1298.5,1298.5,1298.5,1298.5,1,1,1298.5
2021-09-23 01:53:00-04:00,1298.5,1298.5,1298.5,1298.5,1,1,1298.5
2021-09-23 01:55:00-04:00,1299.0,1299.0,1299.0,1299.0,1,1,1299.0
2021-09-23 01:59:00-04:00,1299.25,1299.25,1299.25,1299.25,11,3,14291.75
2021-09-23 02:01:00-04:00,1299.5,1299.75,1299.5,1299.75,6,4,7797.5
2021-09-23 02:05:00-04:00,1298.75,1298.75,1298.75,1298.75,1,1,1298.75
2021-09-23 02:12:00-04:00,1298.75,1298.75,1298.75,1298.75,1,1,1298.75
2021-09-23 02:14:00-04:00,1299.5,1299.75,1299.5,1299.75,9,4,11697.25
2021-09-23 02:17:00-04:00,1299.0,1299.0,1299.0,1299.0,1,1,1299.0
2021-09-23 02:18:00-04:00,1299.25,1299.25,1299.25,1299.25,3,1,3897.75
2021-09-23 02:22:00-04:00,1299.0,1300.0,1299.0,1300.0,23,6,29897.5
2021-09-23 02:23:00-04:00,1299.75,1300.25,1299.75,1300.25,9,4,11700.25
2021-09-23 02:24:00-04:00,1300.5,1300.5,1299.5,1299.75,11,6,14303.75
2021-09-23 02:25:00-04:00,1300.0,1300.0,1300.0,1300.0,1,1,1300.0
2021-09-23 02:26:00-04:00,1300.5,1300.5,1300.5,1300.5,2,2,2601.0
2021-09-23 02:36:00-04:00,1301.0,1301.25,1301.0,1301.25,18,12,23418.25
2021-09-23 02:37:00-04:00,1301.25,1301.75,1301.25,1301.75,19,5,24732.25
2021-09-23 02:38:00-04:00,1302.0,1302.25,1302.0,1302.25,11,7,14322.5
2021-09-23 02:39:00-04:00,1301.75,1301.75,1301.75,1301.75,1,1,1301.75
2021-09-23 02:41:00-04:00,1301.25,1301.25,1301.25,1301.25,3,1,3903.75
2021-09-23 02:42:00-04:00,1301.25,1301.25,1301.25,1301.25,1,1,1301.25
2021-09-23 02:43:00-04:00,1301.0,1301.0,1300.0,1300.0,12,5,15602.5
2021-09-23 02:50:00-04:00,1299.75,1299.75,1299.75,1299.75,1,1,1299.75
2021-09-23 02:51:00-04:00,1300.25,1300.5,1300.25,1300.5,7,5,9103.0
2021-09-23 02:52:00-04:00,1300.5,1300.5,1300.5,1300.5,1,1,1300.5
2021-09-23 02:54:00-04:00,1300.25,1300.25,1300.25,1300.25,5,3,6501.25
2021-09-23 02:55:00-04:00,1300.5,1300.5,1300.5,1300.5,2,1,2601.0
2021-09-23 02:59:00-04:00,1301.5,1301.5,1301.5,1301.5,1,1,1301.5
2021-09-23 03:00:00-04:00,1301.0,1301.0,1301.0,1301.0,1,1,1301.0
2021-09-23 03:01:00-04:00,1301.25,1301.5,1301.25,1301.5,2,2,2602.75
2021-09-23 03:02:00-04:00,1301.5,1301.5,1301.5,1301.5,1,1,1301.5
2021-09-23 03:04:00-04:00,1301.25,1301.25,1301.25,1301.25,1,1,1301.25
2021-09-23 03:43:00-04:00,1301.25,1301.25,1301.25,1301.25,4,3,5205.0
2021-09-23 03:58:00-04:00,1300.25,1300.25,1300.25,1300.25,1,1,1300.25
2021-09-23 03:59:00-04:00,1300.5,1300.5,1300.5,1300.5,2,1,2601.0
2021-09-23 04:05:00-04:00,1301.5,1301.5,1301.5,1301.5,1,1,1301.5
2021-09-23 04:12:00-04:00,1301.0,1301.0,1301.0,1301.0,1,1,1301.0
2021-09-23 04:28:00-04:00,1300.5,1300.5,1300.5,1300.5,1,1,1300.5
2021-09-23 04:32:00-04:00,1301.25,1301.25,1301.25,1301.25,1,1,1301.25
2021-09-23 04:33:00-04:00,1301.5,1301.5,1301.5,1301.5,1,1,1301.5
2021-09-23 04:38:00-04:00,1301.0,1301.0,1301.0,1301.0,1,1,1301.0
2021-09-23 04:40:00-04:00,1300.5,1300.5,1300.5,1300.5,1,1,1300.5
2021-09-23 04:42:00-04:00,1300.25,1300.25,1300.0,1300.0,12,3,15600.25
2021-09-23 04:44:00-04:00,1300.0,1300.0,1300.0,1300.0,2,1,2600.0
2021-09-23 04:59:00-04:00,1300.5,1300.5,1300.5,1300.5,2,2,2601.0
2021-09-23 05:01:00-04:00,1300.0,1300.0,1300.0,1300.0,3,2,3900.0
2021-09-23 05:30:00-04:00,1300.0,1300.0,1300.0,1300.0,1,1,1300.0
2021-09-23 05:37:00-04:00,1300.25,1300.25,1300.25,1300.25,1,1,1300.25
2021-09-23 05:40:00-04:00,1300.5,1300.5,1300.5,1300.5,1,1,1300.5
2021-09-23 05:42:00-04:00,1301.0,1301.0,1301.0,1301.0,1,1,1301.0
2021-09-23 05:44:00-04:00,1300.5,1300.5,1300.5,1300.5,1,1,1300.5
2021-09-23 06:10:00-04:00,1300.0,1300.0,1300.0,1300.0,1,1,1300.0
2021-09-23 06:11:00-04:00,1299.75,1299.75,1299.25,1299.25,2,2,2599.0
2021-09-23 06:12:00-04:00,1299.0,1299.0,1299.0,1299.0,12,5,15588.0
2021-09-23 06:13:00-04:00,1298.75,1298.75,1298.5,1298.5,14,5,18179.75
2021-09-23 06:15:00-04:00,1299.0,1299.0,1299.0,1299.0,29,5,37671.0
2021-09-23 06:18:00-04:00,1299.0,1299.0,1299.0,1299.0,1,1,1299.0
2021-09-23 06:31:00-04:00,1299.0,1299.0,1299.0,1299.0,3,1,3897.0
2021-09-23 07:04:00-04:00,1299.75,1299.75,1299.75,1299.75,2,1,2599.5
2021-09-23 07:06:00-04:00,1299.75,1300.0,1299.75,1300.0,2,2,2599.75
2021-09-23 07:20:00-04:00,1299.5,1299.5,1299.5,1299.5,7,3,9096.5
2021-09-23 07:25:00-04:00,1299.0,1299.0,1299.0,1299.0,1,1,1299.0
2021-09-23 07:26:00-04:00,1298.75,1298.75,1298.5,1298.5,6,3,7791.75
2021-09-23 07:27:00-04:00,1298.5,1298.5,1298.25,1298.5,8,7,10387.5
2021-09-23 07:28:00-04:00,1298.5,1298.5,1298.0,1298.0,13,3,16880.0
2021-09-23 07:29:00-04:00,1298.5,1298.5,1298.0,1298.0,6,3,7789.0
2021-09-23 07:32:00-04:00,1298.5,1298.5,1298.5,1298.5,2,2,2597.0
2021-09-23 07:34:00-04:00,1298.5,1298.5,1298.5,1298.5,3,3,3895.5
2021-09-23 07:37:00-04:00,1298.25,1298.25,1298.25,1298.25,1,1,1298.25
2021-09-23 07:39:00-04:00,1298.25,1298.25,1298.0,1298.0,7,6,9086.25
2021-09-23 07:40:00-04:00,1298.0,1298.0,1298.0,1298.0,2,2,2596.0
2021-09-23 07:41:00-04:00,1298.25,1298.25,1298.25,1298.25,1,1,1298.25
2021-09-23 07:42:00-04:00,1298.0,1298.0,1298.0,1298.0,2,2,2596.0
2021-09-23 07:43:00-04:00,1298.0,1298.0,1298.0,1298.0,2,2,2596.0
2021-09-23 07:44:00-04:00,1297.75,1297.75,1297.5,1297.75,7,3,9084.0
2021-09-23 07:45:00-04:00,1297.75,1297.75,1297.75,1297.75,1,1,1297.75
2021-09-23 07:48:00-04:00,1298.25,1298.25,1298.25,1298.25,1,1,1298.25
2021-09-23 07:50:00-04:00,1298.5,1298.5,1298.5,1298.5,1,1,1298.5
2021-09-23 07:52:00-04:00,1298.5,1298.5,1298.5,1298.5,2,1,2597.0
2021-09-23 07:54:00-04:00,1298.5,1298.5,1298.5,1298.5,1,1,1298.5
2021-09-23 07:56:00-04:00,1298.5,1298.5,1298.5,1298.5,3,3,3895.5
2021-09-23 07:57:00-04:00,1298.5,1298.75,1298.5,1298.75,7,6,9090.0
2021-09-23 07:59:00-04:00,1298.5,1298.5,1298.5,1298.5,1,1,1298.5
2021-09-23 08:03:00-04:00,1299.25,1299.5,1299.25,1299.25,4,4,5197.25
2021-09-23 08:04:00-04:00,1299.5,1299.5,1299.25,1299.5,4,4,5197.75
2021-09-23 08:05:00-04:00,1299.25,1299.5,1299.25,1299.5,6,3,7796.0
2021-09-23 08:06:00-04:00,1299.0,1299.25,1299.0,1299.25,2,2,2598.25
2021-09-23 08:07:00-04:00,1299.5,1299.75,1299.25,1299.5,6,6,7797.0
2021-09-23 08:08:00-04:00,1299.75,1300.0,1299.75,1300.0,3,2,3899.5
2021-09-23 08:10:00-04:00,1299.25,1299.5,1299.25,1299.5,4,2,5197.75
