,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index
,open,high,low,close,volume,num_trds,value
2021-07-27 18:00:00-04:00,4380.0,4382.5,4379.75,4381.5,971,355,4253842.0
2021-07-27 18:01:00-04:00,4381.5,4382.25,4381.25,4382.25,201,76,880709.75
2021-07-27 18:02:00-04:00,4382.25,4382.75,4381.75,4382.5,364,96,1595174.25
2021-07-27 18:03:00-04:00,4382.25,4383.0,4382.0,4382.5,136,35,596028.25
2021-07-27 18:04:00-04:00,4382.75,4384.0,4382.75,4383.25,279,64,1222977.25
2021-07-27 18:05:00-04:00,4383.5,4383.5,4382.5,4382.5,93,41,407607.5
2021-07-27 18:06:00-04:00,4382.5,4382.5,4381.25,4381.25,255,78,1117356.0
2021-07-27 18:07:00-04:00,4381.25,4381.25,4379.75,4380.25,718,148,3145003.25
2021-07-27 18:08:00-04:00,4380.25,4381.25,4380.25,4381.0,106,39,464366.5
2021-07-27 18:09:00-04:00,4381.25,4381.5,4381.0,4381.5,135,54,591478.75
2021-07-27 18:10:00-04:00,4381.5,4382.25,4381.5,4382.0,104,47,455720.5
2021-07-27 18:11:00-04:00,4382.25,4383.25,4382.25,4383.25,307,74,1345569.75
2021-07-27 18:12:00-04:00,4383.0,4383.5,4382.5,4383.0,203,73,889780.25
2021-07-27 18:13:00-04:00,4383.25,4384.0,4383.25,4383.5,170,40,745230.75
2021-07-27 18:14:00-04:00,4383.75,4384.25,4383.5,4384.0,135,51,591823.0
2021-07-27 18:15:00-04:00,4384.0,4384.25,4383.5,4383.75,203,93,889904.0
2021-07-27 18:16:00-04:00,4383.75,4385.0,4383.25,4384.5,234,74,1025914.0
2021-07-27 18:17:00-04:00,4384.75,4385.25,4384.75,4384.75,147,39,644595.75
2021-07-27 18:18:00-04:00,4384.75,4384.75,4383.5,4384.0,112,56,491012.25
2021-07-27 18:19:00-04:00,4383.75,4384.25,4383.75,4383.75,78,32,341953.25
2021-07-27 18:20:00-04:00,4384.0,4384.75,4383.75,4384.5,256,76,1122410.25
