,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-10-13 18:00:00-04:00,80.355,80.375,80.355,80.37,25,6,2009.325
2021-10-13 18:01:00-04:00,80.375,80.385,80.375,80.385,12,3,964.555
2021-10-13 18:02:00-04:00,80.38,80.38,80.38,80.38,3,2,241.14
2021-10-13 18:04:00-04:00,80.37,80.375,80.37,80.375,10,2,803.705
2021-10-13 18:06:00-04:00,80.38,80.38,80.38,80.38,1,1,80.38
2021-10-13 18:07:00-04:00,80.38,80.38,80.38,80.38,3,2,241.14
2021-10-13 18:09:00-04:00,80.38,80.38,80.375,80.375,24,5,1929.065
2021-10-13 18:13:00-04:00,80.385,80.385,80.385,80.385,19,4,1527.315
2021-10-13 18:15:00-04:00,80.385,80.385,80.385,80.385,1,1,80.385
2021-10-13 18:19:00-04:00,80.385,80.385,80.385,80.385,2,1,160.77
2021-10-13 18:20:00-04:00,80.385,80.385,80.385,80.385,1,1,80.385
2021-10-13 18:21:00-04:00,80.385,80.385,80.385,80.385,3,3,241.155
2021-10-13 18:23:00-04:00,80.385,80.395,80.385,80.395,6,3,482.34
2021-10-13 18:24:00-04:00,80.39,80.39,80.39,80.39,1,1,80.39
2021-10-13 18:27:00-04:00,80.39,80.39,80.39,80.39,1,1,80.39
2021-10-13 18:28:00-04:00,80.39,80.39,80.39,80.39,1,1,80.39
2021-10-13 18:30:00-04:00,80.39,80.39,80.39,80.39,1,1,80.39
2021-10-13 18:35:00-04:00,80.395,80.395,80.395,80.395,3,1,241.185
2021-10-13 18:37:00-04:00,80.395,80.395,80.395,80.395,1,1,80.395
2021-10-13 18:38:00-04:00,80.39,80.395,80.39,80.39,27,7,2170.54
2021-10-13 18:50:00-04:00,80.385,80.385,80.385,80.385,1,1,80.385
2021-10-13 18:53:00-04:00,80.39,80.39,80.39,80.39,12,2,964.68
2021-10-13 18:56:00-04:00,80.39,80.39,80.39,80.39,1,1,80.39
2021-10-13 18:58:00-04:00,80.39,80.39,80.38,80.38,57,11,4581.865
2021-10-13 18:59:00-04:00,80.375,80.38,80.375,80.38,15,5,1205.64
2021-10-13 19:00:00-04:00,80.375,80.375,80.37,80.375,16,8,1285.97
2021-10-13 19:01:00-04:00,80.38,80.38,80.38,80.38,5,3,401.9
2021-10-13 19:02:00-04:00,80.38,80.38,80.38,80.38,1,1,80.38
