,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy
,open,high,low,close,volume,num_trds,value
2021-10-13 23:55:00-04:00,80.45,80.45,80.45,80.45,1,1,80.45
2021-10-14 01:18:00-04:00,80.485,80.485,80.485,80.485,6,1,482.91
2021-10-14 02:14:00-04:00,80.55,80.55,80.55,80.55,1,1,80.55
2021-10-14 04:52:00-04:00,80.735,80.735,80.735,80.735,1,1,80.735
2021-10-14 09:31:00-04:00,80.79,80.79,80.79,80.79,2,1,161.58
2021-10-14 15:43:00-04:00,80.82,80.82,80.82,80.82,70,18,5657.401
2021-10-14 15:44:00-04:00,80.82,80.82,80.82,80.82,70,24,5657.401
