,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy
,open,high,low,close,volume,num_trds,value
2021-05-30 17:00:00-04:00,0.0327,0.0327,0.032,0.032,0,3,0.0
2021-05-30 17:03:00-04:00,0.032,0.0326,0.032,0.0326,0,4,0.0
2021-05-30 17:26:00-04:00,0.0326,0.033,0.032,0.032,0,8,0.0
2021-05-30 17:38:00-04:00,0.032,0.0334,0.032,0.0334,0,4,0.0
2021-05-30 17:42:00-04:00,0.0334,0.0343,0.0334,0.0343,0,4,0.0
2021-05-30 17:45:00-04:00,0.0343,0.0343,0.0343,0.0343,0,4,0.0
2021-05-30 17:48:00-04:00,0.0343,0.0343,0.0343,0.0343,0,4,0.0
2021-05-30 17:52:00-04:00,0.0343,0.0343,0.033,0.033,0,8,0.0
2021-05-30 17:53:00-04:00,0.033,0.0346,0.033,0.0346,0,4,0.0
2021-05-30 17:55:00-04:00,0.0346,0.0346,0.0346,0.0346,0,4,0.0
2021-05-30 17:59:00-04:00,0.0346,0.0346,0.0346,0.0346,0,4,0.0
2021-05-30 18:00:00-04:00,0.0347,0.0347,0.033,0.033,0,4,0.0
2021-05-30 18:01:00-04:00,0.033,0.033,0.033,0.033,0,4,0.0
2021-05-30 18:04:00-04:00,0.033,0.033,0.033,0.033,0,4,0.0
2021-05-30 18:06:00-04:00,0.033,0.033,0.033,0.033,0,4,0.0
2021-05-30 18:07:00-04:00,0.033,0.033,0.033,0.033,0,4,0.0
2021-05-30 18:09:00-04:00,0.033,0.033,0.033,0.033,0,4,0.0
2021-05-30 18:10:00-04:00,0.033,0.033,0.033,0.033,0,4,0.0
2021-05-30 18:15:00-04:00,0.033,0.033,0.033,0.033,0,4,0.0
2021-05-30 18:21:00-04:00,0.033,0.033,0.033,0.033,0,4,0.0
2021-05-30 18:26:00-04:00,0.033,0.033,0.033,0.033,0,4,0.0
2021-05-30 18:30:00-04:00,0.033,0.033,0.03,0.03,0,4,0.0
2021-05-30 18:34:00-04:00,0.0299,0.03,0.0299,0.03,0,4,0.0
2021-05-30 18:37:00-04:00,0.03,0.03,0.03,0.03,0,4,0.0
2021-05-30 19:16:00-04:00,0.03,0.03,0.03,0.03,0,4,0.0
2021-05-30 19:17:00-04:00,0.03,0.03,0.03,0.03,0,4,0.0
2021-05-30 19:30:00-04:00,0.03,0.03,0.03,0.03,0,4,0.0
2021-05-30 19:45:00-04:00,0.03,0.033,0.03,0.033,0,8,0.0
2021-05-30 19:54:00-04:00,0.033,0.033,0.033,0.033,0,4,0.0
2021-05-30 19:56:00-04:00,0.033,0.033,0.033,0.033,0,4,0.0
2021-05-30 20:03:00-04:00,0.033,0.033,0.033,0.033,0,4,0.0
2021-05-30 20:06:00-04:00,0.033,0.033,0.033,0.033,0,4,0.0
2021-05-30 20:12:00-04:00,0.033,0.033,0.033,0.033,0,4,0.0
2021-05-30 20:13:00-04:00,0.033,0.033,0.033,0.033,0,4,0.0
2021-05-30 20:14:00-04:00,0.033,0.033,0.033,0.033,0,4,0.0
2021-05-30 20:21:00-04:00,0.033,0.033,0.033,0.033,0,4,0.0
2021-05-30 20:31:00-04:00,0.033,0.033,0.033,0.033,0,4,0.0
2021-05-30 20:32:00-04:00,0.033,0.033,0.033,0.033,0,4,0.0
2021-05-30 20:39:00-04:00,0.033,0.033,0.033,0.033,0,4,0.0
2021-05-30 20:40:00-04:00,0.033,0.033,0.033,0.033,0,4,0.0
2021-05-30 20:49:00-04:00,0.033,0.033,0.033,0.033,0,4,0.0
2021-05-30 20:50:00-04:00,0.033,0.033,0.033,0.033,0,4,0.0
2021-05-30 20:54:00-04:00,0.033,0.033,0.033,0.033,0,4,0.0
2021-05-30 20:59:00-04:00,0.033,0.033,0.033,0.033,0,4,0.0
2021-05-30 21:02:00-04:00,0.033,0.033,0.033,0.033,0,4,0.0
2021-05-30 21:40:00-04:00,0.033,0.033,0.033,0.033,0,4,0.0
2021-05-30 21:55:00-04:00,0.033,0.033,0.033,0.033,0,4,0.0
2021-05-30 22:26:00-04:00,0.033,0.033,0.033,0.033,0,4,0.0
2021-05-30 22:28:00-04:00,0.033,0.033,0.033,0.033,0,4,0.0
2021-05-30 22:31:00-04:00,0.033,0.033,0.033,0.033,0,4,0.0
2021-05-30 22:49:00-04:00,0.033,0.033,0.033,0.033,0,4,0.0
2021-05-30 23:04:00-04:00,0.0339,0.0347,0.0339,0.0347,0,4,0.0
2021-05-30 23:07:00-04:00,0.0347,0.0347,0.0347,0.0347,0,4,0.0
