,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy
,open,high,low,close,volume,num_trds,value
2021-07-19 17:00:00-04:00,0.0535,0.0535,0.053,0.053,0,3,0.0
2021-07-19 17:59:00-04:00,0.054,0.055,0.0534,0.0534,0,6,0.0
2021-07-19 18:00:00-04:00,0.0534,0.0535,0.0533,0.0535,0,16,0.0
2021-07-19 18:01:00-04:00,0.0535,0.0535,0.0534,0.0534,0,4,0.0
2021-07-19 18:03:00-04:00,0.0534,0.0536,0.0534,0.0536,0,12,0.0
2021-07-19 18:04:00-04:00,0.0536,0.0537,0.0536,0.0537,0,4,0.0
2021-07-19 18:58:00-04:00,0.0538,0.054,0.053,0.053,0,4,0.0
2021-07-19 19:00:00-04:00,0.053,0.0537,0.053,0.053,0,8,0.0
2021-07-19 19:03:00-04:00,0.053,0.0536,0.053,0.0536,0,4,0.0
2021-07-19 19:04:00-04:00,0.0536,0.0537,0.0536,0.0537,0,4,0.0
2021-07-19 19:30:00-04:00,0.0537,0.0537,0.0537,0.0537,0,2,0.0
2021-07-19 19:43:00-04:00,0.0538,0.0539,0.0538,0.0539,0,2,0.0
2021-07-19 19:44:00-04:00,0.0545,0.055,0.0545,0.055,0,4,0.0
2021-07-19 19:46:00-04:00,0.055,0.055,0.055,0.055,0,8,0.0
2021-07-19 19:47:00-04:00,0.055,0.055,0.055,0.055,0,4,0.0
2021-07-19 19:48:00-04:00,0.055,0.055,0.055,0.055,0,4,0.0
2021-07-19 19:49:00-04:00,0.055,0.055,0.055,0.055,0,4,0.0
2021-07-19 19:51:00-04:00,0.055,0.055,0.055,0.055,0,8,0.0
2021-07-19 19:52:00-04:00,0.055,0.0555,0.055,0.055,0,44,0.0
2021-07-19 19:53:00-04:00,0.055,0.055,0.055,0.055,0,8,0.0
2021-07-19 19:55:00-04:00,0.055,0.055,0.055,0.055,0,4,0.0
2021-07-19 19:57:00-04:00,0.055,0.055,0.055,0.055,0,4,0.0
2021-07-19 19:59:00-04:00,0.055,0.055,0.0541,0.0541,0,8,0.0
2021-07-19 20:01:00-04:00,0.0541,0.0541,0.053,0.053,0,12,0.0
2021-07-19 20:02:00-04:00,0.053,0.053,0.053,0.053,0,8,0.0
2021-07-19 20:03:00-04:00,0.053,0.053,0.053,0.053,0,4,0.0
2021-07-19 20:04:00-04:00,0.053,0.053,0.053,0.053,0,4,0.0
2021-07-19 20:08:00-04:00,0.053,0.053,0.053,0.053,0,8,0.0
2021-07-19 20:10:00-04:00,0.053,0.053,0.053,0.053,0,4,0.0
2021-07-19 20:11:00-04:00,0.053,0.0545,0.053,0.0545,0,4,0.0
2021-07-19 20:14:00-04:00,0.0545,0.0545,0.053,0.0538,0,16,0.0
2021-07-19 20:16:00-04:00,0.0538,0.0538,0.0538,0.0538,0,4,0.0
2021-07-19 20:17:00-04:00,0.0538,0.0538,0.0538,0.0538,0,4,0.0
2021-07-19 20:18:00-04:00,0.0538,0.0538,0.0534,0.0534,0,4,0.0
2021-07-19 20:19:00-04:00,0.0534,0.0534,0.0534,0.0534,0,8,0.0
2021-07-19 20:20:00-04:00,0.0534,0.0534,0.0534,0.0534,0,8,0.0
2021-07-19 20:22:00-04:00,0.0534,0.0534,0.0534,0.0534,0,4,0.0
2021-07-19 20:24:00-04:00,0.0534,0.0534,0.0534,0.0534,0,4,0.0
2021-07-19 20:27:00-04:00,0.0534,0.0534,0.0527,0.0527,0,4,0.0
2021-07-19 20:28:00-04:00,0.0528,0.053,0.0527,0.053,0,4,0.0
2021-07-19 20:31:00-04:00,0.053,0.053,0.0527,0.053,0,8,0.0
2021-07-19 20:32:00-04:00,0.0536,0.0541,0.0536,0.0541,0,4,0.0
2021-07-19 20:33:00-04:00,0.0541,0.0541,0.0541,0.0541,0,12,0.0
2021-07-19 20:34:00-04:00,0.0541,0.0551,0.0541,0.0541,0,32,0.0
2021-07-19 20:35:00-04:00,0.0541,0.0541,0.0541,0.0541,0,28,0.0
2021-07-19 20:36:00-04:00,0.0541,0.0541,0.0541,0.0541,0,4,0.0
2021-07-19 20:37:00-04:00,0.0541,0.0551,0.0541,0.055,0,16,0.0
2021-07-19 20:38:00-04:00,0.055,0.055,0.055,0.055,0,8,0.0
2021-07-19 20:39:00-04:00,0.055,0.055,0.055,0.055,0,8,0.0
2021-07-19 20:40:00-04:00,0.0546,0.0546,0.053,0.053,0,196,0.0
2021-07-19 20:41:00-04:00,0.053,0.055,0.053,0.055,0,52,0.0
2021-07-19 20:42:00-04:00,0.055,0.055,0.055,0.055,0,4,0.0
2021-07-19 20:43:00-04:00,0.0546,0.0546,0.0541,0.0541,0,4,0.0
2021-07-19 20:44:00-04:00,0.0536,0.0541,0.053,0.0541,0,4,0.0
2021-07-19 20:45:00-04:00,0.0541,0.0541,0.0541,0.0541,0,12,0.0
2021-07-19 20:46:00-04:00,0.0541,0.0541,0.0541,0.0541,0,8,0.0
2021-07-19 20:47:00-04:00,0.0541,0.0541,0.0541,0.0541,0,8,0.0
2021-07-19 20:48:00-04:00,0.0541,0.055,0.0541,0.055,0,8,0.0
2021-07-19 20:49:00-04:00,0.0546,0.0546,0.0541,0.0541,0,4,0.0
2021-07-19 20:50:00-04:00,0.0541,0.055,0.0541,0.055,0,8,0.0
2021-07-19 20:51:00-04:00,0.055,0.055,0.055,0.055,0,4,0.0
2021-07-19 20:53:00-04:00,0.055,0.055,0.055,0.055,0,14,0.0
2021-07-19 20:55:00-04:00,0.055,0.055,0.055,0.055,0,6,0.0
2021-07-19 20:56:00-04:00,0.055,0.055,0.055,0.055,0,2,0.0
2021-07-19 20:58:00-04:00,0.055,0.055,0.053,0.053,0,20,0.0
2021-07-19 20:59:00-04:00,0.053,0.055,0.053,0.055,0,16,0.0
2021-07-19 21:00:00-04:00,0.055,0.055,0.055,0.055,0,8,0.0
2021-07-19 21:01:00-04:00,0.055,0.055,0.055,0.055,0,4,0.0
2021-07-19 21:02:00-04:00,0.054,0.055,0.053,0.055,0,4,0.0
2021-07-19 21:03:00-04:00,0.055,0.055,0.055,0.055,0,8,0.0
2021-07-19 21:04:00-04:00,0.055,0.055,0.055,0.055,0,4,0.0
2021-07-19 21:05:00-04:00,0.055,0.055,0.053,0.053,0,80,0.0
2021-07-19 21:06:00-04:00,0.053,0.053,0.053,0.053,0,64,0.0
2021-07-19 21:07:00-04:00,0.053,0.053,0.053,0.053,0,12,0.0
2021-07-19 21:08:00-04:00,0.053,0.055,0.053,0.053,0,48,0.0
2021-07-19 21:09:00-04:00,0.053,0.055,0.053,0.053,0,46,0.0
2021-07-19 21:10:00-04:00,0.054,0.055,0.053,0.053,0,36,0.0
2021-07-19 21:11:00-04:00,0.053,0.053,0.0525,0.0526,0,54,0.0
2021-07-19 21:12:00-04:00,0.0538,0.055,0.0538,0.055,0,48,0.0
2021-07-19 21:13:00-04:00,0.055,0.055,0.053,0.055,0,32,0.0
