,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy
,open,high,low,close,volume,num_trds,value
2021-07-06 17:00:00-04:00,0.0521,0.0522,0.052,0.0521,0,11,0.0
2021-07-06 17:02:00-04:00,0.0522,0.0525,0.0521,0.0525,0,8,0.0
2021-07-06 17:45:00-04:00,0.0527,0.053,0.0527,0.053,0,2,0.0
2021-07-06 17:51:00-04:00,0.053,0.053,0.053,0.053,0,4,0.0
2021-07-06 18:00:00-04:00,0.053,0.053,0.0525,0.0525,0,4,0.0
2021-07-06 18:01:00-04:00,0.0525,0.0525,0.0525,0.0525,0,8,0.0
2021-07-06 18:02:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-06 18:03:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-06 18:05:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-06 18:10:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-06 18:13:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-06 18:14:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-06 18:30:00-04:00,0.0525,0.0525,0.0525,0.0525,0,8,0.0
2021-07-06 18:33:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-06 18:34:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-06 18:35:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-06 18:36:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-06 18:38:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-06 18:39:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-06 18:42:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-06 18:43:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-06 18:44:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-06 18:46:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-06 18:47:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-06 18:48:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-06 18:49:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-06 18:52:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-06 18:53:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-06 18:54:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-06 18:56:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-06 18:57:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-06 18:58:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-06 18:59:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-06 19:01:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-06 19:02:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-06 19:03:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-06 19:05:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-06 19:08:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
