,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy
,open,high,low,close,volume,num_trds,value
2021-07-26 17:00:00-04:00,0.0536,0.0536,0.052,0.052,0,31,0.0
2021-07-26 17:03:00-04:00,0.0523,0.0535,0.0523,0.0535,0,4,0.0
2021-07-26 17:06:00-04:00,0.0535,0.0535,0.0535,0.0535,0,4,0.0
2021-07-26 18:00:00-04:00,0.0527,0.0527,0.052,0.052,0,2,0.0
2021-07-26 18:01:00-04:00,0.052,0.052,0.052,0.052,0,2,0.0
2021-07-26 18:16:00-04:00,0.0535,0.055,0.0535,0.054,0,14,0.0
2021-07-26 18:18:00-04:00,0.054,0.054,0.054,0.054,0,4,0.0
2021-07-26 18:20:00-04:00,0.054,0.054,0.054,0.054,0,4,0.0
2021-07-26 18:30:00-04:00,0.054,0.054,0.054,0.054,0,4,0.0
2021-07-26 18:36:00-04:00,0.0538,0.0538,0.0525,0.0525,0,4,0.0
2021-07-26 18:37:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-26 18:38:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-26 18:40:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-26 18:54:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-26 18:56:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-26 18:59:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-26 19:08:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-26 19:10:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-26 19:12:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-26 19:13:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-26 19:14:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-26 19:16:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-26 19:17:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-26 19:20:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-26 19:21:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-26 19:23:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-26 19:28:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-26 19:30:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-26 19:31:00-04:00,0.0525,0.0525,0.0525,0.0525,0,4,0.0
2021-07-26 19:43:00-04:00,0.0532,0.054,0.0532,0.054,0,2,0.0
2021-07-26 19:44:00-04:00,0.0535,0.0535,0.053,0.053,0,2,0.0
2021-07-26 19:45:00-04:00,0.053,0.053,0.053,0.053,0,8,0.0
2021-07-26 19:49:00-04:00,0.053,0.053,0.053,0.053,0,4,0.0
2021-07-26 19:54:00-04:00,0.053,0.053,0.053,0.053,0,4,0.0
2021-07-26 19:56:00-04:00,0.053,0.053,0.053,0.053,0,4,0.0
2021-07-26 19:58:00-04:00,0.053,0.053,0.053,0.053,0,4,0.0
2021-07-26 19:59:00-04:00,0.053,0.053,0.053,0.053,0,4,0.0
2021-07-26 20:00:00-04:00,0.0525,0.0525,0.052,0.052,0,8,0.0
2021-07-26 20:01:00-04:00,0.052,0.052,0.052,0.052,0,4,0.0
2021-07-26 20:02:00-04:00,0.052,0.052,0.052,0.052,0,32,0.0
2021-07-26 20:03:00-04:00,0.052,0.052,0.0505,0.0505,0,64,0.0
2021-07-26 20:04:00-04:00,0.0505,0.052,0.0505,0.0505,0,18,0.0
2021-07-26 20:05:00-04:00,0.0505,0.0505,0.0505,0.0505,0,12,0.0
2021-07-26 20:06:00-04:00,0.0505,0.0505,0.0505,0.0505,0,8,0.0
2021-07-26 20:07:00-04:00,0.0505,0.0505,0.0505,0.0505,0,4,0.0
2021-07-26 20:08:00-04:00,0.0505,0.0505,0.0505,0.0505,0,12,0.0
2021-07-26 20:09:00-04:00,0.0505,0.0505,0.0505,0.0505,0,32,0.0
2021-07-26 20:10:00-04:00,0.0505,0.0505,0.0505,0.0505,0,168,0.0
2021-07-26 20:11:00-04:00,0.0505,0.0505,0.0505,0.0505,0,10,0.0
2021-07-26 20:14:00-04:00,0.0505,0.0505,0.0505,0.0505,0,16,0.0
2021-07-26 20:16:00-04:00,0.0505,0.0505,0.0504,0.0505,0,8,0.0
2021-07-26 20:18:00-04:00,0.0505,0.0505,0.0505,0.0505,0,8,0.0
2021-07-26 20:29:00-04:00,0.0497,0.0497,0.0488,0.0489,0,16,0.0
2021-07-26 20:30:00-04:00,0.0505,0.052,0.0488,0.0489,0,12,0.0
2021-07-26 20:36:00-04:00,0.0489,0.049,0.0489,0.049,0,4,0.0
2021-07-26 20:41:00-04:00,0.049,0.049,0.0488,0.049,0,10,0.0
2021-07-26 20:42:00-04:00,0.049,0.049,0.049,0.049,0,2,0.0
2021-07-26 20:44:00-04:00,0.0506,0.0522,0.0488,0.0489,0,16,0.0
2021-07-26 20:45:00-04:00,0.0506,0.0522,0.0488,0.049,0,10,0.0
2021-07-26 20:46:00-04:00,0.0505,0.052,0.0505,0.052,0,2,0.0
2021-07-26 20:47:00-04:00,0.052,0.052,0.052,0.052,0,4,0.0
2021-07-26 20:48:00-04:00,0.052,0.052,0.052,0.052,0,2,0.0
2021-07-26 20:49:00-04:00,0.052,0.052,0.052,0.052,0,12,0.0
2021-07-26 20:50:00-04:00,0.052,0.052,0.052,0.052,0,4,0.0
2021-07-26 20:53:00-04:00,0.0504,0.0522,0.0488,0.0522,0,46,0.0
2021-07-26 20:54:00-04:00,0.0522,0.0522,0.052,0.052,0,66,0.0
2021-07-26 20:55:00-04:00,0.052,0.0522,0.049,0.049,0,126,0.0
2021-07-26 20:56:00-04:00,0.0506,0.0522,0.049,0.049,0,64,0.0
2021-07-26 20:57:00-04:00,0.0506,0.0522,0.0506,0.0522,0,4,0.0
2021-07-26 20:58:00-04:00,0.0504,0.0504,0.0486,0.0487,0,4,0.0
2021-07-26 20:59:00-04:00,0.0504,0.0525,0.0504,0.0522,0,52,0.0
2021-07-26 21:00:00-04:00,0.0504,0.0504,0.0486,0.0486,0,8,0.0
2021-07-26 21:01:00-04:00,0.0508,0.053,0.0486,0.0486,0,10,0.0
2021-07-26 21:02:00-04:00,0.0486,0.052,0.0485,0.052,0,18,0.0
2021-07-26 21:03:00-04:00,0.052,0.052,0.052,0.052,0,2,0.0
2021-07-26 21:04:00-04:00,0.0504,0.0504,0.0487,0.0495,0,30,0.0
2021-07-26 21:05:00-04:00,0.0492,0.0492,0.0487,0.0488,0,8,0.0
2021-07-26 21:06:00-04:00,0.0488,0.0522,0.0487,0.0522,0,14,0.0
2021-07-26 21:07:00-04:00,0.0505,0.0505,0.0487,0.0487,0,4,0.0
2021-07-26 21:08:00-04:00,0.0488,0.0489,0.0487,0.0488,0,10,0.0
2021-07-26 21:09:00-04:00,0.0505,0.0522,0.0487,0.0488,0,8,0.0
2021-07-26 21:10:00-04:00,0.0488,0.0522,0.0487,0.0522,0,18,0.0
2021-07-26 21:11:00-04:00,0.0505,0.0505,0.0487,0.0488,0,8,0.0
2021-07-26 21:12:00-04:00,0.0489,0.0489,0.0487,0.0487,0,6,0.0
2021-07-26 21:13:00-04:00,0.0488,0.0488,0.0487,0.0487,0,10,0.0
2021-07-26 21:14:00-04:00,0.0488,0.0489,0.0488,0.0488,0,4,0.0
