,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy
,open,high,low,close,volume,num_trds,value
2021-10-07 17:00:00-04:00,0.0646,0.0646,0.0644,0.0644,0,15,0.0
2021-10-07 17:01:00-04:00,0.0645,0.0645,0.0644,0.0644,0,8,0.0
2021-10-07 17:02:00-04:00,0.0645,0.0645,0.0644,0.0645,0,4,0.0
2021-10-07 17:03:00-04:00,0.0645,0.0645,0.0644,0.0644,0,4,0.0
2021-10-07 17:04:00-04:00,0.0644,0.0645,0.0644,0.0644,0,8,0.0
2021-10-07 17:05:00-04:00,0.0645,0.0645,0.0644,0.0645,0,4,0.0
2021-10-07 17:06:00-04:00,0.0645,0.0645,0.0644,0.0644,0,4,0.0
2021-10-07 17:07:00-04:00,0.0644,0.0645,0.0644,0.0644,0,4,0.0
2021-10-07 17:08:00-04:00,0.0645,0.0645,0.0644,0.0645,0,8,0.0
2021-10-07 17:10:00-04:00,0.0644,0.0645,0.0644,0.0644,0,8,0.0
2021-10-07 17:11:00-04:00,0.0645,0.0645,0.0644,0.0644,0,4,0.0
2021-10-07 17:12:00-04:00,0.0644,0.0644,0.0644,0.0644,0,4,0.0
2021-10-07 17:13:00-04:00,0.0644,0.0645,0.0644,0.0644,0,4,0.0
2021-10-07 17:14:00-04:00,0.0645,0.0645,0.0644,0.0644,0,4,0.0
2021-10-07 17:15:00-04:00,0.0644,0.0644,0.0644,0.0644,0,4,0.0
2021-10-07 17:16:00-04:00,0.0644,0.0645,0.0644,0.0644,0,12,0.0
2021-10-07 17:18:00-04:00,0.0644,0.0644,0.0644,0.0644,0,4,0.0
2021-10-07 17:19:00-04:00,0.0644,0.0645,0.0644,0.0644,0,4,0.0
2021-10-07 17:20:00-04:00,0.0645,0.0645,0.0644,0.0644,0,4,0.0
2021-10-07 17:22:00-04:00,0.0644,0.0645,0.0644,0.0644,0,8,0.0
2021-10-07 17:24:00-04:00,0.0645,0.0645,0.0644,0.0645,0,4,0.0
2021-10-07 17:25:00-04:00,0.0644,0.0645,0.0644,0.0644,0,4,0.0
2021-10-07 17:26:00-04:00,0.0645,0.0645,0.0644,0.0644,0,4,0.0
2021-10-07 17:27:00-04:00,0.0644,0.0644,0.0644,0.0644,0,4,0.0
2021-10-07 17:28:00-04:00,0.0644,0.0645,0.0644,0.0644,0,4,0.0
2021-10-07 17:29:00-04:00,0.0645,0.0645,0.0644,0.0644,0,4,0.0
2021-10-07 17:30:00-04:00,0.0644,0.066,0.0644,0.066,0,8,0.0
2021-10-07 17:48:00-04:00,0.0652,0.0652,0.0644,0.0644,0,4,0.0
2021-10-07 17:59:00-04:00,0.0644,0.0644,0.0644,0.0644,0,4,0.0
2021-10-07 18:30:00-04:00,0.0642,0.065,0.064,0.065,0,4,0.0
2021-10-07 19:00:00-04:00,0.065,0.065,0.065,0.065,0,4,0.0
