,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy
,open,high,low,close,volume,num_trds,value
2021-06-09 17:00:00-04:00,0.0351,0.0355,0.033,0.034,0,27,0.0
2021-06-09 17:01:00-04:00,0.034,0.034,0.034,0.034,0,4,0.0
2021-06-09 17:04:00-04:00,0.034,0.034,0.034,0.034,0,4,0.0
2021-06-09 17:07:00-04:00,0.034,0.034,0.034,0.034,0,4,0.0
2021-06-09 17:59:00-04:00,0.0355,0.037,0.0355,0.037,0,2,0.0
2021-06-09 18:00:00-04:00,0.037,0.037,0.0351,0.0351,0,8,0.0
2021-06-09 18:04:00-04:00,0.0351,0.0351,0.0351,0.0351,0,4,0.0
2021-06-09 18:07:00-04:00,0.0351,0.0351,0.0351,0.0351,0,4,0.0
2021-06-09 18:09:00-04:00,0.0351,0.0351,0.0351,0.0351,0,4,0.0
2021-06-09 18:17:00-04:00,0.0351,0.0351,0.0351,0.0351,0,4,0.0
2021-06-09 19:46:00-04:00,0.0352,0.0354,0.0352,0.0354,0,2,0.0
2021-06-09 19:48:00-04:00,0.0354,0.0354,0.0354,0.0354,0,4,0.0
2021-06-09 19:49:00-04:00,0.0354,0.036,0.0354,0.036,0,8,0.0
2021-06-09 19:50:00-04:00,0.036,0.036,0.036,0.036,0,4,0.0
2021-06-09 19:51:00-04:00,0.036,0.036,0.036,0.036,0,4,0.0
2021-06-09 19:53:00-04:00,0.036,0.036,0.036,0.036,0,12,0.0
2021-06-09 19:54:00-04:00,0.036,0.036,0.036,0.036,0,16,0.0
2021-06-09 19:56:00-04:00,0.036,0.036,0.036,0.036,0,4,0.0
2021-06-09 19:57:00-04:00,0.036,0.036,0.036,0.036,0,8,0.0
2021-06-09 19:58:00-04:00,0.036,0.036,0.036,0.036,0,4,0.0
2021-06-09 20:00:00-04:00,0.036,0.036,0.036,0.036,0,4,0.0
2021-06-09 20:02:00-04:00,0.036,0.036,0.036,0.036,0,12,0.0
2021-06-09 20:03:00-04:00,0.036,0.036,0.036,0.036,0,4,0.0
2021-06-09 20:04:00-04:00,0.036,0.036,0.0354,0.036,0,40,0.0
2021-06-09 20:06:00-04:00,0.036,0.036,0.0354,0.036,0,12,0.0
2021-06-09 20:07:00-04:00,0.036,0.036,0.036,0.036,0,28,0.0
2021-06-09 20:08:00-04:00,0.036,0.036,0.036,0.036,0,84,0.0
2021-06-09 20:09:00-04:00,0.036,0.036,0.036,0.036,0,104,0.0
2021-06-09 20:10:00-04:00,0.036,0.036,0.0354,0.036,0,40,0.0
2021-06-09 20:11:00-04:00,0.036,0.036,0.0354,0.0354,0,44,0.0
2021-06-09 20:12:00-04:00,0.0354,0.0354,0.0321,0.0354,0,16,0.0
2021-06-09 20:13:00-04:00,0.0354,0.0354,0.033,0.033,0,20,0.0
2021-06-09 20:14:00-04:00,0.033,0.033,0.033,0.033,0,8,0.0
2021-06-09 20:15:00-04:00,0.0342,0.0354,0.032,0.0321,0,16,0.0
2021-06-09 20:16:00-04:00,0.0336,0.0351,0.0336,0.0351,0,30,0.0
2021-06-09 20:17:00-04:00,0.0336,0.0351,0.032,0.0351,0,6,0.0
2021-06-09 20:18:00-04:00,0.0351,0.0351,0.0351,0.0351,0,2,0.0
2021-06-09 20:19:00-04:00,0.0351,0.0351,0.0351,0.0351,0,30,0.0
2021-06-09 20:20:00-04:00,0.0351,0.0351,0.032,0.032,0,28,0.0
2021-06-09 20:21:00-04:00,0.0321,0.0351,0.032,0.0351,0,64,0.0
2021-06-09 20:22:00-04:00,0.0351,0.0351,0.0351,0.0351,0,48,0.0
2021-06-09 20:23:00-04:00,0.0351,0.0351,0.0351,0.0351,0,42,0.0
2021-06-09 20:24:00-04:00,0.0351,0.0351,0.0351,0.0351,0,20,0.0
2021-06-09 20:25:00-04:00,0.0351,0.0351,0.0351,0.0351,0,34,0.0
2021-06-09 20:26:00-04:00,0.0351,0.0351,0.0351,0.0351,0,4,0.0
2021-06-09 20:27:00-04:00,0.0336,0.0336,0.032,0.0321,0,8,0.0
2021-06-09 20:28:00-04:00,0.0336,0.0351,0.032,0.032,0,14,0.0
2021-06-09 20:29:00-04:00,0.0321,0.0322,0.032,0.0321,0,16,0.0
2021-06-09 20:30:00-04:00,0.0336,0.0351,0.0336,0.0351,0,22,0.0
2021-06-09 20:31:00-04:00,0.0351,0.0354,0.0351,0.0351,0,40,0.0
2021-06-09 20:32:00-04:00,0.0351,0.0351,0.0351,0.0351,0,30,0.0
2021-06-09 20:33:00-04:00,0.0336,0.0351,0.032,0.0322,0,12,0.0
2021-06-09 20:34:00-04:00,0.0321,0.0351,0.0321,0.0351,0,4,0.0
2021-06-09 20:35:00-04:00,0.0351,0.0351,0.0351,0.0351,0,6,0.0
2021-06-09 20:36:00-04:00,0.0351,0.0351,0.0351,0.0351,0,14,0.0
2021-06-09 20:37:00-04:00,0.0336,0.0336,0.032,0.0322,0,10,0.0
2021-06-09 20:38:00-04:00,0.0336,0.0351,0.0336,0.0351,0,2,0.0
2021-06-09 20:39:00-04:00,0.0351,0.0351,0.0322,0.0322,0,4,0.0
2021-06-09 20:40:00-04:00,0.0321,0.0351,0.032,0.0351,0,32,0.0
2021-06-09 20:41:00-04:00,0.0351,0.0351,0.0351,0.0351,0,44,0.0
2021-06-09 20:42:00-04:00,0.0351,0.0351,0.0351,0.0351,0,8,0.0
2021-06-09 20:43:00-04:00,0.0336,0.0354,0.0322,0.0354,0,40,0.0
2021-06-09 20:44:00-04:00,0.0354,0.0355,0.0351,0.0355,0,12,0.0
2021-06-09 20:45:00-04:00,0.0355,0.0355,0.0351,0.0354,0,32,0.0
2021-06-09 20:46:00-04:00,0.0354,0.0354,0.0351,0.0351,0,28,0.0
2021-06-09 20:47:00-04:00,0.0351,0.0351,0.0351,0.0351,0,20,0.0
