,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy
,open,high,low,close,volume,num_trds,value
2021-06-22 17:00:00-04:00,0.052,0.0521,0.051,0.052,0,29,0.0
2021-06-22 17:59:00-04:00,0.052,0.052,0.052,0.052,0,2,0.0
2021-06-22 18:00:00-04:00,0.052,0.052,0.0498,0.0498,0,8,0.0
2021-06-22 18:16:00-04:00,0.0498,0.0498,0.0498,0.0498,0,4,0.0
2021-06-22 18:32:00-04:00,0.0498,0.0498,0.0498,0.0498,0,2,0.0
2021-06-22 18:48:00-04:00,0.0498,0.0498,0.0498,0.0498,0,4,0.0
2021-06-22 19:00:00-04:00,0.0498,0.0498,0.0498,0.0498,0,4,0.0
2021-06-22 19:47:00-04:00,0.0498,0.053,0.0498,0.051,0,50,0.0
2021-06-22 19:48:00-04:00,0.051,0.051,0.0509,0.0509,0,52,0.0
2021-06-22 19:49:00-04:00,0.051,0.0512,0.0509,0.0509,0,96,0.0
2021-06-22 19:50:00-04:00,0.051,0.053,0.0509,0.0509,0,108,0.0
2021-06-22 19:51:00-04:00,0.051,0.051,0.0509,0.051,0,90,0.0
2021-06-22 19:52:00-04:00,0.052,0.053,0.0509,0.0509,0,12,0.0
2021-06-22 19:54:00-04:00,0.051,0.051,0.051,0.051,0,2,0.0
2021-06-22 19:55:00-04:00,0.052,0.053,0.0509,0.0509,0,10,0.0
2021-06-22 19:56:00-04:00,0.051,0.051,0.0509,0.051,0,10,0.0
2021-06-22 19:57:00-04:00,0.051,0.051,0.0509,0.051,0,12,0.0
2021-06-22 19:58:00-04:00,0.0527,0.0543,0.0509,0.053,0,32,0.0
2021-06-22 19:59:00-04:00,0.053,0.0543,0.053,0.0543,0,48,0.0
2021-06-22 20:00:00-04:00,0.0543,0.0543,0.0509,0.0509,0,22,0.0
2021-06-22 20:01:00-04:00,0.0512,0.053,0.0512,0.0514,0,74,0.0
2021-06-22 20:03:00-04:00,0.051,0.0543,0.0505,0.0506,0,20,0.0
2021-06-22 20:04:00-04:00,0.0525,0.0543,0.0525,0.053,0,40,0.0
2021-06-22 20:05:00-04:00,0.0518,0.053,0.0505,0.053,0,12,0.0
2021-06-22 20:06:00-04:00,0.0518,0.0518,0.0505,0.0506,0,16,0.0
2021-06-22 20:07:00-04:00,0.0506,0.053,0.0505,0.053,0,22,0.0
2021-06-22 20:08:00-04:00,0.053,0.053,0.0505,0.0506,0,6,0.0
2021-06-22 20:09:00-04:00,0.0525,0.0543,0.0525,0.0543,0,2,0.0
2021-06-22 20:10:00-04:00,0.0543,0.0543,0.0505,0.0506,0,10,0.0
2021-06-22 20:11:00-04:00,0.0506,0.0507,0.0506,0.0506,0,4,0.0
2021-06-22 20:12:00-04:00,0.0525,0.0543,0.0505,0.053,0,28,0.0
2021-06-22 20:13:00-04:00,0.0518,0.0518,0.0505,0.0506,0,12,0.0
2021-06-22 20:14:00-04:00,0.0518,0.053,0.0506,0.053,0,10,0.0
2021-06-22 20:15:00-04:00,0.053,0.053,0.0505,0.053,0,46,0.0
2021-06-22 20:16:00-04:00,0.0518,0.0518,0.0505,0.0506,0,8,0.0
2021-06-22 20:17:00-04:00,0.0518,0.053,0.0505,0.053,0,70,0.0
2021-06-22 20:18:00-04:00,0.0537,0.0543,0.0505,0.0506,0,24,0.0
2021-06-22 20:19:00-04:00,0.0506,0.0535,0.0505,0.0535,0,10,0.0
2021-06-22 20:20:00-04:00,0.0535,0.0535,0.0505,0.053,0,54,0.0
2021-06-22 20:21:00-04:00,0.0514,0.0514,0.0498,0.0505,0,30,0.0
2021-06-22 20:22:00-04:00,0.0505,0.0505,0.0504,0.0505,0,8,0.0
2021-06-22 20:23:00-04:00,0.0524,0.0543,0.0505,0.053,0,20,0.0
2021-06-22 20:24:00-04:00,0.0518,0.053,0.0504,0.053,0,14,0.0
2021-06-22 20:25:00-04:00,0.0517,0.053,0.0504,0.0525,0,44,0.0
2021-06-22 20:26:00-04:00,0.0525,0.053,0.0525,0.053,0,36,0.0
2021-06-22 20:27:00-04:00,0.0518,0.053,0.0505,0.0505,0,18,0.0
2021-06-22 20:28:00-04:00,0.0524,0.0543,0.0524,0.053,0,4,0.0
2021-06-22 20:29:00-04:00,0.053,0.053,0.053,0.053,0,16,0.0
2021-06-22 20:30:00-04:00,0.0517,0.0517,0.0505,0.0505,0,8,0.0
2021-06-22 20:31:00-04:00,0.0517,0.053,0.0505,0.0505,0,14,0.0
2021-06-22 20:32:00-04:00,0.0524,0.0543,0.0524,0.0543,0,2,0.0
2021-06-22 20:33:00-04:00,0.0543,0.0543,0.053,0.053,0,20,0.0
2021-06-22 20:34:00-04:00,0.0517,0.0517,0.0504,0.0505,0,8,0.0
2021-06-22 20:35:00-04:00,0.0524,0.0543,0.0524,0.053,0,6,0.0
2021-06-22 20:36:00-04:00,0.053,0.053,0.0505,0.0505,0,20,0.0
2021-06-22 20:37:00-04:00,0.0505,0.053,0.0505,0.053,0,52,0.0
2021-06-22 20:38:00-04:00,0.0518,0.0518,0.0505,0.0505,0,8,0.0
2021-06-22 20:39:00-04:00,0.0524,0.0543,0.0507,0.0507,0,4,0.0
2021-06-22 20:40:00-04:00,0.0525,0.0543,0.0525,0.0543,0,4,0.0
2021-06-22 20:42:00-04:00,0.0536,0.0536,0.053,0.053,0,18,0.0
2021-06-22 20:43:00-04:00,0.053,0.0543,0.0504,0.0505,0,16,0.0
2021-06-22 20:44:00-04:00,0.0505,0.0505,0.0504,0.0505,0,14,0.0
2021-06-22 20:45:00-04:00,0.0518,0.053,0.0518,0.053,0,48,0.0
2021-06-22 20:46:00-04:00,0.053,0.0543,0.0504,0.0505,0,12,0.0
2021-06-22 20:47:00-04:00,0.0505,0.0506,0.0505,0.0505,0,4,0.0
2021-06-22 20:48:00-04:00,0.0505,0.053,0.0504,0.053,0,18,0.0
2021-06-22 20:49:00-04:00,0.053,0.053,0.0505,0.0505,0,4,0.0
2021-06-22 20:50:00-04:00,0.0524,0.0543,0.0505,0.053,0,30,0.0
2021-06-22 20:51:00-04:00,0.053,0.053,0.053,0.053,0,22,0.0
2021-06-22 20:52:00-04:00,0.0517,0.053,0.0504,0.053,0,10,0.0
2021-06-22 20:53:00-04:00,0.053,0.053,0.0505,0.0505,0,18,0.0
2021-06-22 20:54:00-04:00,0.0505,0.0505,0.0505,0.0505,0,2,0.0
2021-06-22 20:55:00-04:00,0.0518,0.053,0.0518,0.053,0,2,0.0
2021-06-22 20:59:00-04:00,0.053,0.053,0.053,0.053,0,2,0.0
2021-06-22 21:00:00-04:00,0.053,0.053,0.053,0.053,0,8,0.0
2021-06-22 21:01:00-04:00,0.053,0.053,0.0505,0.0505,0,6,0.0
2021-06-22 21:02:00-04:00,0.0517,0.053,0.0517,0.053,0,6,0.0
2021-06-22 21:03:00-04:00,0.053,0.053,0.0504,0.053,0,64,0.0
2021-06-22 21:04:00-04:00,0.053,0.053,0.0504,0.0505,0,40,0.0
2021-06-22 21:05:00-04:00,0.0505,0.053,0.0505,0.0525,0,46,0.0
2021-06-22 21:06:00-04:00,0.0525,0.053,0.0525,0.053,0,148,0.0
2021-06-22 21:07:00-04:00,0.053,0.0543,0.0504,0.0505,0,18,0.0
2021-06-22 21:08:00-04:00,0.0524,0.0543,0.0504,0.053,0,26,0.0
2021-06-22 21:09:00-04:00,0.053,0.0543,0.0504,0.0504,0,16,0.0
2021-06-22 21:10:00-04:00,0.0504,0.0505,0.0504,0.0505,0,2,0.0
2021-06-22 21:11:00-04:00,0.0504,0.053,0.0504,0.053,0,20,0.0
2021-06-22 21:12:00-04:00,0.053,0.0543,0.053,0.0543,0,4,0.0
2021-06-22 21:13:00-04:00,0.0543,0.0543,0.0543,0.0543,0,4,0.0
2021-06-22 21:14:00-04:00,0.0536,0.0536,0.053,0.053,0,14,0.0
2021-06-22 21:15:00-04:00,0.0536,0.0543,0.0504,0.0505,0,20,0.0
2021-06-22 21:16:00-04:00,0.0517,0.053,0.0517,0.0525,0,42,0.0
2021-06-22 21:17:00-04:00,0.0525,0.053,0.0525,0.0525,0,32,0.0
2021-06-22 21:18:00-04:00,0.0515,0.053,0.0504,0.053,0,6,0.0
2021-06-22 21:19:00-04:00,0.053,0.053,0.053,0.053,0,22,0.0
2021-06-22 21:20:00-04:00,0.0517,0.0517,0.0504,0.0504,0,4,0.0
2021-06-22 21:21:00-04:00,0.0505,0.0505,0.0505,0.0505,0,2,0.0
2021-06-22 21:22:00-04:00,0.0517,0.053,0.0517,0.053,0,18,0.0
2021-06-22 21:23:00-04:00,0.0537,0.0543,0.0503,0.0504,0,20,0.0
2021-06-22 21:24:00-04:00,0.0524,0.0543,0.0524,0.053,0,24,0.0
2021-06-22 21:25:00-04:00,0.0517,0.0517,0.0503,0.0504,0,12,0.0
2021-06-22 21:26:00-04:00,0.0504,0.0504,0.0504,0.0504,0,8,0.0
2021-06-22 21:27:00-04:00,0.0524,0.0543,0.0503,0.0504,0,32,0.0
2021-06-22 21:28:00-04:00,0.0504,0.0505,0.0504,0.0504,0,4,0.0
2021-06-22 21:29:00-04:00,0.0504,0.053,0.0503,0.053,0,10,0.0
2021-06-22 21:30:00-04:00,0.053,0.0543,0.0505,0.0505,0,12,0.0
2021-06-22 21:31:00-04:00,0.0505,0.0505,0.0504,0.0504,0,2,0.0
2021-06-22 21:33:00-04:00,0.0524,0.0543,0.0524,0.053,0,30,0.0
2021-06-22 21:34:00-04:00,0.053,0.053,0.053,0.053,0,20,0.0
2021-06-22 21:35:00-04:00,0.0536,0.0543,0.0504,0.053,0,14,0.0
2021-06-22 21:36:00-04:00,0.053,0.053,0.053,0.053,0,38,0.0
