,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy
,open,high,low,close,volume,num_trds,value
2021-11-10 17:00:00-05:00,0.131,0.1321,0.131,0.1321,0,27,0.0
2021-11-10 17:02:00-05:00,0.1323,0.1325,0.1323,0.1325,0,2,0.0
2021-11-10 17:03:00-05:00,0.1325,0.1325,0.132,0.132,0,4,0.0
2021-11-10 17:04:00-05:00,0.1323,0.1325,0.1323,0.1325,0,4,0.0
2021-11-10 17:05:00-05:00,0.1325,0.1325,0.1325,0.1325,0,4,0.0
2021-11-10 17:06:00-05:00,0.1325,0.1325,0.1325,0.1325,0,8,0.0
2021-11-10 17:08:00-05:00,0.1325,0.1325,0.1325,0.1325,0,8,0.0
2021-11-10 17:09:00-05:00,0.1325,0.1325,0.1325,0.1325,0,4,0.0
2021-11-10 17:10:00-05:00,0.1325,0.1325,0.1325,0.1325,0,4,0.0
2021-11-10 17:11:00-05:00,0.1325,0.1325,0.1325,0.1325,0,4,0.0
2021-11-10 17:12:00-05:00,0.1325,0.1325,0.1325,0.1325,0,12,0.0
2021-11-10 17:14:00-05:00,0.1325,0.1325,0.1325,0.1325,0,4,0.0
2021-11-10 17:16:00-05:00,0.1325,0.1325,0.1325,0.1325,0,4,0.0
2021-11-10 17:18:00-05:00,0.1325,0.1325,0.1325,0.1325,0,4,0.0
2021-11-10 17:20:00-05:00,0.1325,0.1325,0.1325,0.1325,0,4,0.0
2021-11-10 17:22:00-05:00,0.1325,0.1325,0.1325,0.1325,0,4,0.0
2021-11-10 17:24:00-05:00,0.1325,0.1325,0.1325,0.1325,0,4,0.0
2021-11-10 17:26:00-05:00,0.1325,0.1325,0.1325,0.1325,0,4,0.0
2021-11-10 17:28:00-05:00,0.1326,0.1328,0.1326,0.1328,0,4,0.0
2021-11-10 17:29:00-05:00,0.1326,0.1326,0.1321,0.1321,0,4,0.0
2021-11-10 17:31:00-05:00,0.132,0.1321,0.132,0.1321,0,4,0.0
2021-11-10 17:33:00-05:00,0.132,0.1321,0.132,0.1321,0,4,0.0
2021-11-10 17:35:00-05:00,0.132,0.1321,0.132,0.1321,0,4,0.0
2021-11-10 17:37:00-05:00,0.132,0.1321,0.132,0.132,0,4,0.0
2021-11-10 17:39:00-05:00,0.132,0.1321,0.132,0.1321,0,4,0.0
2021-11-10 17:41:00-05:00,0.132,0.1321,0.132,0.1321,0,4,0.0
2021-11-10 17:43:00-05:00,0.132,0.1321,0.132,0.1321,0,4,0.0
2021-11-10 17:45:00-05:00,0.132,0.1321,0.132,0.1321,0,12,0.0
2021-11-10 17:47:00-05:00,0.132,0.1321,0.132,0.1321,0,4,0.0
2021-11-10 17:49:00-05:00,0.132,0.1321,0.132,0.1321,0,4,0.0
2021-11-10 17:55:00-05:00,0.132,0.1321,0.132,0.1321,0,8,0.0
