,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy
,open,high,low,close,volume,num_trds,value
2021-08-23 17:00:00-04:00,0.056,0.0565,0.056,0.056,0,19,0.0
2021-08-23 17:04:00-04:00,0.0558,0.0558,0.0555,0.0555,0,2,0.0
2021-08-23 18:30:00-04:00,0.0552,0.0552,0.055,0.055,0,2,0.0
2021-08-23 18:45:00-04:00,0.055,0.056,0.055,0.056,0,4,0.0
2021-08-23 19:00:00-04:00,0.056,0.056,0.056,0.056,0,4,0.0
2021-08-23 19:49:00-04:00,0.056,0.056,0.0555,0.0555,0,4,0.0
2021-08-23 19:50:00-04:00,0.0552,0.0555,0.055,0.0555,0,8,0.0
2021-08-23 19:57:00-04:00,0.0556,0.0557,0.0556,0.0557,0,2,0.0
2021-08-23 19:59:00-04:00,0.0556,0.0556,0.0556,0.0556,0,4,0.0
2021-08-23 20:00:00-04:00,0.0556,0.0557,0.0556,0.0556,0,4,0.0
2021-08-23 20:02:00-04:00,0.0556,0.0557,0.0556,0.0557,0,4,0.0
2021-08-23 20:03:00-04:00,0.0556,0.056,0.0556,0.056,0,8,0.0
2021-08-23 20:04:00-04:00,0.056,0.056,0.056,0.056,0,4,0.0
2021-08-23 20:05:00-04:00,0.056,0.056,0.056,0.056,0,4,0.0
2021-08-23 20:06:00-04:00,0.056,0.056,0.056,0.056,0,12,0.0
2021-08-23 20:07:00-04:00,0.0559,0.056,0.0555,0.056,0,60,0.0
2021-08-23 20:08:00-04:00,0.056,0.056,0.0555,0.0555,0,120,0.0
2021-08-23 20:09:00-04:00,0.0556,0.056,0.0555,0.0555,0,56,0.0
2021-08-23 20:11:00-04:00,0.0558,0.056,0.0558,0.056,0,2,0.0
2021-08-23 20:13:00-04:00,0.0566,0.0571,0.0566,0.0571,0,2,0.0
2021-08-23 20:14:00-04:00,0.0571,0.0571,0.0571,0.0571,0,4,0.0
2021-08-23 20:15:00-04:00,0.0571,0.0571,0.0571,0.0571,0,2,0.0
2021-08-23 20:16:00-04:00,0.0571,0.0571,0.0571,0.0571,0,4,0.0
2021-08-23 20:18:00-04:00,0.0566,0.0566,0.056,0.056,0,2,0.0
2021-08-23 20:19:00-04:00,0.0566,0.0571,0.0566,0.0571,0,2,0.0
2021-08-23 20:20:00-04:00,0.0571,0.0571,0.056,0.056,0,12,0.0
2021-08-23 20:21:00-04:00,0.056,0.056,0.056,0.056,0,4,0.0
2021-08-23 20:22:00-04:00,0.056,0.056,0.0555,0.0555,0,24,0.0
2021-08-23 20:23:00-04:00,0.0556,0.056,0.0555,0.056,0,20,0.0
2021-08-23 20:24:00-04:00,0.056,0.056,0.056,0.056,0,4,0.0
2021-08-23 20:25:00-04:00,0.056,0.056,0.0555,0.0555,0,8,0.0
2021-08-23 20:26:00-04:00,0.0556,0.056,0.0555,0.0555,0,20,0.0
2021-08-23 20:27:00-04:00,0.0558,0.056,0.0555,0.056,0,68,0.0
2021-08-23 20:28:00-04:00,0.0559,0.056,0.0555,0.0555,0,64,0.0
2021-08-23 20:29:00-04:00,0.0558,0.056,0.0555,0.0555,0,64,0.0
2021-08-23 20:30:00-04:00,0.0556,0.056,0.0555,0.0555,0,50,0.0
2021-08-23 20:31:00-04:00,0.0556,0.056,0.0555,0.056,0,38,0.0
2021-08-23 20:32:00-04:00,0.0559,0.056,0.0555,0.0555,0,32,0.0
2021-08-23 20:33:00-04:00,0.0556,0.056,0.0555,0.0555,0,24,0.0
2021-08-23 20:34:00-04:00,0.0555,0.056,0.0555,0.0555,0,32,0.0
2021-08-23 20:35:00-04:00,0.0558,0.056,0.0555,0.0555,0,36,0.0
2021-08-23 20:36:00-04:00,0.0564,0.0572,0.0555,0.0555,0,28,0.0
2021-08-23 20:37:00-04:00,0.0558,0.056,0.0555,0.0555,0,28,0.0
2021-08-23 20:38:00-04:00,0.0563,0.0572,0.0563,0.0572,0,2,0.0
2021-08-23 20:41:00-04:00,0.0572,0.0572,0.0572,0.0572,0,2,0.0
2021-08-23 20:43:00-04:00,0.0572,0.0572,0.0572,0.0572,0,2,0.0
2021-08-23 20:44:00-04:00,0.0572,0.0572,0.0555,0.056,0,12,0.0
2021-08-23 20:45:00-04:00,0.0566,0.0572,0.0555,0.0555,0,12,0.0
2021-08-23 20:46:00-04:00,0.0557,0.0572,0.0557,0.0572,0,4,0.0
2021-08-23 20:47:00-04:00,0.0572,0.0572,0.056,0.056,0,8,0.0
2021-08-23 20:48:00-04:00,0.056,0.0572,0.056,0.0572,0,4,0.0
2021-08-23 20:49:00-04:00,0.0572,0.0572,0.0572,0.0572,0,4,0.0
2021-08-23 20:50:00-04:00,0.0572,0.0572,0.056,0.056,0,8,0.0
2021-08-23 20:51:00-04:00,0.056,0.056,0.056,0.056,0,4,0.0
2021-08-23 20:52:00-04:00,0.056,0.056,0.056,0.056,0,4,0.0
2021-08-23 20:54:00-04:00,0.056,0.0572,0.056,0.0572,0,4,0.0
2021-08-23 20:55:00-04:00,0.0572,0.0572,0.0572,0.0572,0,4,0.0
2021-08-23 20:57:00-04:00,0.0572,0.0572,0.0572,0.0572,0,4,0.0
2021-08-23 20:58:00-04:00,0.0572,0.0572,0.056,0.056,0,4,0.0
2021-08-23 20:59:00-04:00,0.056,0.0572,0.056,0.0572,0,4,0.0
2021-08-23 21:00:00-04:00,0.0572,0.0572,0.056,0.056,0,32,0.0
2021-08-23 21:01:00-04:00,0.056,0.0572,0.0555,0.0555,0,48,0.0
2021-08-23 21:02:00-04:00,0.0556,0.056,0.0555,0.056,0,20,0.0
2021-08-23 21:03:00-04:00,0.056,0.056,0.056,0.056,0,12,0.0
2021-08-23 21:04:00-04:00,0.056,0.056,0.056,0.056,0,12,0.0
2021-08-23 21:05:00-04:00,0.056,0.056,0.056,0.056,0,4,0.0
2021-08-23 21:06:00-04:00,0.056,0.056,0.056,0.056,0,8,0.0
2021-08-23 21:07:00-04:00,0.056,0.056,0.056,0.056,0,4,0.0
2021-08-23 21:08:00-04:00,0.056,0.056,0.056,0.056,0,4,0.0
2021-08-23 21:09:00-04:00,0.056,0.056,0.056,0.056,0,8,0.0
2021-08-23 21:10:00-04:00,0.056,0.056,0.056,0.056,0,4,0.0
2021-08-23 21:11:00-04:00,0.056,0.056,0.056,0.056,0,4,0.0
2021-08-23 21:12:00-04:00,0.056,0.056,0.0555,0.0555,0,16,0.0
2021-08-23 21:13:00-04:00,0.0556,0.0565,0.0555,0.056,0,44,0.0
2021-08-23 21:14:00-04:00,0.056,0.056,0.0555,0.056,0,8,0.0
2021-08-23 21:15:00-04:00,0.056,0.0572,0.0555,0.0572,0,8,0.0
2021-08-23 21:16:00-04:00,0.0565,0.0565,0.0555,0.0555,0,24,0.0
2021-08-23 21:17:00-04:00,0.0558,0.0565,0.0558,0.056,0,12,0.0
2021-08-23 21:18:00-04:00,0.056,0.0572,0.056,0.0565,0,8,0.0
2021-08-23 21:19:00-04:00,0.0563,0.0563,0.0555,0.056,0,64,0.0
2021-08-23 21:20:00-04:00,0.056,0.0572,0.0555,0.056,0,48,0.0
2021-08-23 21:21:00-04:00,0.056,0.0572,0.0555,0.057,0,12,0.0
2021-08-23 21:22:00-04:00,0.057,0.057,0.057,0.057,0,56,0.0
2021-08-23 21:23:00-04:00,0.057,0.057,0.0555,0.057,0,72,0.0
2021-08-23 21:24:00-04:00,0.057,0.057,0.056,0.057,0,24,0.0
2021-08-23 21:25:00-04:00,0.057,0.057,0.056,0.057,0,24,0.0
2021-08-23 21:26:00-04:00,0.057,0.0572,0.057,0.0572,0,36,0.0
2021-08-23 21:27:00-04:00,0.0565,0.057,0.0555,0.057,0,20,0.0
2021-08-23 21:28:00-04:00,0.057,0.0572,0.0555,0.057,0,20,0.0
2021-08-23 21:29:00-04:00,0.057,0.057,0.057,0.057,0,8,0.0
2021-08-23 21:30:00-04:00,0.057,0.0572,0.057,0.057,0,8,0.0
2021-08-23 21:31:00-04:00,0.057,0.0572,0.057,0.057,0,12,0.0
2021-08-23 21:32:00-04:00,0.057,0.057,0.057,0.057,0,4,0.0
2021-08-23 21:33:00-04:00,0.057,0.057,0.057,0.057,0,12,0.0
2021-08-23 21:34:00-04:00,0.057,0.057,0.057,0.057,0,4,0.0
2021-08-23 21:35:00-04:00,0.0571,0.0572,0.056,0.056,0,12,0.0
2021-08-23 21:36:00-04:00,0.056,0.056,0.056,0.056,0,4,0.0
2021-08-23 21:37:00-04:00,0.056,0.056,0.056,0.056,0,4,0.0
2021-08-23 21:39:00-04:00,0.056,0.0572,0.056,0.0572,0,4,0.0
2021-08-23 21:41:00-04:00,0.0572,0.0572,0.057,0.057,0,8,0.0
2021-08-23 21:42:00-04:00,0.057,0.057,0.057,0.057,0,8,0.0
2021-08-23 21:43:00-04:00,0.0571,0.0572,0.057,0.057,0,8,0.0
2021-08-23 21:44:00-04:00,0.057,0.057,0.057,0.057,0,8,0.0
2021-08-23 21:45:00-04:00,0.057,0.057,0.057,0.057,0,8,0.0
2021-08-23 21:46:00-04:00,0.057,0.057,0.057,0.057,0,8,0.0
2021-08-23 21:47:00-04:00,0.057,0.057,0.057,0.057,0,12,0.0
2021-08-23 21:48:00-04:00,0.057,0.057,0.057,0.057,0,8,0.0
2021-08-23 21:49:00-04:00,0.057,0.057,0.057,0.057,0,8,0.0
2021-08-23 21:50:00-04:00,0.057,0.057,0.057,0.057,0,44,0.0
2021-08-23 21:51:00-04:00,0.057,0.057,0.057,0.057,0,28,0.0
2021-08-23 21:52:00-04:00,0.057,0.057,0.057,0.057,0,8,0.0
2021-08-23 21:53:00-04:00,0.057,0.057,0.057,0.057,0,16,0.0
2021-08-23 21:54:00-04:00,0.057,0.057,0.057,0.057,0,8,0.0
2021-08-23 21:55:00-04:00,0.057,0.057,0.057,0.057,0,8,0.0
2021-08-23 21:56:00-04:00,0.057,0.057,0.057,0.057,0,8,0.0
