,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy
,open,high,low,close,volume,num_trds,value
2021-07-22 17:00:00-04:00,0.0541,0.0541,0.053,0.053,0,19,0.0
2021-07-23 02:13:00-04:00,0.054,0.055,0.054,0.055,0,2,0.0
2021-07-23 02:14:00-04:00,0.055,0.055,0.0535,0.0535,0,20,0.0
2021-07-23 02:15:00-04:00,0.0535,0.0535,0.0535,0.0535,0,4,0.0
2021-07-23 02:16:00-04:00,0.0535,0.0535,0.0534,0.0535,0,20,0.0
2021-07-23 02:17:00-04:00,0.0535,0.0535,0.0534,0.0534,0,8,0.0
2021-07-23 02:18:00-04:00,0.0534,0.0534,0.0534,0.0534,0,8,0.0
2021-07-23 02:19:00-04:00,0.0534,0.0534,0.0534,0.0534,0,12,0.0
2021-07-23 02:20:00-04:00,0.0534,0.0534,0.0534,0.0534,0,4,0.0
2021-07-23 02:21:00-04:00,0.0534,0.0534,0.0534,0.0534,0,4,0.0
2021-07-23 02:22:00-04:00,0.0534,0.0534,0.0533,0.0534,0,16,0.0
2021-07-23 02:23:00-04:00,0.0534,0.0534,0.0518,0.0534,0,16,0.0
2021-07-23 02:24:00-04:00,0.0534,0.0534,0.0518,0.0534,0,20,0.0
2021-07-23 02:25:00-04:00,0.0534,0.0534,0.0534,0.0534,0,12,0.0
2021-07-23 02:26:00-04:00,0.0534,0.0534,0.0533,0.0534,0,20,0.0
2021-07-23 02:27:00-04:00,0.0534,0.0534,0.0534,0.0534,0,8,0.0
2021-07-23 02:28:00-04:00,0.0534,0.0534,0.0534,0.0534,0,20,0.0
2021-07-23 02:29:00-04:00,0.0534,0.0534,0.0534,0.0534,0,8,0.0
2021-07-23 02:30:00-04:00,0.0534,0.0534,0.0534,0.0534,0,4,0.0
2021-07-23 02:31:00-04:00,0.0534,0.0534,0.0534,0.0534,0,32,0.0
2021-07-23 02:32:00-04:00,0.0534,0.0534,0.0534,0.0534,0,12,0.0
2021-07-23 02:33:00-04:00,0.0534,0.0534,0.0534,0.0534,0,8,0.0
2021-07-23 02:34:00-04:00,0.0534,0.0534,0.0534,0.0534,0,4,0.0
2021-07-23 02:35:00-04:00,0.0534,0.0534,0.0534,0.0534,0,6,0.0
2021-07-23 02:37:00-04:00,0.0534,0.0534,0.0534,0.0534,0,2,0.0
2021-07-23 02:38:00-04:00,0.0534,0.0534,0.0533,0.0533,0,12,0.0
2021-07-23 02:39:00-04:00,0.0533,0.0535,0.0533,0.0533,0,16,0.0
2021-07-23 02:40:00-04:00,0.0533,0.0533,0.0533,0.0533,0,4,0.0
2021-07-23 02:41:00-04:00,0.0533,0.0533,0.0533,0.0533,0,8,0.0
2021-07-23 02:42:00-04:00,0.0533,0.0533,0.0533,0.0533,0,4,0.0
2021-07-23 02:43:00-04:00,0.0533,0.0543,0.0533,0.0535,0,16,0.0
