,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy,USOSFRJ Curncy
,open,high,low,close,volume,num_trds,value
2021-07-29 17:00:00-04:00,0.0517,0.0517,0.051,0.051,0,23,0.0
2021-07-29 17:01:00-04:00,0.051,0.051,0.051,0.051,0,2,0.0
2021-07-29 18:00:00-04:00,0.052,0.053,0.052,0.053,0,2,0.0
2021-07-29 18:01:00-04:00,0.053,0.053,0.0516,0.0516,0,4,0.0
2021-07-29 18:04:00-04:00,0.0516,0.0516,0.0516,0.0516,0,4,0.0
2021-07-29 18:09:00-04:00,0.0516,0.0516,0.0516,0.0516,0,4,0.0
2021-07-29 18:12:00-04:00,0.0516,0.0516,0.0516,0.0516,0,4,0.0
2021-07-29 18:31:00-04:00,0.0516,0.0516,0.0516,0.0516,0,2,0.0
2021-07-29 18:33:00-04:00,0.0503,0.0503,0.049,0.049,0,4,0.0
2021-07-29 18:37:00-04:00,0.049,0.049,0.049,0.049,0,4,0.0
2021-07-29 18:38:00-04:00,0.049,0.049,0.049,0.049,0,4,0.0
2021-07-29 18:42:00-04:00,0.049,0.049,0.049,0.049,0,4,0.0
2021-07-29 18:46:00-04:00,0.049,0.049,0.049,0.049,0,4,0.0
2021-07-29 19:00:00-04:00,0.049,0.0517,0.049,0.0517,0,4,0.0
2021-07-29 19:10:00-04:00,0.0503,0.0503,0.049,0.049,0,4,0.0
2021-07-29 19:18:00-04:00,0.049,0.049,0.049,0.049,0,4,0.0
2021-07-29 19:30:00-04:00,0.049,0.049,0.049,0.049,0,4,0.0
2021-07-29 19:31:00-04:00,0.049,0.049,0.049,0.049,0,4,0.0
2021-07-29 19:41:00-04:00,0.049,0.049,0.049,0.049,0,2,0.0
2021-07-29 19:52:00-04:00,0.051,0.0529,0.051,0.0529,0,10,0.0
2021-07-29 19:53:00-04:00,0.0529,0.0529,0.0529,0.0529,0,4,0.0
2021-07-29 19:54:00-04:00,0.0529,0.0529,0.0529,0.0529,0,8,0.0
2021-07-29 19:55:00-04:00,0.0529,0.0529,0.0529,0.0529,0,8,0.0
2021-07-29 19:56:00-04:00,0.0529,0.0529,0.0529,0.0529,0,8,0.0
2021-07-29 19:57:00-04:00,0.0529,0.0529,0.0529,0.0529,0,4,0.0
2021-07-29 19:58:00-04:00,0.0529,0.0529,0.0529,0.0529,0,4,0.0
2021-07-29 19:59:00-04:00,0.0529,0.0529,0.0529,0.0529,0,36,0.0
2021-07-29 20:00:00-04:00,0.0529,0.0529,0.0529,0.0529,0,12,0.0
2021-07-29 20:01:00-04:00,0.0529,0.0529,0.0505,0.0505,0,78,0.0
2021-07-29 20:02:00-04:00,0.0505,0.0505,0.0505,0.0505,0,60,0.0
2021-07-29 20:03:00-04:00,0.0505,0.0505,0.0505,0.0505,0,28,0.0
2021-07-29 20:04:00-04:00,0.0505,0.0505,0.0499,0.0499,0,92,0.0
2021-07-29 20:05:00-04:00,0.0498,0.0529,0.0494,0.0529,0,44,0.0
2021-07-29 20:06:00-04:00,0.0529,0.0529,0.0494,0.0529,0,12,0.0
2021-07-29 20:07:00-04:00,0.0529,0.0529,0.0494,0.0494,0,28,0.0
2021-07-29 20:08:00-04:00,0.0502,0.0529,0.0502,0.051,0,30,0.0
2021-07-29 20:09:00-04:00,0.051,0.051,0.0505,0.0505,0,82,0.0
2021-07-29 20:10:00-04:00,0.0507,0.051,0.0499,0.051,0,70,0.0
2021-07-29 20:11:00-04:00,0.051,0.051,0.0505,0.051,0,130,0.0
2021-07-29 20:12:00-04:00,0.052,0.053,0.0499,0.051,0,40,0.0
2021-07-29 20:13:00-04:00,0.051,0.0531,0.05,0.05,0,84,0.0
2021-07-29 20:14:00-04:00,0.0502,0.051,0.0502,0.0505,0,26,0.0
2021-07-29 20:15:00-04:00,0.0505,0.053,0.05,0.0529,0,58,0.0
2021-07-29 20:16:00-04:00,0.0519,0.0529,0.0496,0.0498,0,42,0.0
2021-07-29 20:17:00-04:00,0.0497,0.051,0.0497,0.0499,0,67,0.0
2021-07-29 20:18:00-04:00,0.0497,0.0529,0.0495,0.051,0,92,0.0
2021-07-29 20:19:00-04:00,0.051,0.053,0.0505,0.0505,0,70,0.0
2021-07-29 20:20:00-04:00,0.0505,0.0529,0.0505,0.051,0,52,0.0
2021-07-29 20:21:00-04:00,0.0507,0.053,0.0505,0.0529,0,52,0.0
2021-07-29 20:22:00-04:00,0.0519,0.0519,0.0497,0.0505,0,70,0.0
2021-07-29 20:23:00-04:00,0.0505,0.0531,0.0505,0.0505,0,68,0.0
2021-07-29 20:24:00-04:00,0.0505,0.053,0.0505,0.053,0,20,0.0
2021-07-29 20:25:00-04:00,0.0517,0.0529,0.0496,0.0498,0,78,0.0
2021-07-29 20:26:00-04:00,0.0504,0.0529,0.0496,0.0529,0,18,0.0
2021-07-29 20:27:00-04:00,0.0518,0.0518,0.0505,0.0505,0,6,0.0
2021-07-29 20:28:00-04:00,0.0517,0.0529,0.0517,0.0529,0,6,0.0
2021-07-29 20:29:00-04:00,0.0529,0.0529,0.051,0.0529,0,78,0.0
2021-07-29 20:30:00-04:00,0.0517,0.0517,0.0495,0.0496,0,22,0.0
2021-07-29 20:31:00-04:00,0.0503,0.053,0.0495,0.0505,0,66,0.0
2021-07-29 20:32:00-04:00,0.0508,0.051,0.0496,0.0496,0,8,0.0
2021-07-29 20:33:00-04:00,0.0496,0.0529,0.0496,0.0529,0,28,0.0
2021-07-29 20:34:00-04:00,0.0529,0.0529,0.0495,0.0496,0,22,0.0
2021-07-29 20:35:00-04:00,0.0496,0.0529,0.0496,0.0529,0,14,0.0
2021-07-29 20:36:00-04:00,0.0517,0.0529,0.0505,0.051,0,22,0.0
2021-07-29 20:37:00-04:00,0.052,0.0529,0.0496,0.0498,0,22,0.0
2021-07-29 20:38:00-04:00,0.0513,0.0529,0.0513,0.0529,0,14,0.0
2021-07-29 20:39:00-04:00,0.0513,0.0513,0.0496,0.0496,0,4,0.0
2021-07-29 20:40:00-04:00,0.0497,0.0529,0.0496,0.0529,0,6,0.0
2021-07-29 20:41:00-04:00,0.0529,0.0529,0.0529,0.0529,0,46,0.0
2021-07-29 20:42:00-04:00,0.0513,0.0529,0.0496,0.0529,0,8,0.0
2021-07-29 20:43:00-04:00,0.0529,0.0529,0.0529,0.0529,0,32,0.0
2021-07-29 20:44:00-04:00,0.0529,0.0529,0.05,0.05,0,14,0.0
2021-07-29 20:45:00-04:00,0.05,0.053,0.05,0.0529,0,10,0.0
2021-07-29 20:46:00-04:00,0.0529,0.0529,0.0496,0.0496,0,4,0.0
2021-07-29 20:47:00-04:00,0.0496,0.0529,0.0494,0.051,0,58,0.0
2021-07-29 20:48:00-04:00,0.0519,0.0529,0.051,0.051,0,6,0.0
2021-07-29 20:49:00-04:00,0.0507,0.0529,0.0505,0.051,0,42,0.0
2021-07-29 20:50:00-04:00,0.051,0.0531,0.0505,0.0505,0,64,0.0
2021-07-29 20:51:00-04:00,0.0505,0.0531,0.0505,0.051,0,60,0.0
2021-07-29 20:52:00-04:00,0.051,0.0531,0.051,0.051,0,26,0.0
2021-07-29 20:53:00-04:00,0.0508,0.051,0.0505,0.051,0,10,0.0
2021-07-29 20:54:00-04:00,0.0521,0.0531,0.0495,0.0505,0,34,0.0
2021-07-29 20:55:00-04:00,0.0505,0.051,0.0505,0.051,0,18,0.0
2021-07-29 20:56:00-04:00,0.051,0.051,0.0495,0.0495,0,30,0.0
2021-07-29 20:57:00-04:00,0.0495,0.0531,0.0495,0.051,0,22,0.0
2021-07-29 20:58:00-04:00,0.051,0.051,0.0505,0.0505,0,30,0.0
2021-07-29 20:59:00-04:00,0.0505,0.051,0.0499,0.051,0,34,0.0
2021-07-29 21:00:00-04:00,0.051,0.051,0.0501,0.0505,0,22,0.0
2021-07-29 21:01:00-04:00,0.0505,0.0533,0.0505,0.0533,0,12,0.0
2021-07-29 21:02:00-04:00,0.0522,0.0533,0.0497,0.0505,0,44,0.0
2021-07-29 21:03:00-04:00,0.0505,0.0531,0.0496,0.051,0,28,0.0
2021-07-29 21:04:00-04:00,0.051,0.0531,0.0505,0.0505,0,26,0.0
2021-07-29 21:05:00-04:00,0.0505,0.0531,0.0505,0.051,0,48,0.0
2021-07-29 21:06:00-04:00,0.051,0.051,0.0498,0.0498,0,56,0.0
2021-07-29 21:07:00-04:00,0.0502,0.0532,0.0499,0.051,0,66,0.0
2021-07-29 21:08:00-04:00,0.051,0.0533,0.0505,0.0505,0,34,0.0
2021-07-29 21:09:00-04:00,0.0505,0.051,0.0499,0.051,0,92,0.0
2021-07-29 21:10:00-04:00,0.051,0.0533,0.0501,0.0501,0,64,0.0
2021-07-29 21:11:00-04:00,0.0502,0.051,0.05,0.051,0,40,0.0
2021-07-29 21:12:00-04:00,0.0506,0.0533,0.0501,0.0505,0,70,0.0
2021-07-29 21:13:00-04:00,0.0505,0.0505,0.0501,0.0501,0,20,0.0
2021-07-29 21:14:00-04:00,0.0503,0.0533,0.0501,0.0505,0,40,0.0
2021-07-29 21:15:00-04:00,0.0505,0.0533,0.0485,0.051,0,66,0.0
2021-07-29 21:16:00-04:00,0.051,0.0533,0.0501,0.0503,0,56,0.0
2021-07-29 21:17:00-04:00,0.0502,0.0533,0.0501,0.051,0,46,0.0
2021-07-29 21:18:00-04:00,0.0507,0.0507,0.0505,0.0505,0,6,0.0
2021-07-29 21:19:00-04:00,0.0503,0.051,0.0501,0.051,0,8,0.0
2021-07-29 21:20:00-04:00,0.0506,0.0533,0.0497,0.0505,0,28,0.0
2021-07-29 21:21:00-04:00,0.0505,0.0533,0.0495,0.051,0,80,0.0
2021-07-29 21:22:00-04:00,0.051,0.051,0.0497,0.0505,0,64,0.0
2021-07-29 21:23:00-04:00,0.0505,0.0533,0.0498,0.0498,0,82,0.0
2021-07-29 21:24:00-04:00,0.0498,0.0499,0.0498,0.0499,0,16,0.0
2021-07-29 21:25:00-04:00,0.0499,0.0533,0.0499,0.051,0,70,0.0
2021-07-29 21:26:00-04:00,0.0505,0.0505,0.0498,0.0505,0,14,0.0
2021-07-29 21:28:00-04:00,0.0519,0.0533,0.0505,0.0505,0,26,0.0
