,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty
,open,high,low,close,volume,num_trds,value
2021-11-09 20:00:00-05:00,1242.5,1243.0,1242.25,1242.5,36,10,44739.25
2021-11-09 20:01:00-05:00,1241.0,1241.0,1241.0,1241.0,2,2,2482.0
2021-11-09 20:03:00-05:00,1238.5,1238.5,1238.5,1238.5,15,2,18577.5
2021-11-09 20:04:00-05:00,1238.75,1239.0,1238.75,1239.0,3,2,3716.75
2021-11-09 20:06:00-05:00,1240.5,1240.5,1240.5,1240.5,1,1,1240.5
2021-11-09 20:07:00-05:00,1240.25,1240.25,1240.25,1240.25,1,1,1240.25
2021-11-09 20:17:00-05:00,1240.75,1241.0,1240.75,1241.0,6,3,7445.0
2021-11-09 20:22:00-05:00,1240.0,1240.0,1240.0,1240.0,1,1,1240.0
2021-11-09 20:27:00-05:00,1241.0,1241.0,1241.0,1241.0,1,1,1241.0
2021-11-09 20:42:00-05:00,1240.25,1240.25,1240.25,1240.25,2,1,2480.5
2021-11-09 20:45:00-05:00,1239.75,1239.75,1239.75,1239.75,1,1,1239.75
2021-11-09 21:15:00-05:00,1239.75,1239.75,1239.75,1239.75,2,1,2479.5
2021-11-09 21:16:00-05:00,1239.75,1239.75,1239.75,1239.75,3,1,3719.25
2021-11-09 21:17:00-05:00,1239.75,1239.75,1239.75,1239.75,2,1,2479.5
2021-11-09 21:18:00-05:00,1239.75,1239.75,1239.5,1239.5,5,3,6197.75
2021-11-09 21:19:00-05:00,1239.25,1239.25,1239.0,1239.0,2,2,2478.25
2021-11-09 21:20:00-05:00,1239.25,1239.25,1239.25,1239.25,2,1,2478.5
2021-11-09 21:50:00-05:00,1241.0,1241.0,1241.0,1241.0,1,1,1241.0
2021-11-09 21:55:00-05:00,1240.5,1240.5,1240.5,1240.5,1,1,1240.5
2021-11-09 21:59:00-05:00,1240.25,1240.25,1240.25,1240.25,2,1,2480.5
2021-11-09 22:05:00-05:00,1240.5,1240.5,1240.5,1240.5,2,1,2481.0
2021-11-09 22:07:00-05:00,1240.25,1240.25,1240.25,1240.25,1,1,1240.25
2021-11-09 22:54:00-05:00,1240.25,1240.25,1240.25,1240.25,1,1,1240.25
2021-11-09 22:58:00-05:00,1240.5,1240.5,1240.5,1240.5,1,1,1240.5
2021-11-10 00:31:00-05:00,1240.0,1240.25,1240.0,1240.25,2,2,2480.25
2021-11-10 00:36:00-05:00,1239.25,1239.25,1239.25,1239.25,2,1,2478.5
2021-11-10 01:05:00-05:00,1240.75,1240.75,1240.75,1240.75,2,1,2481.5
2021-11-10 01:14:00-05:00,1241.0,1241.25,1241.0,1241.25,3,2,3723.5
2021-11-10 01:17:00-05:00,1241.25,1241.25,1241.25,1241.25,2,2,2482.5
