,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty
,open,high,low,close,volume,num_trds,value
2021-10-24 22:52:00-04:00,1257.5,1257.5,1257.5,1257.5,2,1,2515.0
2021-10-24 23:18:00-04:00,1260.0,1261.75,1260.0,1260.75,4,4,5044.0
2021-10-25 00:47:00-04:00,1260.75,1260.75,1260.75,1260.75,1,1,1260.75
2021-10-25 02:16:00-04:00,1260.5,1260.5,1260.5,1260.5,1,1,1260.5
2021-10-25 02:45:00-04:00,1262.25,1262.25,1262.25,1262.25,1,1,1262.25
2021-10-25 04:43:00-04:00,1260.5,1260.5,1260.5,1260.5,1,1,1260.5
2021-10-25 04:51:00-04:00,1259.75,1259.75,1259.75,1259.75,1,1,1259.75
2021-10-25 07:30:00-04:00,1259.0,1259.0,1259.0,1259.0,2,2,2518.0
2021-10-25 07:36:00-04:00,1257.5,1257.5,1257.5,1257.5,2,2,2515.0
2021-10-25 09:36:00-04:00,1261.75,1261.75,1261.75,1261.75,1,1,1261.75
2021-10-25 09:40:00-04:00,1261.5,1261.5,1261.5,1261.5,1,1,1261.5
2021-10-25 09:42:00-04:00,1260.25,1260.25,1260.25,1260.25,3,1,3780.75
2021-10-25 09:45:00-04:00,1260.5,1260.5,1260.5,1260.5,1,1,1260.5
2021-10-25 09:46:00-04:00,1261.25,1261.5,1261.25,1261.5,4,2,5045.75
2021-10-25 09:49:00-04:00,1258.75,1258.75,1258.75,1258.75,2,2,2517.5
2021-10-25 09:50:00-04:00,1257.75,1257.75,1257.75,1257.75,1,1,1257.75
2021-10-25 09:51:00-04:00,1257.25,1257.25,1257.25,1257.25,2,1,2514.5
2021-10-25 09:52:00-04:00,1258.0,1258.0,1258.0,1258.0,1,1,1258.0
2021-10-25 10:03:00-04:00,1257.0,1257.0,1257.0,1257.0,1,1,1257.0
2021-10-25 10:09:00-04:00,1257.5,1257.5,1257.5,1257.5,2,1,2515.0
2021-10-25 10:17:00-04:00,1259.25,1259.25,1259.25,1259.25,1,1,1259.25
2021-10-25 10:26:00-04:00,1259.75,1260.0,1259.75,1260.0,10,4,12598.5
2021-10-25 10:27:00-04:00,1259.0,1259.0,1259.0,1259.0,2,1,2518.0
2021-10-25 10:34:00-04:00,1260.25,1260.25,1260.25,1260.25,1,1,1260.25
2021-10-25 10:35:00-04:00,1261.25,1261.25,1261.25,1261.25,2,2,2522.5
2021-10-25 10:43:00-04:00,1261.0,1261.0,1261.0,1261.0,1,1,1261.0
2021-10-25 11:38:00-04:00,1258.75,1258.75,1258.75,1258.75,1,1,1258.75
2021-10-25 11:44:00-04:00,1259.75,1259.75,1259.75,1259.75,3,1,3779.25
2021-10-25 12:10:00-04:00,1259.5,1259.5,1259.5,1259.5,1,1,1259.5
