,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty
,open,high,low,close,volume,num_trds,value
2021-11-23 20:00:00-05:00,1299.5,1299.5,1299.5,1299.5,29,4,37685.5
2021-11-23 20:01:00-05:00,1300.0,1300.25,1300.0,1300.25,6,5,7800.25
2021-11-23 20:02:00-05:00,1300.0,1300.0,1300.0,1300.0,1,1,1300.0
2021-11-23 20:05:00-05:00,1300.5,1300.5,1300.5,1300.5,6,3,7803.0
2021-11-23 20:06:00-05:00,1300.75,1300.75,1300.75,1300.75,4,2,5203.0
2021-11-23 20:12:00-05:00,1301.0,1301.0,1301.0,1301.0,1,1,1301.0
2021-11-23 20:17:00-05:00,1302.0,1302.0,1302.0,1302.0,2,2,2604.0
2021-11-23 20:23:00-05:00,1301.0,1301.0,1301.0,1301.0,1,1,1301.0
2021-11-23 20:25:00-05:00,1301.5,1301.5,1301.5,1301.5,4,1,5206.0
2021-11-23 20:33:00-05:00,1302.0,1302.0,1302.0,1302.0,26,15,33852.0
2021-11-23 20:35:00-05:00,1301.75,1302.25,1301.75,1302.25,25,11,32550.0
2021-11-23 20:47:00-05:00,1301.25,1301.25,1301.25,1301.25,1,1,1301.25
2021-11-23 20:56:00-05:00,1301.25,1301.25,1301.25,1301.25,1,1,1301.25
2021-11-23 21:20:00-05:00,1301.75,1301.75,1301.75,1301.75,1,1,1301.75
2021-11-23 21:27:00-05:00,1300.75,1300.75,1300.75,1300.75,1,1,1300.75
2021-11-23 21:33:00-05:00,1300.75,1300.75,1300.75,1300.75,1,1,1300.75
2021-11-23 22:46:00-05:00,1301.25,1301.25,1301.25,1301.25,1,1,1301.25
2021-11-23 23:20:00-05:00,1300.5,1300.5,1300.5,1300.5,1,1,1300.5
2021-11-24 00:22:00-05:00,1300.75,1300.75,1300.75,1300.75,1,1,1300.75
2021-11-24 00:31:00-05:00,1300.75,1300.75,1300.75,1300.75,3,1,3902.25
2021-11-24 00:36:00-05:00,1301.0,1301.0,1301.0,1301.0,1,1,1301.0
2021-11-24 00:47:00-05:00,1303.25,1303.25,1303.25,1303.25,2,1,2606.5
2021-11-24 00:51:00-05:00,1302.75,1302.75,1302.75,1302.75,1,1,1302.75
2021-11-24 00:57:00-05:00,1303.0,1303.0,1303.0,1303.0,1,1,1303.0
2021-11-24 01:00:00-05:00,1303.75,1303.75,1303.75,1303.75,2,1,2607.5
2021-11-24 01:01:00-05:00,1303.75,1303.75,1303.75,1303.75,1,1,1303.75
2021-11-24 01:15:00-05:00,1303.25,1303.25,1303.25,1303.25,3,1,3909.75
2021-11-24 01:31:00-05:00,1303.0,1303.0,1303.0,1303.0,1,1,1303.0
2021-11-24 01:45:00-05:00,1303.75,1303.75,1303.75,1303.75,2,2,2607.5
