,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty
,open,high,low,close,volume,num_trds,value
2021-09-28 20:00:00-04:00,1290.5,1290.5,1290.5,1290.5,1,1,1290.5
2021-09-29 06:41:00-04:00,1293.75,1293.75,1293.75,1293.75,1,1,1293.75
2021-09-29 08:01:00-04:00,1295.0,1295.0,1295.0,1295.0,1,1,1295.0
2021-09-29 09:35:00-04:00,1293.25,1293.25,1293.25,1293.25,1,1,1293.25
2021-09-29 09:37:00-04:00,1293.25,1293.5,1293.25,1293.5,5,4,6467.0
2021-09-29 09:39:00-04:00,1293.75,1293.75,1293.75,1293.75,1,1,1293.75
2021-09-29 09:40:00-04:00,1293.25,1293.25,1293.25,1293.25,1,1,1293.25
2021-09-29 09:46:00-04:00,1291.75,1291.75,1291.75,1291.75,1,1,1291.75
2021-09-29 09:47:00-04:00,1292.0,1292.0,1292.0,1292.0,1,1,1292.0
2021-09-29 09:52:00-04:00,1292.5,1292.5,1292.5,1292.5,5,2,6462.5
2021-09-29 10:00:00-04:00,1294.0,1294.0,1294.0,1294.0,1,1,1294.0
2021-09-29 10:01:00-04:00,1294.75,1294.75,1294.75,1294.75,1,1,1294.75
2021-09-29 10:02:00-04:00,1295.25,1295.25,1295.25,1295.25,1,1,1295.25
2021-09-29 10:03:00-04:00,1295.0,1295.0,1294.0,1294.0,3,3,3883.25
2021-09-29 10:05:00-04:00,1294.25,1294.25,1294.0,1294.0,2,2,2588.25
2021-09-29 10:06:00-04:00,1294.0,1294.5,1294.0,1294.5,5,5,6471.25
2021-09-29 10:07:00-04:00,1294.75,1295.0,1294.75,1295.0,2,2,2589.75
2021-09-29 10:35:00-04:00,1293.5,1293.5,1293.5,1293.5,1,1,1293.5
2021-09-29 10:36:00-04:00,1293.5,1293.5,1293.5,1293.5,1,1,1293.5
2021-09-29 10:38:00-04:00,1294.0,1294.0,1294.0,1294.0,2,2,2588.0
2021-09-29 10:39:00-04:00,1294.0,1294.0,1294.0,1294.0,1,1,1294.0
2021-09-29 10:40:00-04:00,1294.75,1294.75,1294.75,1294.75,3,1,3884.25
2021-09-29 10:41:00-04:00,1295.0,1295.0,1295.0,1295.0,3,3,3885.0
2021-09-29 10:47:00-04:00,1296.5,1296.75,1296.5,1296.75,5,5,6483.5
2021-09-29 10:48:00-04:00,1296.25,1296.25,1296.25,1296.25,1,1,1296.25
2021-09-29 10:49:00-04:00,1296.5,1296.5,1296.5,1296.5,2,2,2593.0
2021-09-29 10:51:00-04:00,1297.75,1297.75,1297.75,1297.75,1,1,1297.75
2021-09-29 10:55:00-04:00,1299.25,1299.25,1298.75,1299.0,7,7,9093.25
2021-09-29 10:56:00-04:00,1300.0,1300.25,1300.0,1300.0,4,4,5200.25
2021-09-29 10:57:00-04:00,1299.75,1299.75,1299.75,1299.75,2,2,2599.5
2021-09-29 10:58:00-04:00,1298.25,1298.25,1298.25,1298.25,2,2,2596.5
2021-09-29 10:59:00-04:00,1298.75,1298.75,1298.75,1298.75,1,1,1298.75
2021-09-29 11:01:00-04:00,1298.75,1298.75,1298.75,1298.75,1,1,1298.75
2021-09-29 11:03:00-04:00,1299.25,1299.25,1299.25,1299.25,1,1,1299.25
2021-09-29 11:04:00-04:00,1299.5,1299.75,1299.5,1299.75,3,2,3899.0
2021-09-29 11:05:00-04:00,1299.75,1299.75,1299.75,1299.75,1,1,1299.75
2021-09-29 11:42:00-04:00,1299.75,1299.75,1299.75,1299.75,1,1,1299.75
2021-09-29 12:33:00-04:00,1297.75,1297.75,1297.5,1297.5,2,2,2595.25
2021-09-29 12:37:00-04:00,1298.0,1298.0,1298.0,1298.0,2,1,2596.0
2021-09-29 12:40:00-04:00,1298.25,1298.25,1298.25,1298.25,1,1,1298.25
2021-09-29 12:43:00-04:00,1297.75,1297.75,1297.75,1297.75,1,1,1297.75
2021-09-29 12:48:00-04:00,1297.75,1297.75,1297.75,1297.75,1,1,1297.75
2021-09-29 13:15:00-04:00,1299.0,1299.25,1299.0,1299.25,2,2,2598.25
