,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty
,open,high,low,close,volume,num_trds,value
2021-09-28 20:00:00-04:00,1286.0,1286.75,1284.5,1284.5,157,60,201870.75
2021-09-28 20:01:00-04:00,1284.5,1285.5,1284.5,1285.5,12,9,15420.0
2021-09-28 20:03:00-04:00,1286.25,1286.25,1285.75,1286.0,6,4,7716.75
2021-09-28 20:04:00-04:00,1285.75,1285.75,1285.75,1285.75,2,1,2571.5
2021-09-28 20:05:00-04:00,1285.75,1285.75,1285.5,1285.5,5,3,6428.25
2021-09-28 20:06:00-04:00,1285.75,1285.75,1285.75,1285.75,1,1,1285.75
2021-09-28 20:08:00-04:00,1285.75,1286.25,1285.75,1286.25,4,4,5144.0
2021-09-28 20:09:00-04:00,1286.0,1286.0,1286.0,1286.0,2,1,2572.0
2021-09-28 20:10:00-04:00,1286.0,1286.25,1285.75,1285.75,5,4,6430.25
2021-09-28 20:11:00-04:00,1285.5,1285.5,1285.5,1285.5,4,2,5142.0
2021-09-28 20:12:00-04:00,1285.5,1285.75,1285.5,1285.75,2,2,2571.25
2021-09-28 20:13:00-04:00,1286.25,1286.25,1286.25,1286.25,4,4,5145.0
2021-09-28 20:14:00-04:00,1286.25,1286.5,1286.25,1286.5,4,4,5145.75
2021-09-28 20:15:00-04:00,1286.75,1286.75,1286.75,1286.75,3,2,3860.25
2021-09-28 20:16:00-04:00,1286.75,1286.75,1286.75,1286.75,1,1,1286.75
2021-09-28 20:17:00-04:00,1286.75,1286.75,1286.75,1286.75,1,1,1286.75
2021-09-28 20:19:00-04:00,1286.75,1286.75,1286.75,1286.75,2,1,2573.5
2021-09-28 20:20:00-04:00,1286.75,1287.0,1286.75,1287.0,29,7,37322.5
2021-09-28 20:21:00-04:00,1287.25,1287.25,1287.25,1287.25,1,1,1287.25
2021-09-28 20:25:00-04:00,1287.0,1287.0,1287.0,1287.0,2,1,2574.0
2021-09-28 20:37:00-04:00,1286.25,1286.25,1286.25,1286.25,3,2,3858.75
2021-09-28 20:38:00-04:00,1286.25,1286.25,1286.25,1286.25,2,2,2572.5
2021-09-28 20:45:00-04:00,1286.75,1286.75,1286.75,1286.75,3,1,3860.25
2021-09-28 20:47:00-04:00,1286.5,1286.5,1286.5,1286.5,10,3,12865.0
2021-09-28 20:48:00-04:00,1286.75,1286.75,1286.75,1286.75,6,1,7720.5
2021-09-28 20:53:00-04:00,1286.5,1286.5,1286.25,1286.25,4,2,5145.75
2021-09-28 20:55:00-04:00,1286.25,1286.25,1286.0,1286.0,3,2,3858.25
2021-09-28 20:57:00-04:00,1285.75,1285.75,1285.75,1285.75,4,2,5143.0
2021-09-28 21:01:00-04:00,1285.5,1285.5,1285.5,1285.5,3,2,3856.5
2021-09-28 21:02:00-04:00,1285.5,1285.75,1285.5,1285.75,3,2,3856.75
2021-09-28 21:06:00-04:00,1285.0,1285.0,1285.0,1285.0,2,1,2570.0
2021-09-28 21:07:00-04:00,1284.75,1284.75,1284.75,1284.75,2,2,2569.5
2021-09-28 21:08:00-04:00,1285.0,1285.0,1285.0,1285.0,1,1,1285.0
2021-09-28 21:09:00-04:00,1285.0,1285.0,1285.0,1285.0,1,1,1285.0
2021-09-28 21:10:00-04:00,1285.0,1285.0,1285.0,1285.0,1,1,1285.0
2021-09-28 21:11:00-04:00,1284.5,1284.5,1284.5,1284.5,2,2,2569.0
2021-09-28 21:12:00-04:00,1284.5,1284.5,1284.5,1284.5,1,1,1284.5
2021-09-28 21:13:00-04:00,1284.75,1284.75,1284.75,1284.75,7,2,8993.25
2021-09-28 21:14:00-04:00,1284.75,1284.75,1284.75,1284.75,1,1,1284.75
2021-09-28 21:15:00-04:00,1284.0,1284.0,1284.0,1284.0,2,1,2568.0
2021-09-28 21:16:00-04:00,1284.0,1284.0,1284.0,1284.0,5,3,6420.0
2021-09-28 21:17:00-04:00,1284.0,1284.0,1284.0,1284.0,1,1,1284.0
2021-09-28 21:18:00-04:00,1283.75,1283.75,1283.75,1283.75,1,1,1283.75
2021-09-28 21:19:00-04:00,1284.25,1284.25,1284.25,1284.25,1,1,1284.25
2021-09-28 21:20:00-04:00,1284.0,1284.0,1284.0,1284.0,1,1,1284.0
2021-09-28 21:21:00-04:00,1284.25,1284.25,1284.25,1284.25,3,2,3852.75
2021-09-28 21:25:00-04:00,1284.25,1284.5,1284.25,1284.5,9,6,11560.25
2021-09-28 21:27:00-04:00,1283.75,1283.75,1283.5,1283.5,4,4,5134.25
2021-09-28 21:28:00-04:00,1283.25,1283.25,1283.25,1283.25,1,1,1283.25
2021-09-28 21:29:00-04:00,1283.5,1283.5,1283.5,1283.5,15,5,19252.5
2021-09-28 21:30:00-04:00,1283.5,1283.5,1283.0,1283.0,37,11,47473.25
2021-09-28 21:31:00-04:00,1283.0,1283.0,1283.0,1283.0,5,1,6415.0
2021-09-28 21:32:00-04:00,1283.0,1283.0,1283.0,1283.0,1,1,1283.0
2021-09-28 21:34:00-04:00,1282.75,1282.75,1282.75,1282.75,35,17,44896.25
2021-09-28 21:35:00-04:00,1283.5,1283.75,1283.5,1283.75,3,3,3850.75
2021-09-28 21:37:00-04:00,1283.25,1283.25,1283.25,1283.25,2,1,2566.5
2021-09-28 21:38:00-04:00,1283.0,1283.0,1283.0,1283.0,1,1,1283.0
2021-09-28 21:39:00-04:00,1283.25,1283.25,1283.25,1283.25,1,1,1283.25
2021-09-28 21:42:00-04:00,1283.25,1283.25,1283.25,1283.25,26,24,33364.5
2021-09-28 21:44:00-04:00,1283.75,1284.5,1283.75,1284.5,14,8,17978.5
2021-09-28 21:45:00-04:00,1284.5,1284.5,1284.5,1284.5,6,6,7707.0
2021-09-28 21:46:00-04:00,1284.5,1284.5,1284.5,1284.5,1,1,1284.5
2021-09-28 21:47:00-04:00,1284.5,1284.5,1284.5,1284.5,19,19,24405.5
2021-09-28 21:48:00-04:00,1285.0,1285.0,1285.0,1285.0,1,1,1285.0
2021-09-28 21:49:00-04:00,1285.0,1285.25,1285.0,1285.25,2,2,2570.25
2021-09-28 21:50:00-04:00,1285.0,1285.25,1284.75,1285.0,5,5,6425.0
2021-09-28 21:51:00-04:00,1284.5,1284.5,1284.5,1284.5,1,1,1284.5
2021-09-28 22:00:00-04:00,1285.0,1285.0,1285.0,1285.0,1,1,1285.0
2021-09-28 22:06:00-04:00,1285.25,1285.25,1285.25,1285.25,1,1,1285.25
2021-09-28 22:08:00-04:00,1285.0,1285.0,1285.0,1285.0,1,1,1285.0
