,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty
,open,high,low,close,volume,num_trds,value
2021-06-17 20:00:00-04:00,1295.0,1308.0,1295.0,1307.0,360,125,469212.0
2021-06-17 20:01:00-04:00,1306.75,1307.5,1304.0,1304.0,91,51,118751.5
2021-06-17 20:02:00-04:00,1304.25,1311.75,1304.0,1311.0,80,42,104673.25
2021-06-17 20:03:00-04:00,1311.0,1311.25,1305.25,1305.25,70,31,91612.25
2021-06-17 20:04:00-04:00,1305.25,1310.0,1305.25,1309.25,58,31,75863.0
2021-06-17 20:05:00-04:00,1309.5,1312.0,1309.5,1310.25,71,41,93041.75
2021-06-17 20:06:00-04:00,1310.5,1312.75,1309.0,1312.75,60,32,78641.0
2021-06-17 20:07:00-04:00,1314.0,1314.25,1312.25,1314.0,68,50,89290.75
2021-06-17 20:08:00-04:00,1314.25,1316.75,1314.25,1316.75,59,41,77591.0
2021-06-17 20:09:00-04:00,1317.25,1317.75,1316.0,1316.5,36,30,47416.0
2021-06-17 20:10:00-04:00,1316.25,1317.25,1314.5,1317.25,24,20,31597.25
2021-06-17 20:11:00-04:00,1318.0,1318.0,1315.75,1316.25,43,32,56619.5
2021-06-17 20:12:00-04:00,1315.75,1315.75,1315.75,1315.75,1,1,1315.75
2021-06-17 20:13:00-04:00,1317.25,1317.5,1316.5,1316.75,13,9,17119.5
2021-06-17 20:14:00-04:00,1316.75,1316.75,1314.75,1316.0,18,13,23684.75
2021-06-17 20:15:00-04:00,1315.5,1315.5,1312.25,1313.0,63,39,82748.75
2021-06-17 20:16:00-04:00,1313.0,1314.25,1312.25,1312.25,40,22,52536.75
2021-06-17 20:17:00-04:00,1311.75,1312.5,1307.75,1308.75,68,36,89099.75
2021-06-17 20:18:00-04:00,1310.5,1311.0,1308.75,1310.25,41,20,53714.0
2021-06-17 20:19:00-04:00,1309.25,1309.5,1307.0,1308.75,33,22,43167.75
2021-06-17 20:20:00-04:00,1309.75,1309.75,1307.0,1308.0,34,25,44470.75
2021-06-17 20:21:00-04:00,1307.75,1307.75,1306.5,1306.5,8,6,10459.0
2021-06-17 20:22:00-04:00,1307.75,1309.25,1307.75,1309.0,12,7,15699.0
2021-06-17 20:23:00-04:00,1309.75,1314.25,1309.75,1312.25,58,35,76091.5
2021-06-17 20:24:00-04:00,1311.75,1312.25,1311.0,1311.0,11,8,14429.75
2021-06-17 20:25:00-04:00,1310.75,1311.5,1310.25,1311.25,18,15,23598.25
2021-06-17 20:26:00-04:00,1311.25,1311.25,1308.0,1309.0,33,21,43207.25
2021-06-17 20:27:00-04:00,1311.0,1311.5,1310.5,1311.5,14,11,18356.25
2021-06-17 20:28:00-04:00,1312.5,1312.5,1312.0,1312.0,11,7,14434.75
2021-06-17 20:29:00-04:00,1312.25,1312.25,1311.5,1312.0,9,4,11807.5
2021-06-17 20:30:00-04:00,1312.5,1313.25,1312.5,1313.25,14,12,18379.0
2021-06-17 20:31:00-04:00,1313.0,1313.25,1313.0,1313.0,10,6,13130.25
2021-06-17 20:32:00-04:00,1313.25,1313.25,1312.75,1313.0,9,8,11817.75
2021-06-17 20:33:00-04:00,1312.75,1312.75,1312.75,1312.75,2,1,2625.5
2021-06-17 20:34:00-04:00,1311.75,1312.0,1311.5,1311.5,7,4,9182.75
2021-06-17 20:35:00-04:00,1311.5,1311.5,1310.0,1310.0,42,8,55039.75
2021-06-17 20:36:00-04:00,1310.0,1310.25,1309.0,1309.0,24,7,31424.25
2021-06-17 20:37:00-04:00,1309.5,1309.5,1309.25,1309.5,3,3,3928.25
2021-06-17 20:38:00-04:00,1310.0,1310.0,1309.75,1310.0,5,4,6549.75
2021-06-17 20:39:00-04:00,1309.0,1309.0,1308.5,1308.5,12,6,15705.5
2021-06-17 20:40:00-04:00,1308.25,1308.25,1308.25,1308.25,1,1,1308.25
2021-06-17 20:42:00-04:00,1309.25,1310.5,1309.25,1310.25,11,9,14412.75
2021-06-17 20:43:00-04:00,1310.75,1310.75,1310.75,1310.75,1,1,1310.75
2021-06-17 20:44:00-04:00,1311.0,1311.0,1310.5,1310.5,5,3,6554.0
2021-06-17 20:45:00-04:00,1310.75,1311.5,1310.75,1311.5,3,3,3933.75
2021-06-17 20:46:00-04:00,1311.75,1311.75,1310.75,1310.75,6,6,7866.75
2021-06-17 20:47:00-04:00,1310.75,1310.75,1310.75,1310.75,1,1,1310.75
2021-06-17 20:48:00-04:00,1311.75,1312.0,1311.25,1312.0,10,8,13118.25
2021-06-17 20:49:00-04:00,1311.75,1311.75,1310.75,1311.25,6,4,7868.25
2021-06-17 20:50:00-04:00,1311.75,1311.75,1311.75,1311.75,1,1,1311.75
2021-06-17 20:51:00-04:00,1312.25,1312.5,1312.0,1312.5,4,4,5249.0
2021-06-17 20:52:00-04:00,1312.5,1312.75,1311.5,1311.5,9,7,11810.5
2021-06-17 20:53:00-04:00,1312.25,1312.25,1312.25,1312.25,1,1,1312.25
2021-06-17 20:54:00-04:00,1311.75,1312.0,1311.75,1312.0,7,4,9182.75
2021-06-17 20:55:00-04:00,1311.75,1312.25,1311.5,1312.25,9,8,11806.0
2021-06-17 20:56:00-04:00,1311.25,1311.25,1311.25,1311.25,1,1,1311.25
2021-06-17 20:57:00-04:00,1312.75,1313.5,1312.75,1313.5,3,3,3939.5
2021-06-17 20:58:00-04:00,1313.75,1314.0,1313.75,1314.0,5,3,6569.5
2021-06-17 20:59:00-04:00,1314.0,1314.25,1314.0,1314.25,2,2,2628.25
2021-06-17 21:00:00-04:00,1314.25,1318.5,1314.25,1318.25,68,39,89499.75
2021-06-17 21:01:00-04:00,1318.25,1319.75,1318.25,1319.5,14,8,18471.25
2021-06-17 21:02:00-04:00,1319.25,1320.5,1319.25,1319.75,25,14,33002.0
2021-06-17 21:03:00-04:00,1320.0,1320.25,1318.75,1319.5,12,12,15831.25
2021-06-17 21:04:00-04:00,1319.25,1322.0,1319.25,1320.25,18,11,23775.0
2021-06-17 21:05:00-04:00,1319.5,1319.75,1319.5,1319.75,2,2,2639.25
2021-06-17 21:06:00-04:00,1319.5,1321.0,1319.5,1321.0,29,9,38306.0
2021-06-17 21:07:00-04:00,1320.25,1320.25,1317.5,1318.0,13,11,17143.25
2021-06-17 21:08:00-04:00,1318.5,1319.0,1317.25,1318.25,27,8,35585.0
2021-06-17 21:10:00-04:00,1319.0,1319.0,1319.0,1319.0,1,1,1319.0
2021-06-17 21:11:00-04:00,1318.25,1318.75,1317.75,1318.75,14,6,18457.5
2021-06-17 21:12:00-04:00,1318.75,1318.75,1317.75,1317.75,2,2,2636.5
2021-06-17 21:13:00-04:00,1317.5,1317.5,1317.5,1317.5,2,2,2635.0
2021-06-17 21:15:00-04:00,1318.5,1319.75,1318.5,1319.75,6,4,7914.0
2021-06-17 21:16:00-04:00,1319.25,1319.25,1319.25,1319.25,1,1,1319.25
2021-06-17 21:17:00-04:00,1320.0,1320.25,1319.25,1320.25,5,5,6599.25
2021-06-17 21:20:00-04:00,1319.75,1320.25,1319.75,1320.0,4,3,5279.75
2021-06-17 21:21:00-04:00,1320.0,1320.75,1320.0,1320.75,3,3,3960.75
2021-06-17 21:22:00-04:00,1320.5,1321.0,1320.25,1320.25,7,5,9244.0
2021-06-17 21:24:00-04:00,1321.5,1321.75,1321.25,1321.75,7,3,9251.5
2021-06-17 21:25:00-04:00,1321.5,1321.75,1321.0,1321.5,8,4,10571.5
2021-06-17 21:26:00-04:00,1321.5,1321.75,1321.5,1321.75,2,2,2643.25
2021-06-17 21:27:00-04:00,1321.5,1322.0,1321.5,1322.0,2,2,2643.5
2021-06-17 21:28:00-04:00,1321.75,1322.25,1321.5,1322.25,8,6,10575.0
2021-06-17 21:29:00-04:00,1322.5,1324.0,1322.25,1323.25,17,11,22492.25
2021-06-17 21:30:00-04:00,1323.0,1323.25,1323.0,1323.25,5,2,6616.0
2021-06-17 21:31:00-04:00,1323.5,1323.75,1323.5,1323.75,4,3,5294.75
2021-06-17 21:32:00-04:00,1323.75,1324.0,1323.75,1324.0,3,3,3971.75
2021-06-17 21:33:00-04:00,1324.25,1324.25,1324.25,1324.25,7,1,9269.75
2021-06-17 21:34:00-04:00,1324.25,1324.5,1324.25,1324.5,14,6,18542.25
2021-06-17 21:35:00-04:00,1325.75,1325.75,1325.75,1325.75,9,3,11931.75
2021-06-17 21:36:00-04:00,1325.75,1325.75,1325.25,1325.25,11,7,14581.0
