,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy
,open,high,low,close,volume,num_trds,value
2021-08-16 18:00:00-04:00,79.53,79.54,79.525,79.525,49,17,3896.92
2021-08-16 18:01:00-04:00,79.53,79.53,79.53,79.53,7,2,556.71
2021-08-16 18:02:00-04:00,79.535,79.535,79.535,79.535,3,2,238.605
2021-08-16 18:03:00-04:00,79.535,79.54,79.535,79.54,4,3,318.155
2021-08-16 18:04:00-04:00,79.54,79.545,79.54,79.545,15,5,1193.11
2021-08-16 18:05:00-04:00,79.535,79.535,79.535,79.535,1,1,79.535
2021-08-16 18:06:00-04:00,79.535,79.535,79.535,79.535,1,1,79.535
2021-08-16 18:07:00-04:00,79.53,79.53,79.53,79.53,1,1,79.53
2021-08-16 18:09:00-04:00,79.53,79.54,79.53,79.54,2,2,159.07
2021-08-16 18:13:00-04:00,79.54,79.54,79.53,79.53,3,2,238.6
2021-08-16 18:14:00-04:00,79.535,79.535,79.53,79.535,9,4,715.8
2021-08-16 18:25:00-04:00,79.535,79.54,79.535,79.54,15,4,1193.035
2021-08-16 18:29:00-04:00,79.535,79.535,79.535,79.535,1,1,79.535
2021-08-16 18:30:00-04:00,79.535,79.535,79.535,79.535,7,3,556.745
2021-08-16 18:41:00-04:00,79.535,79.535,79.535,79.535,1,1,79.535
2021-08-16 18:43:00-04:00,79.535,79.545,79.535,79.545,34,7,2704.305
2021-08-16 18:44:00-04:00,79.535,79.54,79.535,79.54,15,5,1193.035
2021-08-16 18:45:00-04:00,79.54,79.54,79.535,79.535,8,2,636.305
2021-08-16 18:46:00-04:00,79.54,79.545,79.54,79.545,65,8,5170.145
2021-08-16 18:47:00-04:00,79.545,79.545,79.545,79.545,1,1,79.545
2021-08-16 18:48:00-04:00,79.54,79.54,79.54,79.54,21,5,1670.34
2021-08-16 18:50:00-04:00,79.54,79.545,79.54,79.545,26,4,2068.045
2021-08-16 18:55:00-04:00,79.545,79.545,79.545,79.545,2,2,159.09
2021-08-16 18:57:00-04:00,79.545,79.55,79.545,79.55,18,4,1431.825
2021-08-16 18:58:00-04:00,79.545,79.545,79.54,79.54,5,2,397.72
2021-08-16 19:00:00-04:00,79.55,79.555,79.545,79.55,26,9,2068.315
2021-08-16 19:01:00-04:00,79.55,79.55,79.55,79.55,3,2,238.65
2021-08-16 19:06:00-04:00,79.55,79.55,79.545,79.545,6,2,477.275
2021-08-16 19:08:00-04:00,79.545,79.545,79.545,79.545,2,2,159.09
2021-08-16 19:09:00-04:00,79.55,79.55,79.55,79.55,8,2,636.4
2021-08-16 19:14:00-04:00,79.55,79.55,79.55,79.55,1,1,79.55
2021-08-16 19:15:00-04:00,79.55,79.55,79.55,79.55,1,1,79.55
2021-08-16 19:16:00-04:00,79.545,79.545,79.545,79.545,5,2,397.725
2021-08-16 19:19:00-04:00,79.545,79.55,79.545,79.55,3,3,238.64
2021-08-16 19:20:00-04:00,79.545,79.545,79.545,79.545,21,6,1670.445
2021-08-16 19:21:00-04:00,79.54,79.54,79.54,79.54,1,1,79.54
2021-08-16 19:22:00-04:00,79.54,79.54,79.54,79.54,3,1,238.62
2021-08-16 19:23:00-04:00,79.54,79.545,79.54,79.54,44,7,3499.78
2021-08-16 19:26:00-04:00,79.54,79.54,79.54,79.54,1,1,79.54
2021-08-16 19:27:00-04:00,79.545,79.545,79.545,79.545,6,4,477.27
2021-08-16 19:29:00-04:00,79.55,79.55,79.55,79.55,1,1,79.55
2021-08-16 19:30:00-04:00,79.545,79.545,79.545,79.545,6,3,477.27
2021-08-16 19:32:00-04:00,79.545,79.545,79.54,79.54,30,6,2386.225
2021-08-16 19:35:00-04:00,79.54,79.54,79.54,79.54,4,2,318.16
2021-08-16 19:36:00-04:00,79.54,79.54,79.54,79.54,3,1,238.62
2021-08-16 19:37:00-04:00,79.54,79.54,79.54,79.54,2,1,159.08
2021-08-16 19:38:00-04:00,79.54,79.54,79.54,79.54,6,1,477.24
2021-08-16 19:40:00-04:00,79.54,79.54,79.54,79.54,1,1,79.54
2021-08-16 19:43:00-04:00,79.545,79.55,79.545,79.55,4,4,318.19
2021-08-16 19:47:00-04:00,79.555,79.555,79.55,79.55,4,2,318.205
2021-08-16 19:48:00-04:00,79.555,79.555,79.55,79.55,4,2,318.205
2021-08-16 19:49:00-04:00,79.555,79.555,79.55,79.55,2,2,159.105
2021-08-16 19:51:00-04:00,79.55,79.555,79.55,79.555,16,4,1272.82
2021-08-16 19:53:00-04:00,79.555,79.555,79.555,79.555,19,6,1511.545
2021-08-16 19:54:00-04:00,79.55,79.55,79.55,79.55,5,1,397.75
2021-08-16 19:57:00-04:00,79.55,79.55,79.545,79.545,11,3,875.0
2021-08-16 19:59:00-04:00,79.545,79.545,79.545,79.545,1,1,79.545
2021-08-16 20:00:00-04:00,79.545,79.545,79.545,79.545,12,7,954.54
2021-08-16 20:01:00-04:00,79.54,79.545,79.54,79.545,33,14,2624.84
2021-08-16 20:02:00-04:00,79.54,79.54,79.52,79.52,96,17,7634.96
2021-08-16 20:03:00-04:00,79.52,79.525,79.515,79.515,236,46,18766.246
2021-08-16 20:04:00-04:00,79.52,79.525,79.52,79.525,23,10,1829.025
2021-08-16 20:05:00-04:00,79.52,79.52,79.515,79.515,8,6,636.15
2021-08-16 20:06:00-04:00,79.515,79.515,79.505,79.505,63,22,5009.0
2021-08-16 20:07:00-04:00,79.505,79.505,79.505,79.505,5,3,397.525
2021-08-16 20:08:00-04:00,79.51,79.51,79.51,79.51,5,1,397.55
2021-08-16 20:09:00-04:00,79.51,79.51,79.51,79.51,1,1,79.51
2021-08-16 20:10:00-04:00,79.515,79.515,79.51,79.51,12,2,954.13
2021-08-16 20:11:00-04:00,79.505,79.505,79.505,79.505,14,7,1113.07
2021-08-16 20:12:00-04:00,79.505,79.505,79.505,79.505,3,3,238.515
2021-08-16 20:14:00-04:00,79.5,79.5,79.5,79.5,27,10,2146.5
2021-08-16 20:15:00-04:00,79.495,79.5,79.485,79.49,125,38,9936.414
2021-08-16 20:16:00-04:00,79.49,79.49,79.49,79.49,18,4,1430.82
2021-08-16 20:17:00-04:00,79.49,79.505,79.49,79.495,54,14,4292.915
2021-08-16 20:18:00-04:00,79.495,79.5,79.495,79.5,28,11,2225.87
2021-08-16 20:19:00-04:00,79.5,79.5,79.49,79.49,42,16,3338.74
2021-08-16 20:21:00-04:00,79.49,79.49,79.485,79.49,20,9,1589.79
2021-08-16 20:22:00-04:00,79.49,79.495,79.49,79.495,9,4,715.415
2021-08-16 20:23:00-04:00,79.495,79.495,79.495,79.495,2,2,158.99
2021-08-16 20:24:00-04:00,79.495,79.495,79.495,79.495,2,2,158.99
2021-08-16 20:27:00-04:00,79.485,79.485,79.48,79.48,18,4,1430.7
2021-08-16 20:29:00-04:00,79.485,79.485,79.475,79.48,23,4,1828.04
2021-08-16 20:30:00-04:00,79.48,79.48,79.475,79.475,8,2,635.83
2021-08-16 20:31:00-04:00,79.475,79.485,79.475,79.485,21,5,1669.12
2021-08-16 20:32:00-04:00,79.48,79.48,79.475,79.475,9,5,715.315
2021-08-16 20:34:00-04:00,79.48,79.48,79.48,79.48,16,9,1271.68
2021-08-16 20:37:00-04:00,79.48,79.48,79.475,79.475,5,3,397.395
2021-08-16 20:38:00-04:00,79.48,79.48,79.48,79.48,1,1,79.48
2021-08-16 20:39:00-04:00,79.48,79.48,79.475,79.475,10,3,794.765
2021-08-16 20:40:00-04:00,79.48,79.48,79.48,79.48,6,2,476.88
2021-08-16 20:41:00-04:00,79.48,79.48,79.48,79.48,1,1,79.48
2021-08-16 20:42:00-04:00,79.48,79.48,79.48,79.48,8,5,635.84
2021-08-16 20:43:00-04:00,79.475,79.475,79.475,79.475,6,3,476.85
