,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-05-24 11:03:00-04:00,82.825,82.825,82.81,82.81,8,4,662.515
2021-05-24 13:50:00-04:00,82.96,82.96,82.96,82.96,10,1,829.6
2021-05-24 14:55:00-04:00,83.0,83.0,83.0,83.0,1,1,83.0
