,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty
,open,high,low,close,volume,num_trds,value
2021-05-02 20:00:00-04:00,1483.0,1487.25,1481.25,1486.5,79,53,117198.25
2021-05-02 20:01:00-04:00,1487.0,1491.75,1486.75,1491.75,56,44,83401.0
2021-05-02 20:02:00-04:00,1491.5,1491.5,1485.75,1487.25,78,33,116032.75
2021-05-02 20:03:00-04:00,1487.25,1487.75,1486.25,1486.75,28,25,41636.75
2021-05-02 20:04:00-04:00,1486.25,1486.25,1484.75,1486.25,21,15,31201.25
2021-05-02 20:06:00-04:00,1485.5,1485.5,1484.5,1484.5,6,4,8910.75
2021-05-02 20:07:00-04:00,1485.25,1485.25,1485.25,1485.25,1,1,1485.25
2021-05-02 20:08:00-04:00,1487.25,1488.25,1486.25,1488.25,8,7,11900.25
2021-05-02 20:10:00-04:00,1488.25,1488.25,1488.25,1488.25,1,1,1488.25
2021-05-02 20:11:00-04:00,1488.75,1489.75,1488.75,1489.75,8,7,11914.75
2021-05-02 20:12:00-04:00,1489.5,1491.75,1489.5,1491.75,4,3,5962.75
2021-05-02 20:13:00-04:00,1492.0,1495.0,1492.0,1494.75,15,14,22397.75
2021-05-02 20:14:00-04:00,1494.75,1494.75,1493.75,1493.75,9,8,13446.25
2021-05-02 20:15:00-04:00,1494.75,1495.75,1494.75,1495.25,3,3,4485.75
2021-05-02 20:17:00-04:00,1492.0,1492.25,1491.5,1491.5,5,5,7459.5
2021-05-02 20:19:00-04:00,1492.25,1492.5,1492.25,1492.5,5,5,7462.25
2021-05-02 20:20:00-04:00,1492.75,1492.75,1491.5,1491.5,6,3,8954.5
2021-05-02 20:21:00-04:00,1491.0,1491.0,1490.75,1490.75,3,3,4472.75
2021-05-02 20:22:00-04:00,1491.25,1491.25,1491.25,1491.25,1,1,1491.25
2021-05-02 20:23:00-04:00,1491.25,1492.0,1491.25,1491.75,6,6,8950.75
2021-05-02 20:24:00-04:00,1491.5,1491.75,1489.75,1490.0,19,15,28325.5
2021-05-02 20:26:00-04:00,1490.5,1490.75,1490.25,1490.5,15,9,22358.0
2021-05-02 20:27:00-04:00,1490.75,1490.75,1490.0,1490.0,4,3,5961.25
2021-05-02 20:28:00-04:00,1490.5,1492.5,1490.5,1492.5,21,13,31319.0
2021-05-02 20:29:00-04:00,1492.5,1492.75,1492.5,1492.75,11,3,16419.0
2021-05-02 20:30:00-04:00,1492.5,1493.5,1492.5,1493.5,6,5,8959.0
2021-05-02 20:33:00-04:00,1493.0,1493.0,1493.0,1493.0,2,2,2986.0
2021-05-02 20:34:00-04:00,1494.0,1495.0,1494.0,1494.5,29,23,43347.5
2021-05-02 20:35:00-04:00,1494.5,1495.0,1494.5,1495.0,17,17,25410.75
2021-05-02 20:36:00-04:00,1495.25,1495.5,1494.5,1494.5,17,16,25411.75
2021-05-02 20:37:00-04:00,1495.5,1496.0,1495.25,1495.25,24,8,35898.75
2021-05-02 20:39:00-04:00,1495.25,1495.25,1494.25,1494.5,20,15,29896.0
2021-05-02 20:40:00-04:00,1493.5,1494.0,1492.25,1492.25,11,8,16424.75
2021-05-02 20:42:00-04:00,1492.25,1492.75,1492.25,1492.75,2,2,2985.0
2021-05-02 20:43:00-04:00,1493.75,1494.75,1493.75,1494.75,4,4,5977.5
2021-05-02 20:44:00-04:00,1494.25,1494.75,1494.25,1494.75,2,2,2989.0
2021-05-02 20:47:00-04:00,1494.25,1494.25,1494.0,1494.0,5,5,7471.0
2021-05-02 20:48:00-04:00,1494.0,1494.0,1494.0,1494.0,1,1,1494.0
2021-05-02 20:49:00-04:00,1493.75,1493.75,1493.0,1493.0,3,3,4480.25
2021-05-02 20:50:00-04:00,1492.5,1492.5,1492.5,1492.5,5,5,7462.5
2021-05-02 20:54:00-04:00,1493.5,1494.25,1493.5,1494.0,4,3,5975.25
2021-05-02 20:55:00-04:00,1494.0,1494.0,1494.0,1494.0,1,1,1494.0
2021-05-02 20:56:00-04:00,1493.5,1493.5,1493.5,1493.5,2,1,2987.0
2021-05-02 20:58:00-04:00,1494.5,1494.5,1494.5,1494.5,14,5,20923.0
2021-05-02 20:59:00-04:00,1493.75,1493.75,1492.5,1492.75,19,8,28364.25
2021-05-02 21:02:00-04:00,1491.25,1491.25,1491.25,1491.25,2,2,2982.5
2021-05-02 21:03:00-04:00,1491.25,1491.25,1491.25,1491.25,1,1,1491.25
