,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-07-19 20:48:00-04:00,78.47,78.47,78.47,78.47,1,1,78.47
2021-07-19 21:34:00-04:00,78.475,78.475,78.475,78.475,1,1,78.475
2021-07-19 22:29:00-04:00,78.51,78.51,78.51,78.51,1,1,78.51
2021-07-19 22:41:00-04:00,78.49,78.49,78.49,78.49,1,1,78.49
2021-07-19 22:55:00-04:00,78.48,78.48,78.48,78.48,1,1,78.48
2021-07-20 00:30:00-04:00,78.37,78.37,78.37,78.37,1,1,78.37
2021-07-20 03:36:00-04:00,78.31,78.31,78.305,78.305,2,2,156.615
2021-07-20 03:37:00-04:00,78.295,78.295,78.295,78.295,1,1,78.295
2021-07-20 03:38:00-04:00,78.31,78.31,78.31,78.31,1,1,78.31
2021-07-20 03:39:00-04:00,78.29,78.29,78.29,78.29,1,1,78.29
2021-07-20 03:47:00-04:00,78.285,78.285,78.285,78.285,1,1,78.285
2021-07-20 03:51:00-04:00,78.27,78.295,78.27,78.295,4,4,313.13
2021-07-20 04:31:00-04:00,78.405,78.405,78.405,78.405,1,1,78.405
2021-07-20 05:15:00-04:00,78.445,78.445,78.445,78.445,2,2,156.89
2021-07-20 05:20:00-04:00,78.455,78.455,78.455,78.455,1,1,78.455
2021-07-20 05:25:00-04:00,78.435,78.445,78.435,78.445,3,2,235.315
2021-07-20 05:26:00-04:00,78.45,78.45,78.45,78.45,1,1,78.45
2021-07-20 05:53:00-04:00,78.4,78.4,78.4,78.4,1,1,78.4
2021-07-20 06:03:00-04:00,78.37,78.37,78.37,78.37,1,1,78.37
2021-07-20 06:30:00-04:00,78.415,78.415,78.415,78.415,3,2,235.245
2021-07-20 07:04:00-04:00,78.375,78.375,78.375,78.375,1,1,78.375
2021-07-20 07:13:00-04:00,78.335,78.335,78.335,78.335,1,1,78.335
2021-07-20 07:14:00-04:00,78.33,78.33,78.33,78.33,1,1,78.33
2021-07-20 07:18:00-04:00,78.34,78.34,78.34,78.34,1,1,78.34
2021-07-20 07:33:00-04:00,78.41,78.41,78.41,78.41,2,2,156.82
2021-07-20 08:26:00-04:00,78.355,78.355,78.355,78.355,1,1,78.355
2021-07-20 08:52:00-04:00,78.295,78.295,78.295,78.295,1,1,78.295
2021-07-20 08:53:00-04:00,78.295,78.295,78.295,78.295,2,2,156.59
2021-07-20 09:00:00-04:00,78.29,78.29,78.29,78.29,6,1,469.74
2021-07-20 09:01:00-04:00,78.32,78.32,78.32,78.32,7,5,548.24
2021-07-20 09:03:00-04:00,78.285,78.285,78.275,78.275,3,3,234.84
2021-07-20 09:04:00-04:00,78.28,78.28,78.275,78.275,2,2,156.555
2021-07-20 09:13:00-04:00,78.26,78.26,78.26,78.26,1,1,78.26
2021-07-20 09:20:00-04:00,78.2,78.2,78.2,78.2,1,1,78.2
2021-07-20 09:24:00-04:00,78.27,78.27,78.27,78.27,1,1,78.27
2021-07-20 09:27:00-04:00,78.315,78.315,78.315,78.315,1,1,78.315
2021-07-20 09:32:00-04:00,78.285,78.285,78.275,78.275,3,3,234.845
2021-07-20 09:33:00-04:00,78.24,78.24,78.24,78.24,1,1,78.24
2021-07-20 09:34:00-04:00,78.28,78.28,78.28,78.28,1,1,78.28
2021-07-20 09:46:00-04:00,78.405,78.405,78.405,78.405,2,2,156.81
2021-07-20 09:47:00-04:00,78.45,78.45,78.45,78.45,1,1,78.45
