,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty
,open,high,low,close,volume,num_trds,value
2021-10-07 20:21:00-04:00,1277.5,1277.5,1277.5,1277.5,4,1,5110.0
2021-10-07 20:35:00-04:00,1277.5,1277.5,1277.5,1277.5,1,1,1277.5
2021-10-07 20:41:00-04:00,1278.25,1278.25,1278.25,1278.25,1,1,1278.25
2021-10-07 21:04:00-04:00,1282.0,1282.0,1282.0,1282.0,1,1,1282.0
2021-10-07 21:29:00-04:00,1286.5,1287.0,1286.5,1287.0,10,3,12868.0
2021-10-07 22:26:00-04:00,1290.75,1290.75,1290.75,1290.75,2,1,2581.5
2021-10-08 00:30:00-04:00,1289.75,1289.75,1289.75,1289.75,1,1,1289.75
2021-10-08 01:35:00-04:00,1290.25,1290.25,1290.25,1290.25,1,1,1290.25
2021-10-08 01:37:00-04:00,1290.5,1290.5,1290.5,1290.5,1,1,1290.5
2021-10-08 01:50:00-04:00,1291.5,1291.5,1291.5,1291.5,1,1,1291.5
2021-10-08 02:58:00-04:00,1291.0,1291.0,1291.0,1291.0,1,1,1291.0
2021-10-08 06:21:00-04:00,1290.0,1290.0,1290.0,1290.0,2,1,2580.0
2021-10-08 07:02:00-04:00,1289.75,1289.75,1289.75,1289.75,1,1,1289.75
2021-10-08 07:23:00-04:00,1288.75,1288.75,1288.75,1288.75,1,1,1288.75
2021-10-08 08:12:00-04:00,1287.75,1287.75,1287.75,1287.75,1,1,1287.75
2021-10-08 08:17:00-04:00,1287.5,1287.5,1287.5,1287.5,1,1,1287.5
2021-10-08 08:40:00-04:00,1289.25,1289.25,1289.25,1289.25,1,1,1289.25
2021-10-08 09:37:00-04:00,1284.5,1284.5,1284.5,1284.5,1,1,1284.5
2021-10-08 10:22:00-04:00,1287.25,1287.75,1287.25,1287.75,20,3,25750.25
2021-10-08 10:45:00-04:00,1287.75,1287.75,1287.75,1287.75,1,1,1287.75
2021-10-08 10:46:00-04:00,1288.25,1288.25,1288.25,1288.25,1,1,1288.25
2021-10-08 10:51:00-04:00,1287.0,1287.0,1287.0,1287.0,1,1,1287.0
2021-10-08 11:28:00-04:00,1286.0,1286.0,1286.0,1286.0,2,1,2572.0
2021-10-08 11:30:00-04:00,1284.5,1284.5,1284.5,1284.5,2,2,2569.0
2021-10-08 11:31:00-04:00,1283.5,1283.5,1283.5,1283.5,1,1,1283.5
2021-10-08 11:33:00-04:00,1284.0,1284.0,1284.0,1284.0,1,1,1284.0
2021-10-08 11:58:00-04:00,1283.0,1283.0,1283.0,1283.0,1,1,1283.0
2021-10-08 12:28:00-04:00,1281.25,1281.25,1281.25,1281.25,1,1,1281.25
2021-10-08 12:58:00-04:00,1277.75,1277.75,1277.25,1277.25,21,4,26825.5
2021-10-08 13:02:00-04:00,1276.0,1276.0,1276.0,1276.0,1,1,1276.0
2021-10-08 13:04:00-04:00,1276.25,1276.25,1276.25,1276.25,1,1,1276.25
2021-10-08 13:08:00-04:00,1277.25,1277.25,1277.25,1277.25,1,1,1277.25
