,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty
,open,high,low,close,volume,num_trds,value
2021-10-07 20:00:00-04:00,1246.5,1246.5,1245.25,1245.75,353,133,439788.25
2021-10-07 20:01:00-04:00,1245.5,1246.25,1245.25,1246.0,47,20,58551.0
2021-10-07 20:02:00-04:00,1246.25,1246.25,1245.75,1245.75,48,15,59800.25
2021-10-07 20:03:00-04:00,1246.0,1246.75,1246.0,1246.5,35,17,43623.5
2021-10-07 20:04:00-04:00,1246.5,1246.75,1246.25,1246.75,87,29,108458.25
2021-10-07 20:05:00-04:00,1246.75,1247.0,1246.75,1246.75,19,13,23688.5
2021-10-07 20:06:00-04:00,1246.75,1247.25,1246.5,1247.25,154,23,192035.5
2021-10-07 20:07:00-04:00,1247.0,1247.25,1247.0,1247.0,28,12,34917.0
2021-10-07 20:08:00-04:00,1246.75,1247.0,1246.75,1246.75,18,7,22444.0
2021-10-07 20:09:00-04:00,1247.0,1247.0,1247.0,1247.0,7,1,8729.0
2021-10-07 20:10:00-04:00,1247.25,1247.25,1246.5,1246.5,43,14,53608.25
2021-10-07 20:11:00-04:00,1246.5,1246.5,1246.5,1246.5,2,2,2493.0
2021-10-07 20:12:00-04:00,1246.5,1247.5,1246.25,1247.5,137,23,170805.5
2021-10-07 20:13:00-04:00,1247.0,1247.25,1247.0,1247.0,24,7,29928.75
2021-10-07 20:14:00-04:00,1247.0,1247.25,1246.75,1247.25,32,8,39904.0
2021-10-07 20:15:00-04:00,1247.0,1247.0,1246.75,1246.75,3,3,3740.5
2021-10-07 20:16:00-04:00,1246.75,1247.0,1246.75,1247.0,10,7,12469.75
2021-10-07 20:17:00-04:00,1246.75,1246.75,1246.75,1246.75,6,1,7480.5
2021-10-07 20:18:00-04:00,1246.75,1247.25,1246.75,1247.25,8,3,9976.0
2021-10-07 20:19:00-04:00,1247.0,1247.25,1247.0,1247.25,6,6,7483.25
2021-10-07 20:21:00-04:00,1247.0,1247.25,1247.0,1247.25,7,3,8730.5
2021-10-07 20:22:00-04:00,1247.0,1247.0,1246.75,1246.75,56,9,69829.5
2021-10-07 20:23:00-04:00,1246.75,1247.0,1246.75,1247.0,6,5,7481.5
2021-10-07 20:25:00-04:00,1246.75,1246.75,1246.75,1246.75,1,1,1246.75
2021-10-07 20:26:00-04:00,1246.75,1246.75,1246.75,1246.75,1,1,1246.75
2021-10-07 20:27:00-04:00,1246.75,1246.75,1246.75,1246.75,1,1,1246.75
2021-10-07 20:28:00-04:00,1246.75,1246.75,1246.75,1246.75,1,1,1246.75
2021-10-07 20:29:00-04:00,1246.75,1246.75,1246.5,1246.75,6,4,7480.0
2021-10-07 20:30:00-04:00,1246.75,1247.0,1246.75,1247.0,7,3,8728.5
2021-10-07 20:32:00-04:00,1247.0,1247.0,1247.0,1247.0,30,8,37410.0
2021-10-07 20:33:00-04:00,1247.0,1247.0,1247.0,1247.0,4,3,4988.0
2021-10-07 20:34:00-04:00,1247.0,1247.0,1247.0,1247.0,3,2,3741.0
2021-10-07 20:35:00-04:00,1247.25,1247.25,1247.0,1247.0,18,4,22446.75
2021-10-07 20:36:00-04:00,1247.25,1247.25,1247.25,1247.25,8,3,9978.0
2021-10-07 20:37:00-04:00,1247.25,1248.25,1247.25,1248.25,238,41,297010.75
2021-10-07 20:38:00-04:00,1248.0,1248.0,1248.0,1248.0,8,6,9984.0
2021-10-07 20:39:00-04:00,1247.75,1247.75,1247.5,1247.75,8,7,9981.75
2021-10-07 20:40:00-04:00,1247.75,1247.75,1247.75,1247.75,2,2,2495.5
2021-10-07 20:41:00-04:00,1247.75,1247.75,1247.5,1247.5,2,2,2495.25
2021-10-07 20:42:00-04:00,1247.5,1248.0,1247.5,1247.75,13,4,16222.0
2021-10-07 20:43:00-04:00,1247.75,1247.75,1247.75,1247.75,4,3,4991.0
2021-10-07 20:44:00-04:00,1247.75,1247.75,1247.5,1247.5,10,4,12475.75
2021-10-07 20:45:00-04:00,1247.5,1247.5,1247.5,1247.5,3,3,3742.5
2021-10-07 20:46:00-04:00,1247.5,1247.5,1247.5,1247.5,1,1,1247.5
2021-10-07 20:47:00-04:00,1247.75,1247.75,1247.5,1247.5,4,3,4990.5
2021-10-07 20:48:00-04:00,1247.75,1247.75,1247.75,1247.75,3,2,3743.25
2021-10-07 20:49:00-04:00,1247.75,1247.75,1247.75,1247.75,2,2,2495.5
2021-10-07 20:50:00-04:00,1247.75,1247.75,1247.75,1247.75,1,1,1247.75
2021-10-07 20:51:00-04:00,1247.5,1247.75,1247.5,1247.75,4,2,4990.75
2021-10-07 20:52:00-04:00,1247.75,1247.75,1247.75,1247.75,2,1,2495.5
2021-10-07 20:53:00-04:00,1247.5,1247.5,1247.5,1247.5,5,1,6237.5
2021-10-07 20:54:00-04:00,1247.5,1247.75,1247.5,1247.75,4,3,4990.75
2021-10-07 20:55:00-04:00,1247.5,1247.5,1247.5,1247.5,6,3,7485.0
2021-10-07 20:56:00-04:00,1247.5,1247.5,1247.5,1247.5,2,2,2495.0
2021-10-07 20:57:00-04:00,1247.75,1248.0,1247.75,1247.75,25,3,31196.25
2021-10-07 20:58:00-04:00,1247.5,1247.5,1247.5,1247.5,1,1,1247.5
2021-10-07 20:59:00-04:00,1247.5,1247.75,1247.5,1247.75,4,3,4990.5
2021-10-07 21:00:00-04:00,1247.75,1249.25,1247.5,1248.75,184,69,229762.25
2021-10-07 21:01:00-04:00,1248.5,1251.5,1247.75,1251.5,712,165,889865.25
2021-10-07 21:02:00-04:00,1251.5,1252.5,1251.5,1252.5,464,107,581012.75
2021-10-07 21:03:00-04:00,1252.25,1253.0,1252.0,1252.75,105,33,131508.5
2021-10-07 21:04:00-04:00,1252.75,1254.0,1252.5,1253.75,401,50,502671.0
2021-10-07 21:05:00-04:00,1253.75,1254.5,1253.75,1253.75,434,69,544260.0
2021-10-07 21:06:00-04:00,1253.5,1254.0,1252.5,1253.25,138,40,172934.0
2021-10-07 21:07:00-04:00,1253.25,1253.5,1252.5,1252.75,206,35,258140.75
2021-10-07 21:08:00-04:00,1253.0,1254.0,1253.0,1253.75,195,27,244436.5
2021-10-07 21:09:00-04:00,1253.75,1254.75,1253.75,1254.75,345,49,432707.5
2021-10-07 21:10:00-04:00,1254.5,1257.25,1254.5,1257.0,1029,142,1292190.5
2021-10-07 21:11:00-04:00,1257.0,1257.0,1255.25,1255.5,203,36,255067.25
2021-10-07 21:12:00-04:00,1255.5,1256.0,1254.75,1256.0,165,27,207139.5
2021-10-07 21:13:00-04:00,1256.25,1256.25,1255.25,1255.25,106,22,133114.25
2021-10-07 21:14:00-04:00,1255.5,1255.5,1254.75,1255.0,30,12,37646.0
2021-10-07 21:15:00-04:00,1254.75,1254.75,1254.5,1254.5,112,12,140516.75
2021-10-07 21:16:00-04:00,1254.5,1254.75,1254.25,1254.25,81,14,101610.5
2021-10-07 21:17:00-04:00,1254.25,1254.5,1254.25,1254.5,8,4,10035.5
2021-10-07 21:18:00-04:00,1254.5,1254.5,1254.0,1254.25,87,18,109133.0
2021-10-07 21:19:00-04:00,1254.25,1255.25,1254.25,1255.25,43,15,53947.75
2021-10-07 21:20:00-04:00,1255.25,1255.5,1255.0,1255.25,118,31,148111.0
2021-10-07 21:21:00-04:00,1255.5,1256.25,1255.0,1256.25,306,40,384211.25
2021-10-07 21:22:00-04:00,1256.25,1256.75,1256.25,1256.25,59,22,74130.25
2021-10-07 21:23:00-04:00,1256.0,1257.25,1256.0,1257.0,184,16,231230.75
2021-10-07 21:24:00-04:00,1257.0,1258.0,1256.25,1258.0,420,69,528100.25
2021-10-07 21:25:00-04:00,1257.75,1258.5,1257.5,1257.5,151,35,189934.25
2021-10-07 21:26:00-04:00,1257.5,1257.5,1256.0,1256.0,62,22,77914.0
2021-10-07 21:27:00-04:00,1256.0,1257.5,1256.0,1257.25,61,22,76678.25
2021-10-07 21:28:00-04:00,1257.5,1258.0,1257.5,1258.0,94,15,118243.5
2021-10-07 21:29:00-04:00,1258.0,1258.25,1257.75,1258.25,163,20,205049.0
2021-10-07 21:30:00-04:00,1258.25,1259.0,1258.0,1258.75,339,51,426709.5
2021-10-07 21:31:00-04:00,1258.25,1258.75,1258.0,1258.25,43,19,54101.75
2021-10-07 21:32:00-04:00,1258.25,1258.75,1258.25,1258.75,22,10,27687.0
2021-10-07 21:33:00-04:00,1258.5,1259.0,1258.5,1259.0,235,38,295795.25
2021-10-07 21:34:00-04:00,1259.0,1259.25,1258.5,1259.0,146,31,183785.0
2021-10-07 21:35:00-04:00,1259.0,1259.25,1258.5,1258.5,126,26,158594.25
2021-10-07 21:36:00-04:00,1258.5,1259.0,1258.25,1258.25,93,28,117041.25
2021-10-07 21:37:00-04:00,1258.25,1258.25,1258.0,1258.25,28,11,35230.25
2021-10-07 21:38:00-04:00,1258.5,1259.0,1258.0,1258.75,163,29,205149.5
2021-10-07 21:39:00-04:00,1259.0,1259.25,1258.75,1259.25,182,26,229157.25
2021-10-07 21:40:00-04:00,1259.25,1259.5,1259.0,1259.25,74,21,93171.5
2021-10-07 21:41:00-04:00,1259.25,1259.75,1259.25,1259.75,307,33,386694.75
2021-10-07 21:42:00-04:00,1259.75,1260.5,1259.5,1260.25,380,70,478797.75
2021-10-07 21:43:00-04:00,1260.25,1260.25,1258.75,1258.75,154,25,194019.0
2021-10-07 21:44:00-04:00,1259.0,1259.75,1259.0,1259.25,94,35,118390.25
2021-10-07 21:45:00-04:00,1259.5,1259.5,1259.0,1259.25,77,18,96961.5
2021-10-07 21:46:00-04:00,1259.0,1259.75,1259.0,1259.75,11,9,13854.75
2021-10-07 21:47:00-04:00,1260.0,1260.0,1259.5,1259.75,277,25,348940.75
2021-10-07 21:48:00-04:00,1259.75,1259.75,1259.0,1259.0,170,18,214111.5
2021-10-07 21:49:00-04:00,1259.25,1259.75,1259.25,1259.75,109,29,137276.5
2021-10-07 21:50:00-04:00,1259.5,1260.0,1259.25,1259.5,174,26,219190.0
2021-10-07 21:51:00-04:00,1259.25,1260.0,1259.0,1259.75,107,9,134786.0
2021-10-07 21:52:00-04:00,1259.75,1260.0,1259.75,1259.75,13,7,16377.75
2021-10-07 21:53:00-04:00,1259.75,1260.75,1259.5,1260.25,162,33,204157.5
2021-10-07 21:54:00-04:00,1260.25,1260.75,1259.75,1260.75,122,28,153764.25
2021-10-07 21:55:00-04:00,1260.5,1261.0,1260.5,1260.75,24,16,30258.0
2021-10-07 21:56:00-04:00,1260.75,1261.0,1260.75,1260.75,63,16,79433.5
2021-10-07 21:57:00-04:00,1260.75,1261.0,1260.5,1261.0,36,10,45392.75
2021-10-07 21:58:00-04:00,1260.75,1261.0,1260.75,1260.75,40,5,50431.0
2021-10-07 21:59:00-04:00,1260.75,1261.0,1260.75,1261.0,100,9,126081.25
2021-10-07 22:00:00-04:00,1261.0,1261.75,1260.75,1261.25,175,38,220703.25
2021-10-07 22:01:00-04:00,1261.25,1261.5,1261.25,1261.25,12,11,15135.75
2021-10-07 22:02:00-04:00,1261.25,1261.75,1261.25,1261.5,171,29,215689.75
2021-10-07 22:03:00-04:00,1261.5,1262.0,1261.25,1261.75,205,44,258610.0
2021-10-07 22:04:00-04:00,1261.75,1261.75,1261.25,1261.5,83,32,104707.5
2021-10-07 22:05:00-04:00,1261.5,1261.5,1261.0,1261.0,34,11,42883.75
2021-10-07 22:06:00-04:00,1261.0,1262.0,1261.0,1261.75,216,72,272559.75
2021-10-07 22:07:00-04:00,1261.75,1262.25,1261.5,1262.0,180,24,227184.5
2021-10-07 22:08:00-04:00,1262.0,1262.25,1261.75,1262.25,220,47,277661.0
2021-10-07 22:09:00-04:00,1262.25,1262.5,1262.25,1262.25,102,20,128754.5
2021-10-07 22:10:00-04:00,1262.25,1262.5,1261.5,1261.5,232,61,292770.75
2021-10-07 22:11:00-04:00,1261.25,1262.0,1260.75,1262.0,146,49,184170.75
2021-10-07 22:12:00-04:00,1262.0,1262.25,1261.75,1262.0,100,29,126213.5
2021-10-07 22:13:00-04:00,1261.75,1262.0,1261.75,1262.0,17,10,21451.0
