,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty
,open,high,low,close,volume,num_trds,value
2021-10-07 20:00:00-04:00,1281.0,1281.0,1279.5,1279.5,7,5,8961.25
2021-10-07 20:01:00-04:00,1279.75,1279.75,1279.75,1279.75,1,1,1279.75
2021-10-07 20:02:00-04:00,1280.0,1280.0,1280.0,1280.0,1,1,1280.0
2021-10-07 20:03:00-04:00,1280.25,1280.5,1280.25,1280.5,5,4,6402.0
2021-10-07 20:05:00-04:00,1280.5,1280.5,1280.5,1280.5,1,1,1280.5
2021-10-07 20:29:00-04:00,1280.0,1280.0,1280.0,1280.0,1,1,1280.0
2021-10-07 21:00:00-04:00,1282.25,1282.5,1282.25,1282.5,3,3,3847.25
2021-10-07 21:01:00-04:00,1282.5,1283.25,1282.5,1283.25,11,7,14112.75
2021-10-07 21:02:00-04:00,1285.0,1285.25,1285.0,1285.25,19,11,24419.25
2021-10-07 21:04:00-04:00,1286.25,1286.75,1286.25,1286.75,11,3,14149.25
2021-10-07 21:05:00-04:00,1287.0,1287.0,1287.0,1287.0,5,2,6435.0
2021-10-07 21:08:00-04:00,1286.5,1286.5,1286.5,1286.5,2,1,2573.0
2021-10-07 21:09:00-04:00,1287.25,1287.25,1287.25,1287.25,11,7,14159.75
2021-10-07 21:10:00-04:00,1287.25,1289.0,1287.25,1289.0,17,3,21887.5
2021-10-07 21:11:00-04:00,1289.25,1289.25,1288.75,1288.75,7,3,9022.25
2021-10-07 21:14:00-04:00,1287.5,1287.5,1287.5,1287.5,2,1,2575.0
2021-10-07 21:16:00-04:00,1287.25,1287.25,1287.25,1287.25,2,2,2574.5
2021-10-07 21:18:00-04:00,1287.25,1287.25,1287.0,1287.0,7,2,9009.25
2021-10-07 21:19:00-04:00,1287.5,1288.25,1287.5,1288.25,7,3,9014.75
2021-10-07 21:20:00-04:00,1288.25,1288.25,1288.25,1288.25,2,1,2576.5
2021-10-07 21:21:00-04:00,1288.75,1288.75,1288.75,1288.75,2,1,2577.5
2021-10-07 21:22:00-04:00,1288.75,1288.75,1288.75,1288.75,2,1,2577.5
2021-10-07 21:23:00-04:00,1289.5,1289.5,1289.5,1289.5,1,1,1289.5
2021-10-07 21:24:00-04:00,1289.75,1290.0,1289.75,1290.0,22,7,28378.75
2021-10-07 21:27:00-04:00,1289.0,1289.0,1289.0,1289.0,2,2,2578.0
2021-10-07 21:29:00-04:00,1290.75,1291.0,1290.75,1291.0,2,2,2581.75
