,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty
,open,high,low,close,volume,num_trds,value
2021-10-07 20:00:00-04:00,1274.75,1275.0,1274.25,1274.25,17,17,21668.5
2021-10-07 20:02:00-04:00,1275.0,1275.0,1275.0,1275.0,3,2,3825.0
2021-10-07 20:07:00-04:00,1276.0,1276.0,1275.75,1275.75,6,5,7655.0
2021-10-07 20:12:00-04:00,1275.75,1275.75,1275.75,1275.75,14,8,17860.5
2021-10-07 20:29:00-04:00,1275.0,1275.0,1274.75,1274.75,2,2,2549.75
2021-10-07 20:37:00-04:00,1276.0,1276.25,1276.0,1276.0,6,3,7656.25
2021-10-07 20:41:00-04:00,1276.0,1276.0,1276.0,1276.0,3,2,3828.0
2021-10-07 20:48:00-04:00,1276.5,1276.5,1276.5,1276.5,20,4,25530.0
2021-10-07 20:55:00-04:00,1276.0,1276.0,1276.0,1276.0,1,1,1276.0
2021-10-07 21:00:00-04:00,1277.0,1277.5,1277.0,1277.5,5,4,6387.0
2021-10-07 21:01:00-04:00,1278.5,1278.75,1278.5,1278.75,2,2,2557.25
2021-10-07 21:02:00-04:00,1280.0,1280.25,1280.0,1280.0,6,3,7680.25
2021-10-07 21:03:00-04:00,1280.75,1280.75,1280.75,1280.75,3,2,3842.25
2021-10-07 21:04:00-04:00,1281.5,1281.5,1281.5,1281.5,2,2,2563.0
2021-10-07 21:06:00-04:00,1281.25,1281.25,1281.25,1281.25,1,1,1281.25
2021-10-07 21:08:00-04:00,1281.75,1282.0,1281.75,1282.0,4,2,5127.25
2021-10-07 21:09:00-04:00,1282.25,1282.25,1282.25,1282.25,1,1,1282.25
2021-10-07 21:10:00-04:00,1284.0,1284.0,1284.0,1284.0,3,1,3852.0
2021-10-07 21:11:00-04:00,1284.5,1284.5,1283.75,1283.75,2,2,2568.25
2021-10-07 21:12:00-04:00,1283.25,1284.0,1283.25,1284.0,4,3,5134.0
2021-10-07 21:13:00-04:00,1284.0,1284.0,1284.0,1284.0,2,1,2568.0
2021-10-07 21:14:00-04:00,1283.0,1283.0,1283.0,1283.0,2,1,2566.0
2021-10-07 21:16:00-04:00,1282.75,1283.0,1282.5,1283.0,52,4,66700.75
2021-10-07 21:18:00-04:00,1282.5,1282.75,1282.5,1282.75,4,2,5130.25
2021-10-07 21:20:00-04:00,1283.5,1283.5,1283.5,1283.5,1,1,1283.5
2021-10-07 21:21:00-04:00,1283.25,1283.25,1283.25,1283.25,1,1,1283.25
2021-10-07 21:22:00-04:00,1284.75,1285.0,1284.75,1285.0,50,7,64249.0
2021-10-07 21:24:00-04:00,1285.75,1286.0,1285.75,1286.0,8,2,10287.5
2021-10-07 21:25:00-04:00,1286.25,1286.25,1286.25,1286.25,1,1,1286.25
2021-10-07 21:30:00-04:00,1287.25,1287.5,1287.25,1287.5,3,2,3862.25
2021-10-07 21:31:00-04:00,1287.0,1287.0,1287.0,1287.0,1,1,1287.0
2021-10-07 21:33:00-04:00,1287.25,1287.25,1287.25,1287.25,1,1,1287.25
2021-10-07 21:35:00-04:00,1287.25,1288.25,1287.25,1288.25,50,5,64387.25
2021-10-07 21:38:00-04:00,1287.75,1287.75,1287.75,1287.75,1,1,1287.75
2021-10-07 21:39:00-04:00,1287.5,1287.75,1287.5,1287.5,3,3,3862.75
2021-10-07 21:40:00-04:00,1288.0,1288.0,1288.0,1288.0,1,1,1288.0
2021-10-07 21:41:00-04:00,1288.5,1288.5,1288.5,1288.5,1,1,1288.5
2021-10-07 21:42:00-04:00,1289.0,1289.0,1289.0,1289.0,1,1,1289.0
2021-10-07 21:43:00-04:00,1288.75,1288.75,1288.75,1288.75,3,2,3866.25
2021-10-07 21:47:00-04:00,1288.75,1288.75,1288.5,1288.75,40,3,51549.5
2021-10-07 21:48:00-04:00,1288.5,1288.5,1288.5,1288.5,1,1,1288.5
2021-10-07 21:51:00-04:00,1288.5,1288.5,1288.5,1288.5,1,1,1288.5
2021-10-07 21:52:00-04:00,1288.5,1288.5,1288.5,1288.5,2,2,2577.0
2021-10-07 21:53:00-04:00,1289.0,1289.0,1289.0,1289.0,12,3,15468.0
2021-10-07 21:54:00-04:00,1289.0,1290.0,1289.0,1290.0,185,53,238609.75
2021-10-07 21:55:00-04:00,1290.0,1290.0,1290.0,1290.0,10,5,12900.0
2021-10-07 21:57:00-04:00,1290.0,1290.0,1290.0,1290.0,2,2,2580.0
2021-10-07 21:59:00-04:00,1290.0,1290.0,1290.0,1290.0,1,1,1290.0
2021-10-07 22:00:00-04:00,1290.5,1290.5,1290.5,1290.5,3,1,3871.5
2021-10-07 22:02:00-04:00,1290.5,1291.0,1290.5,1291.0,199,35,256881.75
2021-10-07 22:03:00-04:00,1291.0,1291.25,1291.0,1291.25,101,52,130392.25
2021-10-07 22:04:00-04:00,1291.0,1291.0,1291.0,1291.0,98,38,126518.0
2021-10-07 22:05:00-04:00,1291.0,1291.0,1291.0,1291.0,7,3,9037.0
2021-10-07 22:06:00-04:00,1290.75,1291.5,1290.75,1291.5,5,3,6455.25
2021-10-07 22:07:00-04:00,1291.25,1291.75,1291.25,1291.75,4,2,5166.5
2021-10-07 22:08:00-04:00,1291.75,1292.25,1291.75,1292.25,143,29,184752.25
2021-10-07 22:09:00-04:00,1292.0,1292.0,1292.0,1292.0,10,7,12920.0
2021-10-07 22:10:00-04:00,1292.0,1292.0,1292.0,1292.0,55,27,71060.0
2021-10-07 22:11:00-04:00,1291.0,1292.0,1291.0,1292.0,150,50,193774.0
2021-10-07 22:12:00-04:00,1292.0,1292.0,1292.0,1292.0,3,2,3876.0
2021-10-07 22:13:00-04:00,1292.0,1292.0,1292.0,1292.0,11,6,14212.0
2021-10-07 22:14:00-04:00,1292.0,1292.0,1292.0,1292.0,12,2,15504.0
2021-10-07 22:15:00-04:00,1292.0,1292.0,1292.0,1292.0,27,10,34884.0
2021-10-07 22:16:00-04:00,1291.75,1291.75,1291.75,1291.75,1,1,1291.75
2021-10-07 22:18:00-04:00,1292.0,1292.0,1292.0,1292.0,1,1,1292.0
2021-10-07 22:22:00-04:00,1291.5,1291.5,1291.5,1291.5,3,2,3874.5
2021-10-07 22:26:00-04:00,1290.75,1290.75,1290.0,1290.0,4,4,5161.5
2021-10-07 22:34:00-04:00,1291.5,1291.5,1291.5,1291.5,1,1,1291.5
2021-10-07 22:36:00-04:00,1291.0,1291.0,1291.0,1291.0,17,9,21947.0
2021-10-07 22:37:00-04:00,1291.0,1291.0,1291.0,1291.0,37,21,47767.0
2021-10-07 22:38:00-04:00,1291.0,1291.0,1291.0,1291.0,146,66,188486.0
2021-10-07 22:39:00-04:00,1289.75,1289.75,1289.0,1289.0,30,2,38679.0
