,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy
,open,high,low,close,volume,num_trds,value
2021-07-07 17:00:00-04:00,0.9254,0.9256,0.9244,0.9254,0,367,0.0
2021-07-07 17:01:00-04:00,0.9254,0.9255,0.9248,0.9255,0,476,0.0
2021-07-07 17:02:00-04:00,0.9255,0.9255,0.9246,0.9255,0,466,0.0
2021-07-07 17:03:00-04:00,0.9255,0.9256,0.9251,0.9253,0,470,0.0
2021-07-07 17:04:00-04:00,0.9253,0.9253,0.9247,0.9247,0,477,0.0
2021-07-07 17:05:00-04:00,0.9247,0.925,0.9247,0.9247,0,477,0.0
2021-07-07 17:06:00-04:00,0.9247,0.9253,0.9247,0.9252,0,506,0.0
2021-07-07 17:07:00-04:00,0.9252,0.9254,0.925,0.9252,0,508,0.0
2021-07-07 17:08:00-04:00,0.9252,0.9253,0.9248,0.9251,0,491,0.0
2021-07-07 17:09:00-04:00,0.9251,0.9251,0.9248,0.925,0,497,0.0
2021-07-07 17:10:00-04:00,0.925,0.9251,0.9247,0.925,0,494,0.0
2021-07-07 17:11:00-04:00,0.925,0.9252,0.9249,0.925,0,505,0.0
2021-07-07 17:12:00-04:00,0.925,0.9254,0.9249,0.9249,0,520,0.0
2021-07-07 17:13:00-04:00,0.9249,0.9252,0.9249,0.9251,0,501,0.0
2021-07-07 17:14:00-04:00,0.9251,0.9253,0.925,0.9252,0,492,0.0
2021-07-07 17:15:00-04:00,0.9252,0.9253,0.9248,0.925,0,522,0.0
2021-07-07 17:16:00-04:00,0.925,0.925,0.9248,0.925,0,503,0.0
2021-07-07 17:17:00-04:00,0.9248,0.9251,0.9248,0.9251,0,535,0.0
2021-07-07 17:18:00-04:00,0.9251,0.9259,0.9249,0.9257,0,521,0.0
2021-07-07 17:19:00-04:00,0.9257,0.9259,0.9255,0.9257,0,485,0.0
2021-07-07 17:20:00-04:00,0.9257,0.9258,0.9254,0.9258,0,487,0.0
2021-07-07 17:21:00-04:00,0.9258,0.9259,0.9257,0.9257,0,489,0.0
2021-07-07 17:22:00-04:00,0.9257,0.926,0.9255,0.9257,0,485,0.0
2021-07-07 17:23:00-04:00,0.9257,0.9258,0.9255,0.9256,0,499,0.0
2021-07-07 17:24:00-04:00,0.9256,0.9258,0.9256,0.9257,0,481,0.0
2021-07-07 17:25:00-04:00,0.9257,0.926,0.9256,0.9256,0,499,0.0
2021-07-07 17:26:00-04:00,0.9256,0.9258,0.9256,0.9257,0,475,0.0
2021-07-07 17:27:00-04:00,0.9257,0.9257,0.9256,0.9256,0,474,0.0
2021-07-07 17:28:00-04:00,0.9256,0.9258,0.9256,0.9257,0,484,0.0
2021-07-07 17:29:00-04:00,0.9257,0.9258,0.9256,0.9256,0,494,0.0
