,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy
,open,high,low,close,volume,num_trds,value
2021-06-13 15:00:00-04:00,0.8983,0.8983,0.8981,0.8981,0,19,0.0
2021-06-13 15:01:00-04:00,0.8981,0.8981,0.8978,0.8979,0,27,0.0
2021-06-13 15:02:00-04:00,0.8979,0.8989,0.8978,0.8989,0,30,0.0
2021-06-13 15:03:00-04:00,0.8989,0.899,0.8989,0.899,0,17,0.0
2021-06-13 15:04:00-04:00,0.899,0.899,0.8988,0.8989,0,39,0.0
2021-06-13 15:05:00-04:00,0.8987,0.8989,0.8987,0.8989,0,6,0.0
2021-06-13 15:06:00-04:00,0.8989,0.8989,0.8989,0.8989,0,8,0.0
2021-06-13 15:07:00-04:00,0.8989,0.899,0.8988,0.8989,0,40,0.0
2021-06-13 15:08:00-04:00,0.8989,0.899,0.8989,0.8989,0,36,0.0
2021-06-13 15:09:00-04:00,0.8989,0.8989,0.8988,0.8989,0,20,0.0
2021-06-13 15:10:00-04:00,0.8988,0.8988,0.8988,0.8988,0,13,0.0
2021-06-13 15:11:00-04:00,0.8988,0.899,0.8988,0.8989,0,14,0.0
2021-06-13 15:12:00-04:00,0.8989,0.899,0.8988,0.8989,0,26,0.0
2021-06-13 15:13:00-04:00,0.8989,0.899,0.8989,0.8989,0,22,0.0
2021-06-13 15:15:00-04:00,0.8989,0.8989,0.8989,0.8989,0,4,0.0
2021-06-13 15:17:00-04:00,0.8991,0.8991,0.8988,0.8989,0,48,0.0
2021-06-13 15:18:00-04:00,0.8989,0.8989,0.8988,0.8989,0,10,0.0
2021-06-13 15:19:00-04:00,0.8989,0.8989,0.8989,0.8989,0,10,0.0
2021-06-13 15:20:00-04:00,0.8989,0.8989,0.8989,0.8989,0,16,0.0
2021-06-13 15:21:00-04:00,0.8989,0.8989,0.8989,0.8989,0,14,0.0
2021-06-13 15:22:00-04:00,0.8989,0.8989,0.8989,0.8989,0,10,0.0
2021-06-13 15:23:00-04:00,0.8989,0.899,0.8989,0.8989,0,16,0.0
2021-06-13 15:24:00-04:00,0.8989,0.899,0.8989,0.8989,0,43,0.0
2021-06-13 15:25:00-04:00,0.8989,0.8989,0.8989,0.8989,0,10,0.0
2021-06-13 15:26:00-04:00,0.8989,0.8989,0.8989,0.8989,0,6,0.0
2021-06-13 15:28:00-04:00,0.8989,0.8989,0.8989,0.8989,0,6,0.0
2021-06-13 15:29:00-04:00,0.8989,0.8989,0.8989,0.8989,0,12,0.0
2021-06-13 15:30:00-04:00,0.8989,0.899,0.8988,0.8989,0,24,0.0
2021-06-13 15:31:00-04:00,0.8989,0.8989,0.8989,0.8989,0,14,0.0
2021-06-13 15:32:00-04:00,0.8989,0.8989,0.8989,0.8989,0,12,0.0
2021-06-13 15:33:00-04:00,0.8989,0.8989,0.8989,0.8989,0,18,0.0
2021-06-13 15:34:00-04:00,0.8989,0.8989,0.8989,0.8989,0,6,0.0
2021-06-13 15:35:00-04:00,0.8989,0.8989,0.8989,0.8989,0,15,0.0
2021-06-13 15:36:00-04:00,0.8989,0.899,0.8989,0.8989,0,30,0.0
2021-06-13 15:37:00-04:00,0.8989,0.899,0.8989,0.899,0,19,0.0
2021-06-13 15:38:00-04:00,0.8989,0.899,0.8989,0.8989,0,10,0.0
2021-06-13 15:39:00-04:00,0.8989,0.899,0.8989,0.8989,0,30,0.0
2021-06-13 15:40:00-04:00,0.8989,0.8989,0.8989,0.8989,0,10,0.0
2021-06-13 15:41:00-04:00,0.8989,0.899,0.8989,0.8989,0,40,0.0
2021-06-13 15:42:00-04:00,0.8989,0.8989,0.8989,0.8989,0,14,0.0
2021-06-13 15:43:00-04:00,0.8989,0.8989,0.8989,0.8989,0,10,0.0
2021-06-13 15:44:00-04:00,0.8989,0.8989,0.8989,0.8989,0,6,0.0
2021-06-13 15:45:00-04:00,0.8989,0.8989,0.8989,0.8989,0,12,0.0
2021-06-13 15:46:00-04:00,0.899,0.899,0.8989,0.8989,0,25,0.0
2021-06-13 15:47:00-04:00,0.8989,0.8989,0.8989,0.8989,0,40,0.0
2021-06-13 15:48:00-04:00,0.8989,0.8989,0.8988,0.8989,0,37,0.0
2021-06-13 15:49:00-04:00,0.8989,0.8989,0.8988,0.8989,0,14,0.0
2021-06-13 15:50:00-04:00,0.8989,0.899,0.8989,0.899,0,32,0.0
2021-06-13 15:51:00-04:00,0.8989,0.899,0.8989,0.8989,0,20,0.0
2021-06-13 15:52:00-04:00,0.8989,0.8989,0.8989,0.8989,0,10,0.0
2021-06-13 15:53:00-04:00,0.8989,0.8989,0.8989,0.8989,0,18,0.0
2021-06-13 15:54:00-04:00,0.8989,0.8989,0.8989,0.8989,0,16,0.0
2021-06-13 15:55:00-04:00,0.8989,0.8989,0.8989,0.8989,0,20,0.0
2021-06-13 15:56:00-04:00,0.8989,0.8989,0.8988,0.8988,0,31,0.0
2021-06-13 15:57:00-04:00,0.8988,0.8989,0.8988,0.8988,0,29,0.0
2021-06-13 15:58:00-04:00,0.8988,0.899,0.8988,0.8989,0,17,0.0
2021-06-13 15:59:00-04:00,0.8989,0.8989,0.8989,0.8989,0,4,0.0
2021-06-13 16:00:00-04:00,0.8989,0.8989,0.8988,0.8988,0,8,0.0
2021-06-13 16:01:00-04:00,0.8988,0.8991,0.8988,0.8989,0,42,0.0
2021-06-13 16:02:00-04:00,0.8989,0.8991,0.8989,0.8991,0,40,0.0
2021-06-13 16:03:00-04:00,0.899,0.899,0.899,0.899,0,32,0.0
2021-06-13 16:04:00-04:00,0.8991,0.8991,0.8989,0.899,0,33,0.0
2021-06-13 16:05:00-04:00,0.899,0.899,0.899,0.899,0,11,0.0
2021-06-13 16:06:00-04:00,0.899,0.899,0.899,0.899,0,28,0.0
2021-06-13 16:09:00-04:00,0.899,0.899,0.899,0.899,0,9,0.0
2021-06-13 16:13:00-04:00,0.899,0.899,0.899,0.899,0,18,0.0
2021-06-13 16:14:00-04:00,0.899,0.899,0.899,0.899,0,20,0.0
2021-06-13 16:15:00-04:00,0.899,0.899,0.899,0.899,0,15,0.0
2021-06-13 16:16:00-04:00,0.899,0.899,0.899,0.899,0,1,0.0
2021-06-13 16:19:00-04:00,0.899,0.899,0.899,0.899,0,2,0.0
2021-06-13 16:26:00-04:00,0.899,0.899,0.899,0.899,0,16,0.0
2021-06-13 16:27:00-04:00,0.899,0.899,0.899,0.899,0,26,0.0
2021-06-13 16:28:00-04:00,0.899,0.899,0.899,0.899,0,4,0.0
2021-06-13 16:32:00-04:00,0.899,0.899,0.899,0.899,0,14,0.0
2021-06-13 16:34:00-04:00,0.899,0.899,0.899,0.899,0,20,0.0
2021-06-13 16:35:00-04:00,0.899,0.899,0.899,0.899,0,2,0.0
2021-06-13 16:41:00-04:00,0.8991,0.8991,0.899,0.899,0,8,0.0
2021-06-13 16:42:00-04:00,0.899,0.899,0.899,0.899,0,22,0.0
2021-06-13 16:47:00-04:00,0.899,0.899,0.899,0.899,0,8,0.0
2021-06-13 16:48:00-04:00,0.899,0.899,0.899,0.899,0,26,0.0
2021-06-13 16:49:00-04:00,0.899,0.899,0.8989,0.899,0,50,0.0
2021-06-13 16:50:00-04:00,0.8989,0.899,0.8989,0.899,0,7,0.0
2021-06-13 16:51:00-04:00,0.899,0.899,0.899,0.899,0,20,0.0
2021-06-13 16:52:00-04:00,0.899,0.899,0.899,0.899,0,20,0.0
2021-06-13 16:53:00-04:00,0.899,0.899,0.899,0.899,0,2,0.0
2021-06-13 16:54:00-04:00,0.899,0.899,0.899,0.899,0,28,0.0
2021-06-13 16:55:00-04:00,0.899,0.899,0.8987,0.8987,0,19,0.0
2021-06-13 16:56:00-04:00,0.8987,0.8988,0.8987,0.8988,0,60,0.0
2021-06-13 16:57:00-04:00,0.8988,0.8989,0.8988,0.8988,0,24,0.0
2021-06-13 16:58:00-04:00,0.8986,0.8987,0.8986,0.8987,0,10,0.0
2021-06-13 16:59:00-04:00,0.8987,0.8989,0.8987,0.8989,0,58,0.0
