,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy
,open,high,low,close,volume,num_trds,value
2021-09-16 17:00:00-04:00,0.9277,0.9277,0.9276,0.9277,0,352,0.0
2021-09-16 17:01:00-04:00,0.9277,0.9277,0.9276,0.9277,0,453,0.0
2021-09-16 17:02:00-04:00,0.9277,0.9277,0.9276,0.9276,0,440,0.0
2021-09-16 17:03:00-04:00,0.9276,0.9277,0.9276,0.9277,0,449,0.0
2021-09-16 17:04:00-04:00,0.9277,0.9277,0.9276,0.9277,0,447,0.0
2021-09-16 17:05:00-04:00,0.9277,0.9277,0.9277,0.9277,0,452,0.0
2021-09-16 17:06:00-04:00,0.9277,0.9277,0.9276,0.9277,0,478,0.0
2021-09-16 17:07:00-04:00,0.9277,0.9277,0.9276,0.9277,0,484,0.0
2021-09-16 17:08:00-04:00,0.9277,0.9277,0.9277,0.9277,0,462,0.0
2021-09-16 17:09:00-04:00,0.9277,0.9277,0.9276,0.9277,0,471,0.0
2021-09-16 17:10:00-04:00,0.9277,0.9277,0.9276,0.9277,0,456,0.0
2021-09-16 17:11:00-04:00,0.9277,0.9277,0.9277,0.9277,0,445,0.0
2021-09-16 17:12:00-04:00,0.9277,0.9277,0.9277,0.9277,0,472,0.0
2021-09-16 17:13:00-04:00,0.9277,0.9277,0.9277,0.9277,0,477,0.0
2021-09-16 17:14:00-04:00,0.9277,0.9277,0.9277,0.9277,0,489,0.0
2021-09-16 17:15:00-04:00,0.9277,0.9277,0.9277,0.9277,0,486,0.0
2021-09-16 17:16:00-04:00,0.9277,0.9277,0.9277,0.9277,0,478,0.0
2021-09-16 17:17:00-04:00,0.9277,0.9277,0.9277,0.9277,0,468,0.0
2021-09-16 17:18:00-04:00,0.9277,0.9277,0.9277,0.9277,0,471,0.0
2021-09-16 17:19:00-04:00,0.9277,0.9277,0.9277,0.9277,0,471,0.0
2021-09-16 17:20:00-04:00,0.9277,0.9277,0.9276,0.9276,0,502,0.0
2021-09-16 17:21:00-04:00,0.9276,0.9277,0.9276,0.9276,0,503,0.0
2021-09-16 17:22:00-04:00,0.9276,0.9276,0.9276,0.9276,0,479,0.0
2021-09-16 17:23:00-04:00,0.9276,0.9276,0.9276,0.9276,0,466,0.0
2021-09-16 17:24:00-04:00,0.9276,0.9276,0.9276,0.9276,0,462,0.0
2021-09-16 17:25:00-04:00,0.9276,0.9276,0.9276,0.9276,0,460,0.0
2021-09-16 17:26:00-04:00,0.9276,0.9276,0.9276,0.9276,0,467,0.0
2021-09-16 17:27:00-04:00,0.9276,0.9276,0.9276,0.9276,0,460,0.0
2021-09-16 17:28:00-04:00,0.9276,0.9276,0.9276,0.9276,0,458,0.0
2021-09-16 17:29:00-04:00,0.9276,0.9276,0.9273,0.9273,0,498,0.0
2021-09-16 17:30:00-04:00,0.9273,0.9273,0.9273,0.9273,0,541,0.0
2021-09-16 17:31:00-04:00,0.9273,0.9274,0.9273,0.9273,0,510,0.0
2021-09-16 17:32:00-04:00,0.9273,0.9276,0.9273,0.9276,0,536,0.0
2021-09-16 17:33:00-04:00,0.9276,0.9276,0.9276,0.9276,0,503,0.0
2021-09-16 17:34:00-04:00,0.9276,0.9276,0.9276,0.9276,0,493,0.0
2021-09-16 17:35:00-04:00,0.9276,0.9276,0.9276,0.9276,0,477,0.0
2021-09-16 17:36:00-04:00,0.9276,0.9276,0.9276,0.9276,0,481,0.0
2021-09-16 17:37:00-04:00,0.9276,0.9276,0.9276,0.9276,0,453,0.0
2021-09-16 17:38:00-04:00,0.9276,0.9276,0.9276,0.9276,0,462,0.0
2021-09-16 17:39:00-04:00,0.9276,0.9276,0.9276,0.9276,0,466,0.0
2021-09-16 17:40:00-04:00,0.9276,0.9276,0.9276,0.9276,0,466,0.0
2021-09-16 17:41:00-04:00,0.9276,0.9276,0.9276,0.9276,0,482,0.0
2021-09-16 17:42:00-04:00,0.9276,0.9276,0.9276,0.9276,0,485,0.0
2021-09-16 17:43:00-04:00,0.9276,0.9276,0.9276,0.9276,0,478,0.0
2021-09-16 17:44:00-04:00,0.9276,0.9276,0.9276,0.9276,0,502,0.0
2021-09-16 17:45:00-04:00,0.9276,0.9276,0.9276,0.9276,0,465,0.0
2021-09-16 17:46:00-04:00,0.9276,0.9276,0.9276,0.9276,0,484,0.0
2021-09-16 17:47:00-04:00,0.9276,0.9276,0.9276,0.9276,0,494,0.0
2021-09-16 17:48:00-04:00,0.9276,0.9276,0.9276,0.9276,0,468,0.0
2021-09-16 17:49:00-04:00,0.9276,0.9276,0.9276,0.9276,0,497,0.0
2021-09-16 17:50:00-04:00,0.9276,0.9276,0.9276,0.9276,0,499,0.0
2021-09-16 17:51:00-04:00,0.9276,0.9276,0.9276,0.9276,0,491,0.0
2021-09-16 17:52:00-04:00,0.9276,0.9276,0.9276,0.9276,0,491,0.0
2021-09-16 17:53:00-04:00,0.9276,0.9276,0.9276,0.9276,0,487,0.0
2021-09-16 17:54:00-04:00,0.9276,0.9276,0.9276,0.9276,0,502,0.0
2021-09-16 17:55:00-04:00,0.9276,0.9276,0.9276,0.9276,0,475,0.0
2021-09-16 17:56:00-04:00,0.9276,0.9276,0.9276,0.9276,0,502,0.0
2021-09-16 17:57:00-04:00,0.9276,0.9276,0.9276,0.9276,0,475,0.0
2021-09-16 17:58:00-04:00,0.9276,0.9276,0.9276,0.9276,0,472,0.0
2021-09-16 17:59:00-04:00,0.9276,0.9276,0.9276,0.9276,0,526,0.0
2021-09-16 18:00:00-04:00,0.9276,0.9277,0.9276,0.9277,0,598,0.0
2021-09-16 18:01:00-04:00,0.9277,0.9277,0.9276,0.9277,0,521,0.0
