,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy
,open,high,low,close,volume,num_trds,value
2021-06-21 17:00:00-04:00,0.9178,0.9178,0.9177,0.9177,0,271,0.0
2021-06-21 17:01:00-04:00,0.9178,0.9178,0.9177,0.9178,0,328,0.0
2021-06-21 17:02:00-04:00,0.9178,0.9178,0.9177,0.9177,0,316,0.0
2021-06-21 17:03:00-04:00,0.9177,0.9178,0.9177,0.9177,0,302,0.0
2021-06-21 17:04:00-04:00,0.9177,0.9178,0.9177,0.9178,0,333,0.0
2021-06-21 17:05:00-04:00,0.9178,0.9178,0.9177,0.9178,0,433,0.0
2021-06-21 17:06:00-04:00,0.9178,0.9178,0.9177,0.9178,0,437,0.0
2021-06-21 17:07:00-04:00,0.9178,0.9178,0.9177,0.9178,0,495,0.0
2021-06-21 17:08:00-04:00,0.9178,0.9178,0.9177,0.9178,0,490,0.0
2021-06-21 17:09:00-04:00,0.9178,0.9178,0.9177,0.9177,0,530,0.0
2021-06-21 17:10:00-04:00,0.9178,0.9178,0.9177,0.9178,0,540,0.0
2021-06-21 17:11:00-04:00,0.9178,0.9178,0.9178,0.9178,0,525,0.0
2021-06-21 17:12:00-04:00,0.9178,0.9178,0.9178,0.9178,0,513,0.0
2021-06-21 17:13:00-04:00,0.9178,0.9178,0.9178,0.9178,0,533,0.0
2021-06-21 17:14:00-04:00,0.9178,0.9178,0.9178,0.9178,0,524,0.0
2021-06-21 17:15:00-04:00,0.9178,0.9178,0.9178,0.9178,0,506,0.0
2021-06-21 17:16:00-04:00,0.9178,0.9178,0.9178,0.9178,0,508,0.0
2021-06-21 17:17:00-04:00,0.9178,0.9178,0.9178,0.9178,0,490,0.0
2021-06-21 17:18:00-04:00,0.9178,0.9178,0.9178,0.9178,0,538,0.0
2021-06-21 17:19:00-04:00,0.9178,0.9178,0.9178,0.9178,0,529,0.0
2021-06-21 17:20:00-04:00,0.9178,0.9178,0.9178,0.9178,0,526,0.0
2021-06-21 17:21:00-04:00,0.9178,0.9178,0.9178,0.9178,0,502,0.0
2021-06-21 17:22:00-04:00,0.9178,0.9178,0.9177,0.9177,0,557,0.0
2021-06-21 17:23:00-04:00,0.9177,0.9177,0.9177,0.9177,0,507,0.0
2021-06-21 17:24:00-04:00,0.9177,0.9177,0.9177,0.9177,0,510,0.0
2021-06-21 17:25:00-04:00,0.9177,0.9177,0.9177,0.9177,0,500,0.0
2021-06-21 17:26:00-04:00,0.9177,0.9177,0.9177,0.9177,0,537,0.0
2021-06-21 17:27:00-04:00,0.9177,0.9177,0.9177,0.9177,0,509,0.0
2021-06-21 17:28:00-04:00,0.9177,0.9177,0.9177,0.9177,0,498,0.0
2021-06-21 17:29:00-04:00,0.9177,0.9177,0.9176,0.9177,0,524,0.0
2021-06-21 17:30:00-04:00,0.9177,0.9177,0.9177,0.9177,0,514,0.0
2021-06-21 17:31:00-04:00,0.9177,0.9177,0.9177,0.9177,0,511,0.0
2021-06-21 17:32:00-04:00,0.9177,0.9177,0.9177,0.9177,0,522,0.0
2021-06-21 17:33:00-04:00,0.9177,0.9177,0.9177,0.9177,0,510,0.0
2021-06-21 17:34:00-04:00,0.9177,0.9177,0.9177,0.9177,0,518,0.0
2021-06-21 17:35:00-04:00,0.9177,0.9177,0.9177,0.9177,0,530,0.0
2021-06-21 17:36:00-04:00,0.9177,0.9177,0.9177,0.9177,0,535,0.0
2021-06-21 17:37:00-04:00,0.9177,0.9177,0.9177,0.9177,0,529,0.0
2021-06-21 17:38:00-04:00,0.9177,0.9177,0.9177,0.9177,0,510,0.0
2021-06-21 17:39:00-04:00,0.9177,0.9177,0.9177,0.9177,0,528,0.0
2021-06-21 17:40:00-04:00,0.9177,0.9177,0.9177,0.9177,0,520,0.0
2021-06-21 17:41:00-04:00,0.9177,0.9177,0.9177,0.9177,0,522,0.0
2021-06-21 17:42:00-04:00,0.9177,0.9177,0.9177,0.9177,0,514,0.0
2021-06-21 17:43:00-04:00,0.9177,0.9177,0.9177,0.9177,0,523,0.0
2021-06-21 17:44:00-04:00,0.9177,0.9177,0.9177,0.9177,0,503,0.0
2021-06-21 17:45:00-04:00,0.9177,0.9177,0.9177,0.9177,0,501,0.0
2021-06-21 17:46:00-04:00,0.9177,0.9177,0.9177,0.9177,0,532,0.0
2021-06-21 17:47:00-04:00,0.9177,0.9177,0.9177,0.9177,0,527,0.0
2021-06-21 17:48:00-04:00,0.9177,0.9177,0.9177,0.9177,0,498,0.0
2021-06-21 17:49:00-04:00,0.9177,0.9177,0.9177,0.9177,0,485,0.0
2021-06-21 17:50:00-04:00,0.9177,0.9177,0.9177,0.9177,0,508,0.0
2021-06-21 17:51:00-04:00,0.9177,0.9177,0.9177,0.9177,0,507,0.0
2021-06-21 17:52:00-04:00,0.9177,0.9177,0.9177,0.9177,0,403,0.0
2021-06-21 17:53:00-04:00,0.9177,0.9177,0.9177,0.9177,0,494,0.0
2021-06-21 17:54:00-04:00,0.9177,0.9177,0.9176,0.9177,0,512,0.0
2021-06-21 17:55:00-04:00,0.9177,0.9177,0.9177,0.9177,0,484,0.0
2021-06-21 17:56:00-04:00,0.9177,0.9177,0.9177,0.9177,0,494,0.0
2021-06-21 17:57:00-04:00,0.9177,0.9177,0.9176,0.9177,0,541,0.0
2021-06-21 17:58:00-04:00,0.9177,0.9177,0.9177,0.9177,0,506,0.0
2021-06-21 17:59:00-04:00,0.9177,0.9179,0.9177,0.9179,0,740,0.0
2021-06-21 18:00:00-04:00,0.9179,0.918,0.9179,0.9179,0,702,0.0
2021-06-21 18:01:00-04:00,0.918,0.918,0.9178,0.9178,0,599,0.0
2021-06-21 18:02:00-04:00,0.9178,0.9178,0.9178,0.9178,0,525,0.0
2021-06-21 18:03:00-04:00,0.9178,0.9178,0.9178,0.9178,0,503,0.0
2021-06-21 18:04:00-04:00,0.9178,0.9178,0.9178,0.9178,0,530,0.0
2021-06-21 18:05:00-04:00,0.9178,0.9178,0.9177,0.9178,0,517,0.0
2021-06-21 18:06:00-04:00,0.9178,0.9179,0.9178,0.9178,0,586,0.0
2021-06-21 18:07:00-04:00,0.9178,0.9179,0.9178,0.9179,0,502,0.0
2021-06-21 18:08:00-04:00,0.9179,0.9179,0.9178,0.9178,0,514,0.0
2021-06-21 18:09:00-04:00,0.9178,0.9179,0.9178,0.9178,0,504,0.0
2021-06-21 18:10:00-04:00,0.9178,0.9179,0.9178,0.9178,0,569,0.0
2021-06-21 18:11:00-04:00,0.9178,0.9179,0.9178,0.9179,0,538,0.0
2021-06-21 18:12:00-04:00,0.9179,0.9179,0.9178,0.9178,0,496,0.0
2021-06-21 18:13:00-04:00,0.9178,0.9179,0.9178,0.9179,0,509,0.0
2021-06-21 18:14:00-04:00,0.9179,0.9179,0.9178,0.9178,0,522,0.0
2021-06-21 18:15:00-04:00,0.9178,0.9178,0.9178,0.9178,0,513,0.0
2021-06-21 18:16:00-04:00,0.9178,0.9179,0.9178,0.9179,0,500,0.0
2021-06-21 18:17:00-04:00,0.9179,0.9179,0.9179,0.9179,0,483,0.0
2021-06-21 18:18:00-04:00,0.9179,0.9179,0.9179,0.9179,0,509,0.0
2021-06-21 18:19:00-04:00,0.9179,0.9179,0.9179,0.9179,0,524,0.0
2021-06-21 18:20:00-04:00,0.9179,0.9179,0.9179,0.9179,0,489,0.0
2021-06-21 18:21:00-04:00,0.9179,0.9179,0.9178,0.9178,0,511,0.0
2021-06-21 18:22:00-04:00,0.9178,0.9178,0.9178,0.9178,0,493,0.0
2021-06-21 18:23:00-04:00,0.9178,0.9179,0.9178,0.9179,0,531,0.0
2021-06-21 18:24:00-04:00,0.9179,0.9179,0.9178,0.9178,0,521,0.0
2021-06-21 18:25:00-04:00,0.9178,0.9179,0.9178,0.9178,0,529,0.0
2021-06-21 18:26:00-04:00,0.9178,0.9179,0.9178,0.9178,0,507,0.0
2021-06-21 18:27:00-04:00,0.9178,0.9179,0.9178,0.9179,0,509,0.0
2021-06-21 18:28:00-04:00,0.9179,0.9179,0.9178,0.9178,0,501,0.0
2021-06-21 18:29:00-04:00,0.9178,0.9178,0.9178,0.9178,0,480,0.0
2021-06-21 18:30:00-04:00,0.9178,0.9179,0.9178,0.9179,0,543,0.0
2021-06-21 18:31:00-04:00,0.9179,0.918,0.9179,0.918,0,521,0.0
2021-06-21 18:32:00-04:00,0.918,0.9181,0.918,0.9181,0,519,0.0
2021-06-21 18:33:00-04:00,0.9181,0.9181,0.9181,0.9181,0,496,0.0
2021-06-21 18:34:00-04:00,0.9181,0.9181,0.918,0.918,0,521,0.0
2021-06-21 18:35:00-04:00,0.918,0.9181,0.918,0.918,0,547,0.0
2021-06-21 18:36:00-04:00,0.918,0.9181,0.918,0.9181,0,540,0.0
2021-06-21 18:37:00-04:00,0.9181,0.9182,0.9181,0.9182,0,546,0.0
2021-06-21 18:38:00-04:00,0.9182,0.9183,0.9182,0.9183,0,588,0.0
2021-06-21 18:39:00-04:00,0.9183,0.9183,0.9183,0.9183,0,518,0.0
2021-06-21 18:40:00-04:00,0.9183,0.9183,0.9183,0.9183,0,548,0.0
2021-06-21 18:41:00-04:00,0.9183,0.9184,0.9183,0.9184,0,566,0.0
2021-06-21 18:42:00-04:00,0.9184,0.9184,0.9183,0.9183,0,523,0.0
2021-06-21 18:43:00-04:00,0.9183,0.9183,0.9183,0.9183,0,508,0.0
2021-06-21 18:44:00-04:00,0.9183,0.9183,0.9183,0.9183,0,499,0.0
2021-06-21 18:45:00-04:00,0.9183,0.9183,0.9182,0.9182,0,518,0.0
2021-06-21 18:46:00-04:00,0.9182,0.9183,0.9182,0.9183,0,544,0.0
2021-06-21 18:47:00-04:00,0.9183,0.9183,0.9183,0.9183,0,518,0.0
2021-06-21 18:48:00-04:00,0.9183,0.9183,0.9183,0.9183,0,507,0.0
2021-06-21 18:49:00-04:00,0.9183,0.9183,0.9183,0.9183,0,514,0.0
2021-06-21 18:50:00-04:00,0.9183,0.9183,0.9183,0.9183,0,521,0.0
2021-06-21 18:51:00-04:00,0.9183,0.9183,0.9183,0.9183,0,507,0.0
2021-06-21 18:52:00-04:00,0.9183,0.9183,0.9183,0.9183,0,517,0.0
2021-06-21 18:53:00-04:00,0.9183,0.9183,0.9183,0.9183,0,507,0.0
2021-06-21 18:54:00-04:00,0.9183,0.9183,0.9183,0.9183,0,502,0.0
2021-06-21 18:55:00-04:00,0.9183,0.9183,0.9183,0.9183,0,500,0.0
