,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy
,open,high,low,close,volume,num_trds,value
2021-10-27 17:00:00-04:00,0.9182,0.9182,0.9181,0.9181,0,341,0.0
2021-10-27 17:01:00-04:00,0.9181,0.9182,0.9181,0.9181,0,455,0.0
2021-10-27 17:02:00-04:00,0.9181,0.9182,0.9181,0.9182,0,427,0.0
2021-10-27 17:03:00-04:00,0.9182,0.9182,0.9182,0.9182,0,444,0.0
2021-10-27 17:04:00-04:00,0.9182,0.9182,0.9181,0.9181,0,432,0.0
2021-10-27 17:05:00-04:00,0.9181,0.9182,0.9181,0.9181,0,482,0.0
2021-10-27 17:06:00-04:00,0.9181,0.9182,0.9181,0.9182,0,525,0.0
2021-10-27 17:07:00-04:00,0.9182,0.9182,0.9181,0.9182,0,486,0.0
2021-10-27 17:08:00-04:00,0.9182,0.9182,0.9181,0.9182,0,494,0.0
2021-10-27 17:09:00-04:00,0.9181,0.9182,0.9181,0.9181,0,523,0.0
2021-10-27 17:10:00-04:00,0.9181,0.9182,0.9181,0.9181,0,525,0.0
2021-10-27 17:11:00-04:00,0.9181,0.9182,0.9181,0.9181,0,498,0.0
2021-10-27 17:12:00-04:00,0.9181,0.9181,0.9181,0.9181,0,489,0.0
2021-10-27 17:13:00-04:00,0.9181,0.9182,0.9181,0.9181,0,490,0.0
2021-10-27 17:14:00-04:00,0.9181,0.9181,0.9181,0.9181,0,487,0.0
2021-10-27 17:15:00-04:00,0.9181,0.9181,0.9181,0.9181,0,482,0.0
2021-10-27 17:16:00-04:00,0.9181,0.9181,0.9181,0.9181,0,496,0.0
2021-10-27 17:17:00-04:00,0.9181,0.9181,0.9173,0.9173,0,544,0.0
2021-10-27 17:18:00-04:00,0.9173,0.9173,0.9173,0.9173,0,512,0.0
2021-10-27 17:19:00-04:00,0.9173,0.9173,0.9173,0.9173,0,493,0.0
2021-10-27 17:20:00-04:00,0.9173,0.9173,0.9173,0.9173,0,494,0.0
2021-10-27 17:21:00-04:00,0.9173,0.9174,0.9173,0.9173,0,477,0.0
2021-10-27 17:22:00-04:00,0.9173,0.9174,0.9173,0.9173,0,486,0.0
2021-10-27 17:23:00-04:00,0.9173,0.9173,0.9173,0.9173,0,484,0.0
2021-10-27 17:24:00-04:00,0.9173,0.9173,0.9173,0.9173,0,472,0.0
2021-10-27 17:25:00-04:00,0.9173,0.9174,0.9173,0.9174,0,487,0.0
2021-10-27 17:26:00-04:00,0.9174,0.9174,0.9173,0.9174,0,480,0.0
2021-10-27 17:27:00-04:00,0.9174,0.9174,0.9173,0.9173,0,486,0.0
2021-10-27 17:28:00-04:00,0.9173,0.9174,0.9173,0.9173,0,478,0.0
2021-10-27 17:29:00-04:00,0.9173,0.9181,0.9173,0.9181,0,517,0.0
2021-10-27 17:30:00-04:00,0.9181,0.9181,0.9178,0.9181,0,577,0.0
2021-10-27 17:31:00-04:00,0.918,0.9181,0.918,0.9181,0,538,0.0
2021-10-27 17:32:00-04:00,0.9181,0.9181,0.918,0.918,0,570,0.0
2021-10-27 17:33:00-04:00,0.918,0.9181,0.9179,0.918,0,569,0.0
2021-10-27 17:34:00-04:00,0.918,0.9182,0.918,0.9181,0,537,0.0
2021-10-27 17:35:00-04:00,0.9181,0.9183,0.918,0.9181,0,528,0.0
2021-10-27 17:36:00-04:00,0.9181,0.9182,0.9181,0.9181,0,504,0.0
2021-10-27 17:37:00-04:00,0.9181,0.9183,0.9178,0.9182,0,546,0.0
2021-10-27 17:38:00-04:00,0.9182,0.9183,0.9181,0.9181,0,507,0.0
2021-10-27 17:39:00-04:00,0.9181,0.9182,0.9181,0.9181,0,510,0.0
2021-10-27 17:40:00-04:00,0.9181,0.9183,0.9181,0.9181,0,515,0.0
2021-10-27 17:41:00-04:00,0.9181,0.9182,0.9181,0.9181,0,493,0.0
2021-10-27 17:42:00-04:00,0.9181,0.9183,0.9181,0.9181,0,544,0.0
2021-10-27 17:43:00-04:00,0.9181,0.9182,0.9181,0.9181,0,476,0.0
2021-10-27 17:44:00-04:00,0.9181,0.9182,0.9181,0.9182,0,572,0.0
2021-10-27 17:45:00-04:00,0.9182,0.9185,0.9181,0.9184,0,564,0.0
2021-10-27 17:46:00-04:00,0.9184,0.9185,0.9182,0.9182,0,525,0.0
2021-10-27 17:47:00-04:00,0.9182,0.9182,0.9181,0.9182,0,476,0.0
2021-10-27 17:48:00-04:00,0.9182,0.9183,0.9181,0.9181,0,513,0.0
2021-10-27 17:49:00-04:00,0.9182,0.9182,0.9181,0.9181,0,534,0.0
2021-10-27 17:50:00-04:00,0.9181,0.9183,0.9181,0.9182,0,701,0.0
2021-10-27 17:51:00-04:00,0.9182,0.9182,0.9181,0.9182,0,590,0.0
2021-10-27 17:52:00-04:00,0.9182,0.9182,0.918,0.9181,0,543,0.0
2021-10-27 17:53:00-04:00,0.9181,0.9182,0.9181,0.9181,0,564,0.0
2021-10-27 17:54:00-04:00,0.9181,0.9182,0.918,0.918,0,540,0.0
2021-10-27 17:55:00-04:00,0.918,0.9183,0.918,0.9181,0,687,0.0
2021-10-27 17:56:00-04:00,0.9181,0.9182,0.9181,0.9181,0,532,0.0
2021-10-27 17:57:00-04:00,0.9181,0.9182,0.9181,0.9181,0,523,0.0
2021-10-27 17:58:00-04:00,0.9181,0.9183,0.918,0.9181,0,562,0.0
2021-10-27 17:59:00-04:00,0.9181,0.9182,0.9176,0.9177,0,586,0.0
2021-10-27 18:00:00-04:00,0.9177,0.9181,0.9177,0.9181,0,634,0.0
2021-10-27 18:01:00-04:00,0.9181,0.9181,0.9181,0.9181,0,529,0.0
2021-10-27 18:02:00-04:00,0.9181,0.9182,0.9181,0.9182,0,546,0.0
2021-10-27 18:03:00-04:00,0.9182,0.9182,0.9181,0.9182,0,524,0.0
2021-10-27 18:04:00-04:00,0.9182,0.9182,0.9181,0.9182,0,511,0.0
2021-10-27 18:05:00-04:00,0.9182,0.9182,0.9181,0.9181,0,507,0.0
2021-10-27 18:06:00-04:00,0.9181,0.9182,0.9181,0.9181,0,487,0.0
2021-10-27 18:07:00-04:00,0.9181,0.9182,0.9181,0.9182,0,493,0.0
2021-10-27 18:08:00-04:00,0.9182,0.9182,0.9181,0.9181,0,508,0.0
2021-10-27 18:09:00-04:00,0.9181,0.9182,0.9181,0.9182,0,507,0.0
2021-10-27 18:10:00-04:00,0.9182,0.9182,0.9181,0.9182,0,495,0.0
2021-10-27 18:11:00-04:00,0.9182,0.9182,0.9182,0.9182,0,481,0.0
2021-10-27 18:12:00-04:00,0.9182,0.9182,0.9182,0.9182,0,472,0.0
2021-10-27 18:13:00-04:00,0.9182,0.9182,0.9181,0.9182,0,497,0.0
2021-10-27 18:14:00-04:00,0.9182,0.9182,0.9181,0.9182,0,482,0.0
2021-10-27 18:15:00-04:00,0.9182,0.9182,0.9181,0.9181,0,494,0.0
2021-10-27 18:16:00-04:00,0.9181,0.9181,0.9181,0.9181,0,471,0.0
2021-10-27 18:17:00-04:00,0.9181,0.9181,0.9181,0.9181,0,494,0.0
2021-10-27 18:18:00-04:00,0.9181,0.9182,0.9181,0.9181,0,495,0.0
2021-10-27 18:19:00-04:00,0.9181,0.9181,0.9181,0.9181,0,480,0.0
2021-10-27 18:20:00-04:00,0.9181,0.9181,0.9181,0.9181,0,487,0.0
2021-10-27 18:21:00-04:00,0.9181,0.9181,0.9181,0.9181,0,493,0.0
2021-10-27 18:22:00-04:00,0.9181,0.9181,0.9181,0.9181,0,494,0.0
2021-10-27 18:23:00-04:00,0.9181,0.9182,0.9181,0.9181,0,504,0.0
2021-10-27 18:24:00-04:00,0.9181,0.9182,0.9181,0.9181,0,477,0.0
2021-10-27 18:25:00-04:00,0.9181,0.9182,0.9181,0.9181,0,483,0.0
2021-10-27 18:26:00-04:00,0.9181,0.9181,0.9181,0.9181,0,484,0.0
2021-10-27 18:27:00-04:00,0.9181,0.9181,0.9181,0.9181,0,487,0.0
2021-10-27 18:28:00-04:00,0.9181,0.9182,0.9181,0.9181,0,495,0.0
2021-10-27 18:29:00-04:00,0.9181,0.9181,0.9181,0.9181,0,529,0.0
2021-10-27 18:30:00-04:00,0.9181,0.9181,0.9181,0.9181,0,510,0.0
2021-10-27 18:31:00-04:00,0.9181,0.9182,0.9181,0.9181,0,506,0.0
2021-10-27 18:32:00-04:00,0.9181,0.9182,0.9181,0.9182,0,508,0.0
2021-10-27 18:33:00-04:00,0.9182,0.9182,0.9181,0.9182,0,497,0.0
2021-10-27 18:34:00-04:00,0.9182,0.9182,0.9181,0.9181,0,529,0.0
2021-10-27 18:35:00-04:00,0.9181,0.9181,0.9181,0.9181,0,490,0.0
2021-10-27 18:36:00-04:00,0.9181,0.9181,0.9181,0.9181,0,513,0.0
2021-10-27 18:37:00-04:00,0.9181,0.9181,0.9181,0.9181,0,487,0.0
2021-10-27 18:38:00-04:00,0.9181,0.9181,0.9181,0.9181,0,482,0.0
2021-10-27 18:39:00-04:00,0.9181,0.9181,0.9181,0.9181,0,479,0.0
2021-10-27 18:40:00-04:00,0.9181,0.9181,0.9181,0.9181,0,488,0.0
2021-10-27 18:41:00-04:00,0.9181,0.9181,0.9181,0.9181,0,518,0.0
2021-10-27 18:42:00-04:00,0.9181,0.9181,0.9181,0.9181,0,510,0.0
2021-10-27 18:43:00-04:00,0.9181,0.9181,0.9181,0.9181,0,520,0.0
2021-10-27 18:44:00-04:00,0.9181,0.9181,0.9181,0.9181,0,515,0.0
2021-10-27 18:45:00-04:00,0.9181,0.9182,0.9181,0.9182,0,520,0.0
2021-10-27 18:46:00-04:00,0.9182,0.9182,0.9181,0.9181,0,515,0.0
2021-10-27 18:47:00-04:00,0.9181,0.9181,0.9181,0.9181,0,494,0.0
2021-10-27 18:48:00-04:00,0.9181,0.9181,0.9181,0.9181,0,516,0.0
2021-10-27 18:49:00-04:00,0.9181,0.9181,0.9181,0.9181,0,495,0.0
2021-10-27 18:50:00-04:00,0.9181,0.9181,0.9181,0.9181,0,518,0.0
2021-10-27 18:51:00-04:00,0.9181,0.9181,0.9181,0.9181,0,495,0.0
2021-10-27 18:52:00-04:00,0.9181,0.9182,0.9181,0.9181,0,512,0.0
2021-10-27 18:53:00-04:00,0.9181,0.9181,0.9181,0.9181,0,476,0.0
2021-10-27 18:54:00-04:00,0.9181,0.9182,0.9181,0.9181,0,521,0.0
2021-10-27 18:55:00-04:00,0.9181,0.9182,0.9181,0.9181,0,498,0.0
2021-10-27 18:56:00-04:00,0.9181,0.9182,0.9181,0.9181,0,500,0.0
2021-10-27 18:57:00-04:00,0.9181,0.9182,0.9181,0.9181,0,472,0.0
2021-10-27 18:58:00-04:00,0.9181,0.9182,0.9181,0.9181,0,513,0.0
2021-10-27 18:59:00-04:00,0.9181,0.9182,0.9181,0.9181,0,527,0.0
2021-10-27 19:00:00-04:00,0.9181,0.9182,0.9181,0.9182,0,552,0.0
2021-10-27 19:01:00-04:00,0.9182,0.9182,0.9182,0.9182,0,490,0.0
2021-10-27 19:02:00-04:00,0.9182,0.9182,0.9182,0.9182,0,526,0.0
2021-10-27 19:03:00-04:00,0.9182,0.9183,0.9182,0.9182,0,537,0.0
2021-10-27 19:04:00-04:00,0.9182,0.9182,0.9182,0.9182,0,481,0.0
2021-10-27 19:05:00-04:00,0.9182,0.9182,0.9182,0.9182,0,518,0.0
