,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy
,open,high,low,close,volume,num_trds,value
2021-07-05 17:00:00-04:00,0.9221,0.9223,0.922,0.9222,0,361,0.0
2021-07-05 17:01:00-04:00,0.9222,0.9224,0.922,0.9222,0,412,0.0
2021-07-05 17:02:00-04:00,0.9222,0.9223,0.922,0.9223,0,425,0.0
2021-07-05 17:03:00-04:00,0.9223,0.9224,0.922,0.922,0,424,0.0
2021-07-05 17:04:00-04:00,0.922,0.9222,0.922,0.9221,0,422,0.0
2021-07-05 17:05:00-04:00,0.9221,0.9222,0.922,0.9221,0,462,0.0
2021-07-05 17:06:00-04:00,0.9221,0.9222,0.922,0.9221,0,459,0.0
2021-07-05 17:07:00-04:00,0.9221,0.9221,0.922,0.922,0,487,0.0
2021-07-05 17:08:00-04:00,0.922,0.9221,0.922,0.9221,0,451,0.0
2021-07-05 17:09:00-04:00,0.9221,0.9221,0.922,0.9221,0,474,0.0
2021-07-05 17:10:00-04:00,0.9221,0.9221,0.922,0.922,0,465,0.0
2021-07-05 17:11:00-04:00,0.922,0.9221,0.922,0.922,0,458,0.0
2021-07-05 17:12:00-04:00,0.922,0.9221,0.9219,0.922,0,486,0.0
2021-07-05 17:13:00-04:00,0.922,0.922,0.9219,0.922,0,471,0.0
2021-07-05 17:14:00-04:00,0.922,0.922,0.9219,0.922,0,480,0.0
2021-07-05 17:15:00-04:00,0.922,0.922,0.9219,0.922,0,472,0.0
2021-07-05 17:16:00-04:00,0.922,0.922,0.9219,0.922,0,489,0.0
2021-07-05 17:17:00-04:00,0.922,0.922,0.9218,0.9219,0,469,0.0
2021-07-05 17:18:00-04:00,0.9219,0.922,0.9219,0.9219,0,477,0.0
2021-07-05 17:19:00-04:00,0.9219,0.922,0.9219,0.922,0,470,0.0
2021-07-05 17:20:00-04:00,0.922,0.922,0.9219,0.922,0,471,0.0
2021-07-05 17:21:00-04:00,0.922,0.922,0.9219,0.922,0,489,0.0
2021-07-05 17:22:00-04:00,0.922,0.922,0.9219,0.922,0,495,0.0
2021-07-05 17:23:00-04:00,0.922,0.922,0.9219,0.922,0,461,0.0
2021-07-05 17:24:00-04:00,0.922,0.922,0.9219,0.922,0,467,0.0
2021-07-05 17:25:00-04:00,0.922,0.9221,0.9219,0.922,0,466,0.0
2021-07-05 17:26:00-04:00,0.922,0.922,0.9219,0.922,0,475,0.0
2021-07-05 17:27:00-04:00,0.922,0.922,0.9219,0.922,0,469,0.0
2021-07-05 17:28:00-04:00,0.922,0.922,0.9219,0.922,0,472,0.0
2021-07-05 17:29:00-04:00,0.922,0.922,0.9218,0.9219,0,483,0.0
2021-07-05 17:30:00-04:00,0.9219,0.9223,0.9218,0.9222,0,500,0.0
