,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy
,open,high,low,close,volume,num_trds,value
2021-06-15 17:00:00-04:00,0.898,0.898,0.8978,0.8978,0,179,0.0
2021-06-15 17:01:00-04:00,0.8978,0.898,0.8978,0.8979,0,291,0.0
2021-06-15 17:02:00-04:00,0.8979,0.8979,0.8978,0.8979,0,306,0.0
2021-06-15 17:03:00-04:00,0.8979,0.8981,0.8979,0.8981,0,328,0.0
2021-06-15 17:04:00-04:00,0.8981,0.8982,0.8979,0.8981,0,327,0.0
2021-06-15 17:05:00-04:00,0.898,0.8981,0.8979,0.8979,0,436,0.0
2021-06-15 17:06:00-04:00,0.8979,0.898,0.8979,0.8979,0,376,0.0
2021-06-15 17:07:00-04:00,0.8979,0.898,0.8979,0.898,0,380,0.0
2021-06-15 17:08:00-04:00,0.898,0.898,0.8979,0.898,0,375,0.0
2021-06-15 17:09:00-04:00,0.898,0.898,0.8979,0.898,0,359,0.0
2021-06-15 17:10:00-04:00,0.898,0.898,0.8979,0.898,0,397,0.0
2021-06-15 17:11:00-04:00,0.898,0.898,0.8979,0.898,0,421,0.0
2021-06-15 17:12:00-04:00,0.898,0.898,0.898,0.898,0,401,0.0
2021-06-15 17:13:00-04:00,0.898,0.898,0.898,0.898,0,423,0.0
2021-06-15 17:14:00-04:00,0.898,0.898,0.898,0.898,0,369,0.0
2021-06-15 17:15:00-04:00,0.898,0.898,0.898,0.898,0,394,0.0
2021-06-15 17:16:00-04:00,0.898,0.898,0.898,0.898,0,376,0.0
2021-06-15 17:17:00-04:00,0.898,0.898,0.898,0.898,0,393,0.0
2021-06-15 17:18:00-04:00,0.898,0.898,0.898,0.898,0,426,0.0
2021-06-15 17:19:00-04:00,0.898,0.898,0.8979,0.898,0,411,0.0
2021-06-15 17:20:00-04:00,0.898,0.898,0.8979,0.898,0,379,0.0
2021-06-15 17:21:00-04:00,0.898,0.898,0.8979,0.898,0,377,0.0
2021-06-15 17:22:00-04:00,0.898,0.898,0.8979,0.898,0,394,0.0
2021-06-15 17:23:00-04:00,0.898,0.898,0.8979,0.898,0,363,0.0
2021-06-15 17:24:00-04:00,0.898,0.898,0.8979,0.898,0,396,0.0
2021-06-15 17:25:00-04:00,0.898,0.898,0.898,0.898,0,381,0.0
2021-06-15 17:26:00-04:00,0.898,0.898,0.8979,0.898,0,406,0.0
2021-06-15 17:27:00-04:00,0.898,0.898,0.898,0.898,0,386,0.0
2021-06-15 17:28:00-04:00,0.898,0.898,0.898,0.898,0,384,0.0
2021-06-15 17:29:00-04:00,0.898,0.8985,0.898,0.8985,0,458,0.0
2021-06-15 17:30:00-04:00,0.8985,0.8985,0.8984,0.8985,0,439,0.0
