,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy
,open,high,low,close,volume,num_trds,value
2021-07-11 15:00:00-04:00,0.9156,0.9156,0.915,0.9151,0,21,0.0
2021-07-11 15:01:00-04:00,0.9151,0.9152,0.9149,0.9152,0,6,0.0
2021-07-11 15:02:00-04:00,0.9152,0.9153,0.915,0.9152,0,20,0.0
2021-07-11 15:03:00-04:00,0.915,0.915,0.915,0.915,0,4,0.0
2021-07-11 15:04:00-04:00,0.9152,0.9152,0.9152,0.9152,0,4,0.0
2021-07-11 15:05:00-04:00,0.9152,0.9152,0.9151,0.9151,0,20,0.0
2021-07-11 15:07:00-04:00,0.915,0.9151,0.915,0.9151,0,8,0.0
2021-07-11 15:08:00-04:00,0.9151,0.9151,0.915,0.9151,0,22,0.0
2021-07-11 15:09:00-04:00,0.915,0.915,0.9149,0.9149,0,16,0.0
2021-07-11 15:10:00-04:00,0.9149,0.9149,0.9148,0.9148,0,20,0.0
2021-07-11 15:11:00-04:00,0.9149,0.915,0.9149,0.915,0,12,0.0
2021-07-11 15:12:00-04:00,0.915,0.915,0.9149,0.915,0,12,0.0
2021-07-11 15:14:00-04:00,0.9153,0.9153,0.9149,0.915,0,10,0.0
2021-07-11 15:15:00-04:00,0.9152,0.9152,0.9149,0.9152,0,14,0.0
2021-07-11 15:17:00-04:00,0.9151,0.9151,0.9151,0.9151,0,12,0.0
2021-07-11 15:18:00-04:00,0.9151,0.9151,0.9151,0.9151,0,26,0.0
2021-07-11 15:19:00-04:00,0.9151,0.9151,0.9146,0.9146,0,146,0.0
2021-07-11 15:20:00-04:00,0.9146,0.9147,0.9146,0.9146,0,115,0.0
2021-07-11 15:21:00-04:00,0.9146,0.9147,0.9145,0.9147,0,77,0.0
2021-07-11 15:22:00-04:00,0.9146,0.9147,0.9145,0.9146,0,64,0.0
2021-07-11 15:23:00-04:00,0.9146,0.9147,0.9146,0.9147,0,54,0.0
2021-07-11 15:24:00-04:00,0.9147,0.9147,0.9145,0.9147,0,58,0.0
2021-07-11 15:25:00-04:00,0.9147,0.9147,0.9146,0.9146,0,67,0.0
2021-07-11 15:26:00-04:00,0.9146,0.9147,0.9146,0.9147,0,64,0.0
2021-07-11 15:27:00-04:00,0.9146,0.9147,0.9146,0.9146,0,60,0.0
2021-07-11 15:28:00-04:00,0.9146,0.9147,0.9145,0.9146,0,74,0.0
2021-07-11 15:29:00-04:00,0.9146,0.9147,0.9146,0.9147,0,62,0.0
2021-07-11 15:30:00-04:00,0.9147,0.9147,0.9147,0.9147,0,74,0.0
2021-07-11 15:31:00-04:00,0.9147,0.9148,0.9145,0.9147,0,71,0.0
2021-07-11 15:32:00-04:00,0.9147,0.9148,0.9146,0.9147,0,66,0.0
2021-07-11 15:33:00-04:00,0.9147,0.9147,0.9145,0.9147,0,60,0.0
2021-07-11 15:34:00-04:00,0.9147,0.9147,0.9146,0.9147,0,78,0.0
2021-07-11 15:35:00-04:00,0.9147,0.9147,0.9146,0.9147,0,54,0.0
2021-07-11 15:36:00-04:00,0.9147,0.9147,0.9146,0.9147,0,58,0.0
2021-07-11 15:37:00-04:00,0.9147,0.9148,0.9145,0.9148,0,54,0.0
2021-07-11 15:38:00-04:00,0.9148,0.9148,0.9146,0.9148,0,60,0.0
2021-07-11 15:39:00-04:00,0.9148,0.9148,0.9146,0.9146,0,58,0.0
2021-07-11 15:40:00-04:00,0.9146,0.9147,0.9146,0.9147,0,56,0.0
2021-07-11 15:41:00-04:00,0.9147,0.9147,0.9146,0.9146,0,34,0.0
