,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy
,open,high,low,close,volume,num_trds,value
2021-05-25 17:00:00-04:00,0.8954,0.8956,0.8953,0.8953,0,528,0.0
2021-05-25 17:01:00-04:00,0.8953,0.8953,0.8952,0.8952,0,475,0.0
2021-05-25 17:02:00-04:00,0.8952,0.8957,0.8952,0.8957,0,464,0.0
2021-05-25 17:03:00-04:00,0.8957,0.8957,0.8951,0.8952,0,509,0.0
2021-05-25 17:04:00-04:00,0.8952,0.8953,0.8951,0.8952,0,496,0.0
2021-05-25 17:05:00-04:00,0.8953,0.8954,0.8952,0.8953,0,500,0.0
2021-05-25 17:06:00-04:00,0.8953,0.8953,0.8951,0.8952,0,514,0.0
2021-05-25 17:07:00-04:00,0.8952,0.8954,0.8952,0.8953,0,503,0.0
2021-05-25 17:08:00-04:00,0.8953,0.8954,0.8953,0.8953,0,493,0.0
2021-05-25 17:09:00-04:00,0.8953,0.8954,0.8953,0.8953,0,509,0.0
2021-05-25 17:10:00-04:00,0.8953,0.8954,0.8953,0.8953,0,497,0.0
2021-05-25 17:11:00-04:00,0.8953,0.8954,0.8953,0.8953,0,482,0.0
2021-05-25 17:12:00-04:00,0.8953,0.8954,0.8952,0.8953,0,484,0.0
2021-05-25 17:13:00-04:00,0.8953,0.8953,0.8953,0.8953,0,490,0.0
2021-05-25 17:14:00-04:00,0.8953,0.8954,0.8953,0.8953,0,502,0.0
2021-05-25 17:15:00-04:00,0.8953,0.8953,0.8953,0.8953,0,495,0.0
2021-05-25 17:16:00-04:00,0.8953,0.8954,0.8953,0.8954,0,505,0.0
2021-05-25 17:17:00-04:00,0.8954,0.8955,0.8954,0.8955,0,529,0.0
2021-05-25 17:18:00-04:00,0.8955,0.8955,0.8954,0.8955,0,521,0.0
2021-05-25 17:19:00-04:00,0.8955,0.8956,0.8955,0.8955,0,499,0.0
2021-05-25 17:20:00-04:00,0.8955,0.8956,0.8954,0.8956,0,479,0.0
2021-05-25 17:21:00-04:00,0.8956,0.8956,0.8953,0.8953,0,529,0.0
2021-05-25 17:22:00-04:00,0.8953,0.8953,0.8952,0.8953,0,510,0.0
2021-05-25 17:23:00-04:00,0.8953,0.8953,0.8953,0.8953,0,498,0.0
2021-05-25 17:24:00-04:00,0.8953,0.8953,0.8953,0.8953,0,484,0.0
2021-05-25 17:25:00-04:00,0.8953,0.8953,0.8952,0.8952,0,532,0.0
2021-05-25 17:26:00-04:00,0.8952,0.8953,0.8952,0.8953,0,483,0.0
