,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy
,open,high,low,close,volume,num_trds,value
2021-06-09 17:00:00-04:00,0.8957,0.8957,0.8954,0.8954,0,213,0.0
2021-06-09 17:01:00-04:00,0.8954,0.8957,0.8954,0.8955,0,312,0.0
2021-06-09 17:02:00-04:00,0.8955,0.8956,0.8954,0.8955,0,286,0.0
2021-06-09 17:03:00-04:00,0.8955,0.8956,0.8954,0.8955,0,312,0.0
2021-06-09 17:04:00-04:00,0.8955,0.8956,0.8954,0.8956,0,351,0.0
2021-06-09 17:05:00-04:00,0.8956,0.8957,0.8956,0.8956,0,382,0.0
2021-06-09 17:06:00-04:00,0.8956,0.8957,0.8956,0.8956,0,375,0.0
2021-06-09 17:07:00-04:00,0.8956,0.8956,0.8956,0.8956,0,374,0.0
2021-06-09 17:08:00-04:00,0.8956,0.8956,0.8956,0.8956,0,355,0.0
2021-06-09 17:09:00-04:00,0.8956,0.8957,0.8956,0.8956,0,351,0.0
2021-06-09 17:10:00-04:00,0.8956,0.8957,0.8956,0.8957,0,397,0.0
2021-06-09 17:11:00-04:00,0.8957,0.8957,0.8956,0.8956,0,398,0.0
2021-06-09 17:12:00-04:00,0.8956,0.8956,0.8956,0.8956,0,436,0.0
2021-06-09 17:13:00-04:00,0.8956,0.8956,0.8956,0.8956,0,417,0.0
2021-06-09 17:14:00-04:00,0.8956,0.8956,0.8956,0.8956,0,395,0.0
2021-06-09 17:15:00-04:00,0.8956,0.8956,0.8956,0.8956,0,395,0.0
2021-06-09 17:16:00-04:00,0.8956,0.8956,0.8956,0.8956,0,420,0.0
2021-06-09 17:17:00-04:00,0.8956,0.8956,0.8956,0.8956,0,407,0.0
2021-06-09 17:18:00-04:00,0.8956,0.8956,0.8956,0.8956,0,407,0.0
2021-06-09 17:19:00-04:00,0.8956,0.8956,0.8956,0.8956,0,401,0.0
2021-06-09 17:20:00-04:00,0.8956,0.8956,0.8956,0.8956,0,377,0.0
2021-06-09 17:21:00-04:00,0.8956,0.8957,0.8956,0.8956,0,399,0.0
2021-06-09 17:22:00-04:00,0.8956,0.8956,0.8956,0.8956,0,407,0.0
