,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy
,open,high,low,close,volume,num_trds,value
2021-10-13 17:00:00-04:00,0.9242,0.9256,0.9242,0.9248,0,388,0.0
2021-10-13 17:01:00-04:00,0.9248,0.9251,0.9244,0.9244,0,441,0.0
2021-10-13 17:02:00-04:00,0.9244,0.9257,0.9243,0.9251,0,463,0.0
2021-10-13 17:03:00-04:00,0.9251,0.9251,0.9249,0.9249,0,492,0.0
2021-10-13 17:04:00-04:00,0.9249,0.925,0.9248,0.9249,0,455,0.0
2021-10-13 17:05:00-04:00,0.9249,0.925,0.9246,0.925,0,473,0.0
2021-10-13 17:06:00-04:00,0.925,0.925,0.9248,0.9249,0,476,0.0
2021-10-13 17:07:00-04:00,0.9249,0.925,0.9244,0.9244,0,502,0.0
2021-10-13 17:08:00-04:00,0.9244,0.9244,0.9243,0.9244,0,518,0.0
2021-10-13 17:09:00-04:00,0.9244,0.9244,0.9243,0.9243,0,495,0.0
2021-10-13 17:10:00-04:00,0.9243,0.9243,0.9242,0.9243,0,480,0.0
2021-10-13 17:11:00-04:00,0.9243,0.9243,0.9243,0.9243,0,481,0.0
2021-10-13 17:12:00-04:00,0.9243,0.9243,0.9242,0.9242,0,483,0.0
2021-10-13 17:13:00-04:00,0.9242,0.9243,0.9242,0.9242,0,479,0.0
2021-10-13 17:14:00-04:00,0.9242,0.9243,0.9242,0.9243,0,501,0.0
2021-10-13 17:15:00-04:00,0.9243,0.9243,0.9242,0.9242,0,486,0.0
2021-10-13 17:16:00-04:00,0.9242,0.9243,0.9242,0.9243,0,477,0.0
2021-10-13 17:17:00-04:00,0.9243,0.9243,0.9243,0.9243,0,479,0.0
2021-10-13 17:18:00-04:00,0.9243,0.9243,0.9243,0.9243,0,489,0.0
2021-10-13 17:19:00-04:00,0.9243,0.9243,0.9242,0.9243,0,471,0.0
2021-10-13 17:20:00-04:00,0.9243,0.9243,0.9242,0.9242,0,474,0.0
2021-10-13 17:21:00-04:00,0.9242,0.9243,0.9242,0.9242,0,470,0.0
2021-10-13 17:22:00-04:00,0.9242,0.9243,0.9242,0.9242,0,491,0.0
2021-10-13 17:23:00-04:00,0.9242,0.9243,0.9242,0.9243,0,460,0.0
2021-10-13 17:24:00-04:00,0.9243,0.9243,0.9242,0.9242,0,481,0.0
2021-10-13 17:25:00-04:00,0.9242,0.9242,0.9242,0.9242,0,470,0.0
2021-10-13 17:26:00-04:00,0.9242,0.9243,0.9242,0.9242,0,487,0.0
2021-10-13 17:27:00-04:00,0.9242,0.9242,0.9242,0.9242,0,473,0.0
2021-10-13 17:28:00-04:00,0.9242,0.9242,0.9242,0.9242,0,469,0.0
2021-10-13 17:29:00-04:00,0.9242,0.9242,0.924,0.924,0,509,0.0
2021-10-13 17:30:00-04:00,0.924,0.9241,0.924,0.924,0,532,0.0
2021-10-13 17:31:00-04:00,0.924,0.924,0.924,0.924,0,506,0.0
2021-10-13 17:32:00-04:00,0.924,0.924,0.924,0.924,0,475,0.0
2021-10-13 17:33:00-04:00,0.924,0.924,0.924,0.924,0,493,0.0
2021-10-13 17:34:00-04:00,0.924,0.9241,0.924,0.924,0,495,0.0
2021-10-13 17:35:00-04:00,0.924,0.924,0.924,0.924,0,485,0.0
2021-10-13 17:36:00-04:00,0.924,0.924,0.924,0.924,0,482,0.0
2021-10-13 17:37:00-04:00,0.924,0.924,0.924,0.924,0,482,0.0
2021-10-13 17:38:00-04:00,0.924,0.924,0.924,0.924,0,461,0.0
2021-10-13 17:39:00-04:00,0.924,0.924,0.924,0.924,0,472,0.0
2021-10-13 17:40:00-04:00,0.924,0.924,0.924,0.924,0,495,0.0
2021-10-13 17:41:00-04:00,0.924,0.924,0.9239,0.9239,0,501,0.0
2021-10-13 17:42:00-04:00,0.9239,0.924,0.9239,0.924,0,523,0.0
2021-10-13 17:43:00-04:00,0.924,0.9241,0.9239,0.924,0,476,0.0
2021-10-13 17:44:00-04:00,0.924,0.9241,0.924,0.924,0,507,0.0
2021-10-13 17:45:00-04:00,0.924,0.924,0.9239,0.924,0,515,0.0
2021-10-13 17:46:00-04:00,0.924,0.9241,0.924,0.924,0,503,0.0
2021-10-13 17:47:00-04:00,0.924,0.924,0.9239,0.924,0,518,0.0
2021-10-13 17:48:00-04:00,0.924,0.924,0.9239,0.924,0,517,0.0
2021-10-13 17:49:00-04:00,0.924,0.924,0.9239,0.9239,0,560,0.0
2021-10-13 17:50:00-04:00,0.9239,0.9239,0.9239,0.9239,0,586,0.0
2021-10-13 17:51:00-04:00,0.9239,0.924,0.9239,0.9239,0,571,0.0
2021-10-13 17:52:00-04:00,0.9239,0.924,0.9239,0.9239,0,556,0.0
2021-10-13 17:53:00-04:00,0.9239,0.924,0.9239,0.9239,0,504,0.0
2021-10-13 17:54:00-04:00,0.9239,0.924,0.9239,0.9239,0,580,0.0
2021-10-13 17:55:00-04:00,0.9239,0.9239,0.9238,0.9239,0,536,0.0
2021-10-13 17:56:00-04:00,0.9239,0.9239,0.9239,0.9239,0,554,0.0
2021-10-13 17:57:00-04:00,0.9239,0.9239,0.9238,0.9239,0,530,0.0
2021-10-13 17:58:00-04:00,0.9239,0.9239,0.9238,0.9239,0,516,0.0
2021-10-13 17:59:00-04:00,0.9239,0.9239,0.9238,0.9238,0,543,0.0
2021-10-13 18:00:00-04:00,0.9238,0.9238,0.9236,0.9238,0,646,0.0
2021-10-13 18:01:00-04:00,0.9238,0.9238,0.9237,0.9237,0,539,0.0
2021-10-13 18:02:00-04:00,0.9237,0.9237,0.9236,0.9236,0,514,0.0
