,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy
,open,high,low,close,volume,num_trds,value
2021-10-20 17:00:00-04:00,0.9189,0.9189,0.9188,0.9188,0,356,0.0
2021-10-20 17:01:00-04:00,0.9188,0.919,0.9188,0.919,0,477,0.0
2021-10-20 17:02:00-04:00,0.919,0.919,0.9189,0.919,0,456,0.0
2021-10-20 17:03:00-04:00,0.919,0.919,0.9189,0.919,0,453,0.0
2021-10-20 17:04:00-04:00,0.919,0.919,0.9189,0.919,0,456,0.0
2021-10-20 17:05:00-04:00,0.919,0.919,0.9189,0.9189,0,478,0.0
2021-10-20 17:06:00-04:00,0.9189,0.9189,0.9189,0.9189,0,458,0.0
2021-10-20 17:07:00-04:00,0.9189,0.919,0.9189,0.9189,0,457,0.0
2021-10-20 17:08:00-04:00,0.9189,0.92,0.9189,0.9198,0,470,0.0
2021-10-20 17:09:00-04:00,0.9198,0.9198,0.919,0.9191,0,486,0.0
2021-10-20 17:10:00-04:00,0.9191,0.9199,0.919,0.9191,0,515,0.0
2021-10-20 17:11:00-04:00,0.9191,0.9192,0.9191,0.9191,0,483,0.0
2021-10-20 17:12:00-04:00,0.9191,0.9191,0.919,0.919,0,516,0.0
2021-10-20 17:13:00-04:00,0.919,0.919,0.919,0.919,0,477,0.0
2021-10-20 17:14:00-04:00,0.919,0.9198,0.919,0.9197,0,503,0.0
2021-10-20 17:15:00-04:00,0.9197,0.9198,0.9197,0.9198,0,491,0.0
2021-10-20 17:16:00-04:00,0.9198,0.9199,0.9198,0.9199,0,474,0.0
2021-10-20 17:17:00-04:00,0.9199,0.9199,0.9198,0.9199,0,486,0.0
2021-10-20 17:18:00-04:00,0.9199,0.9199,0.9198,0.9199,0,492,0.0
2021-10-20 17:19:00-04:00,0.9199,0.9199,0.9198,0.9198,0,474,0.0
2021-10-20 17:20:00-04:00,0.9198,0.9199,0.9198,0.9198,0,475,0.0
2021-10-20 17:21:00-04:00,0.9198,0.9198,0.9198,0.9198,0,465,0.0
2021-10-20 17:22:00-04:00,0.9198,0.9199,0.9198,0.9198,0,464,0.0
2021-10-20 17:23:00-04:00,0.9198,0.9201,0.9198,0.9198,0,513,0.0
2021-10-20 17:24:00-04:00,0.9198,0.9199,0.9198,0.9199,0,480,0.0
2021-10-20 17:25:00-04:00,0.9199,0.9199,0.9198,0.9198,0,486,0.0
2021-10-20 17:26:00-04:00,0.9198,0.9199,0.9198,0.9199,0,489,0.0
2021-10-20 17:27:00-04:00,0.9199,0.9199,0.9198,0.9198,0,474,0.0
2021-10-20 17:28:00-04:00,0.9198,0.9199,0.9198,0.9199,0,476,0.0
2021-10-20 17:29:00-04:00,0.9199,0.9199,0.9196,0.9196,0,497,0.0
2021-10-20 17:30:00-04:00,0.9196,0.9196,0.9195,0.9195,0,503,0.0
2021-10-20 17:31:00-04:00,0.9195,0.9197,0.9195,0.9195,0,511,0.0
2021-10-20 17:32:00-04:00,0.9195,0.9196,0.9195,0.9196,0,519,0.0
2021-10-20 17:33:00-04:00,0.9196,0.9196,0.9195,0.9195,0,541,0.0
2021-10-20 17:34:00-04:00,0.9195,0.9197,0.9195,0.9195,0,531,0.0
2021-10-20 17:35:00-04:00,0.9195,0.9197,0.9195,0.9195,0,551,0.0
2021-10-20 17:36:00-04:00,0.9195,0.9196,0.9194,0.9196,0,549,0.0
2021-10-20 17:37:00-04:00,0.9196,0.9196,0.9196,0.9196,0,504,0.0
2021-10-20 17:38:00-04:00,0.9196,0.9197,0.9195,0.9195,0,540,0.0
2021-10-20 17:39:00-04:00,0.9195,0.9197,0.9195,0.9196,0,550,0.0
2021-10-20 17:40:00-04:00,0.9196,0.9196,0.9195,0.9195,0,556,0.0
2021-10-20 17:41:00-04:00,0.9195,0.9196,0.9195,0.9196,0,492,0.0
2021-10-20 17:42:00-04:00,0.9196,0.9196,0.9196,0.9196,0,472,0.0
2021-10-20 17:43:00-04:00,0.9196,0.9196,0.9195,0.9196,0,500,0.0
2021-10-20 17:44:00-04:00,0.9196,0.9197,0.9195,0.9195,0,491,0.0
2021-10-20 17:45:00-04:00,0.9195,0.9196,0.9195,0.9195,0,556,0.0
2021-10-20 17:46:00-04:00,0.9195,0.9196,0.9195,0.9196,0,495,0.0
2021-10-20 17:47:00-04:00,0.9196,0.9196,0.9195,0.9196,0,502,0.0
2021-10-20 17:48:00-04:00,0.9196,0.9196,0.9195,0.9196,0,494,0.0
2021-10-20 17:49:00-04:00,0.9196,0.9196,0.9195,0.9196,0,486,0.0
2021-10-20 17:50:00-04:00,0.9196,0.9196,0.9195,0.9195,0,532,0.0
2021-10-20 17:51:00-04:00,0.9195,0.9196,0.9195,0.9195,0,514,0.0
2021-10-20 17:52:00-04:00,0.9195,0.9196,0.9195,0.9195,0,484,0.0
2021-10-20 17:53:00-04:00,0.9195,0.9196,0.9195,0.9195,0,499,0.0
2021-10-20 17:54:00-04:00,0.9195,0.9196,0.9195,0.9195,0,500,0.0
2021-10-20 17:55:00-04:00,0.9195,0.9196,0.9195,0.9195,0,572,0.0
2021-10-20 17:56:00-04:00,0.9195,0.9195,0.9195,0.9195,0,577,0.0
2021-10-20 17:57:00-04:00,0.9195,0.9196,0.9195,0.9195,0,488,0.0
2021-10-20 17:58:00-04:00,0.9195,0.9196,0.9195,0.9195,0,495,0.0
2021-10-20 17:59:00-04:00,0.9195,0.9195,0.9193,0.9193,0,545,0.0
2021-10-20 18:00:00-04:00,0.9193,0.9193,0.9189,0.9189,0,682,0.0
2021-10-20 18:01:00-04:00,0.9189,0.9189,0.9188,0.9189,0,560,0.0
2021-10-20 18:02:00-04:00,0.9189,0.9189,0.9188,0.9188,0,550,0.0
2021-10-20 18:03:00-04:00,0.9188,0.9188,0.9188,0.9188,0,485,0.0
2021-10-20 18:04:00-04:00,0.9188,0.9188,0.9187,0.9187,0,532,0.0
2021-10-20 18:05:00-04:00,0.9187,0.9187,0.9187,0.9187,0,513,0.0
2021-10-20 18:06:00-04:00,0.9187,0.9188,0.9187,0.9188,0,518,0.0
2021-10-20 18:07:00-04:00,0.9188,0.9188,0.9187,0.9188,0,509,0.0
2021-10-20 18:08:00-04:00,0.9188,0.9188,0.9187,0.9187,0,490,0.0
2021-10-20 18:09:00-04:00,0.9187,0.9188,0.9187,0.9187,0,484,0.0
2021-10-20 18:10:00-04:00,0.9187,0.9188,0.9187,0.9188,0,482,0.0
2021-10-20 18:11:00-04:00,0.9188,0.9188,0.9187,0.9188,0,496,0.0
2021-10-20 18:12:00-04:00,0.9188,0.9188,0.9188,0.9188,0,509,0.0
2021-10-20 18:13:00-04:00,0.9188,0.9188,0.9188,0.9188,0,485,0.0
2021-10-20 18:14:00-04:00,0.9188,0.9188,0.9188,0.9188,0,497,0.0
