,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy
,open,high,low,close,volume,num_trds,value
2021-05-13 17:00:00-04:00,0.9064,0.9067,0.9062,0.9064,0,373,0.0
2021-05-13 17:01:00-04:00,0.9064,0.9066,0.9062,0.9065,0,415,0.0
2021-05-13 17:02:00-04:00,0.9065,0.9068,0.9065,0.9067,0,425,0.0
2021-05-13 17:03:00-04:00,0.9067,0.9068,0.9063,0.9063,0,447,0.0
2021-05-13 17:04:00-04:00,0.9064,0.9064,0.9063,0.9063,0,451,0.0
2021-05-13 17:05:00-04:00,0.9063,0.9064,0.9062,0.9063,0,453,0.0
2021-05-13 17:06:00-04:00,0.9063,0.9064,0.9062,0.9063,0,459,0.0
2021-05-13 17:07:00-04:00,0.9063,0.9064,0.9062,0.9063,0,463,0.0
2021-05-13 17:08:00-04:00,0.9063,0.9063,0.9062,0.9062,0,443,0.0
2021-05-13 17:09:00-04:00,0.9062,0.9063,0.9062,0.9063,0,446,0.0
2021-05-13 17:10:00-04:00,0.9063,0.9063,0.9062,0.9062,0,483,0.0
2021-05-13 17:11:00-04:00,0.9062,0.9062,0.9062,0.9062,0,462,0.0
2021-05-13 17:12:00-04:00,0.9062,0.9062,0.9062,0.9062,0,461,0.0
2021-05-13 17:13:00-04:00,0.9062,0.9063,0.9062,0.9062,0,456,0.0
2021-05-13 17:14:00-04:00,0.9062,0.9063,0.9062,0.9062,0,350,0.0
2021-05-13 17:15:00-04:00,0.9062,0.9062,0.9057,0.9058,0,488,0.0
2021-05-13 17:16:00-04:00,0.9058,0.9058,0.9057,0.9058,0,462,0.0
2021-05-13 17:17:00-04:00,0.9058,0.9058,0.9058,0.9058,0,472,0.0
2021-05-13 17:18:00-04:00,0.9058,0.9058,0.9058,0.9058,0,447,0.0
2021-05-13 17:19:00-04:00,0.9058,0.9058,0.9058,0.9058,0,476,0.0
2021-05-13 17:20:00-04:00,0.9058,0.9058,0.9057,0.9057,0,465,0.0
2021-05-13 17:21:00-04:00,0.9057,0.9058,0.9057,0.9057,0,453,0.0
2021-05-13 17:22:00-04:00,0.9057,0.9058,0.9057,0.9057,0,460,0.0
2021-05-13 17:23:00-04:00,0.9057,0.9057,0.9057,0.9057,0,458,0.0
2021-05-13 17:24:00-04:00,0.9057,0.9057,0.9055,0.9056,0,490,0.0
2021-05-13 17:25:00-04:00,0.9056,0.9056,0.9055,0.9055,0,473,0.0
2021-05-13 17:26:00-04:00,0.9055,0.9057,0.9055,0.9057,0,469,0.0
2021-05-13 17:27:00-04:00,0.9057,0.9058,0.9057,0.9058,0,457,0.0
2021-05-13 17:28:00-04:00,0.9058,0.9058,0.9057,0.9057,0,467,0.0
2021-05-13 17:29:00-04:00,0.9057,0.9061,0.9057,0.9061,0,488,0.0
2021-05-13 17:30:00-04:00,0.9061,0.9061,0.9057,0.9057,0,521,0.0
2021-05-13 17:31:00-04:00,0.9057,0.9059,0.9055,0.9058,0,553,0.0
2021-05-13 17:32:00-04:00,0.9058,0.9058,0.9058,0.9058,0,504,0.0
2021-05-13 17:33:00-04:00,0.9058,0.9059,0.9058,0.9058,0,505,0.0
2021-05-13 17:34:00-04:00,0.9058,0.9058,0.9058,0.9058,0,500,0.0
2021-05-13 17:35:00-04:00,0.9058,0.9058,0.9056,0.9056,0,519,0.0
2021-05-13 17:36:00-04:00,0.9056,0.9058,0.9056,0.9058,0,517,0.0
2021-05-13 17:37:00-04:00,0.9058,0.9058,0.9057,0.9057,0,475,0.0
2021-05-13 17:38:00-04:00,0.9057,0.9058,0.9057,0.9057,0,476,0.0
2021-05-13 17:39:00-04:00,0.9057,0.9057,0.9057,0.9057,0,498,0.0
2021-05-13 17:40:00-04:00,0.9057,0.9057,0.9057,0.9057,0,475,0.0
2021-05-13 17:41:00-04:00,0.9057,0.9057,0.9057,0.9057,0,470,0.0
2021-05-13 17:42:00-04:00,0.9057,0.9059,0.9057,0.9058,0,515,0.0
2021-05-13 17:43:00-04:00,0.9058,0.9059,0.9057,0.9058,0,537,0.0
2021-05-13 17:44:00-04:00,0.9058,0.9059,0.9058,0.9058,0,537,0.0
2021-05-13 17:45:00-04:00,0.9058,0.9059,0.9057,0.9057,0,519,0.0
2021-05-13 17:46:00-04:00,0.9057,0.9058,0.9057,0.9058,0,510,0.0
2021-05-13 17:47:00-04:00,0.9058,0.9058,0.9057,0.9058,0,481,0.0
2021-05-13 17:48:00-04:00,0.9058,0.9058,0.9056,0.9056,0,483,0.0
2021-05-13 17:49:00-04:00,0.9056,0.9056,0.9055,0.9056,0,497,0.0
2021-05-13 17:50:00-04:00,0.9056,0.9057,0.9055,0.9055,0,515,0.0
2021-05-13 17:51:00-04:00,0.9055,0.9056,0.9055,0.9056,0,519,0.0
