,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy
,open,high,low,close,volume,num_trds,value
2021-07-29 17:00:00-04:00,0.9062,0.9062,0.9061,0.9061,0,162,0.0
2021-07-29 17:01:00-04:00,0.9061,0.9062,0.9061,0.9062,0,317,0.0
2021-07-29 17:02:00-04:00,0.9062,0.9062,0.906,0.9062,0,285,0.0
2021-07-29 17:03:00-04:00,0.9062,0.9062,0.9061,0.9062,0,305,0.0
2021-07-29 17:04:00-04:00,0.9062,0.9062,0.9061,0.9061,0,347,0.0
2021-07-29 17:05:00-04:00,0.9061,0.9062,0.9061,0.9062,0,368,0.0
2021-07-29 17:06:00-04:00,0.9062,0.9062,0.9061,0.9062,0,384,0.0
2021-07-29 17:07:00-04:00,0.9062,0.9062,0.9061,0.9062,0,400,0.0
2021-07-29 17:08:00-04:00,0.9062,0.9062,0.9061,0.9061,0,426,0.0
2021-07-29 17:09:00-04:00,0.9061,0.9062,0.9061,0.9061,0,429,0.0
2021-07-29 17:10:00-04:00,0.9061,0.9062,0.9061,0.9061,0,456,0.0
2021-07-29 17:11:00-04:00,0.9061,0.9062,0.9061,0.9062,0,464,0.0
2021-07-29 17:12:00-04:00,0.9062,0.9062,0.9061,0.9061,0,406,0.0
2021-07-29 17:13:00-04:00,0.9061,0.9062,0.9061,0.9062,0,414,0.0
2021-07-29 17:14:00-04:00,0.9062,0.9062,0.9061,0.9061,0,434,0.0
2021-07-29 17:15:00-04:00,0.9061,0.9062,0.9061,0.9062,0,428,0.0
2021-07-29 17:16:00-04:00,0.9062,0.9062,0.9061,0.9062,0,459,0.0
2021-07-29 17:17:00-04:00,0.9062,0.9062,0.9061,0.9062,0,427,0.0
2021-07-29 17:18:00-04:00,0.9062,0.9062,0.9061,0.9062,0,458,0.0
2021-07-29 17:19:00-04:00,0.9062,0.9062,0.9061,0.9062,0,440,0.0
2021-07-29 17:20:00-04:00,0.9062,0.9062,0.9062,0.9062,0,415,0.0
2021-07-29 17:21:00-04:00,0.9062,0.9062,0.9061,0.9062,0,423,0.0
2021-07-29 17:22:00-04:00,0.9062,0.9062,0.9061,0.9062,0,454,0.0
2021-07-29 17:23:00-04:00,0.9062,0.9062,0.9061,0.9062,0,423,0.0
2021-07-29 17:24:00-04:00,0.9062,0.9062,0.9061,0.9062,0,427,0.0
2021-07-29 17:25:00-04:00,0.9062,0.9062,0.9061,0.9062,0,446,0.0
2021-07-29 17:26:00-04:00,0.9062,0.9062,0.9061,0.9062,0,428,0.0
2021-07-29 17:27:00-04:00,0.9062,0.9062,0.9061,0.9062,0,461,0.0
2021-07-29 17:28:00-04:00,0.9062,0.9062,0.9061,0.9062,0,455,0.0
2021-07-29 17:29:00-04:00,0.9062,0.9062,0.9058,0.9058,0,455,0.0
2021-07-29 17:30:00-04:00,0.9058,0.9059,0.9058,0.9058,0,486,0.0
2021-07-29 17:31:00-04:00,0.9058,0.9058,0.9058,0.9058,0,425,0.0
