,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy
,open,high,low,close,volume,num_trds,value
2021-09-01 17:00:00-04:00,0.9152,0.9154,0.9148,0.9154,0,375,0.0
2021-09-01 17:01:00-04:00,0.9154,0.9155,0.9152,0.9154,0,462,0.0
2021-09-01 17:02:00-04:00,0.9154,0.9154,0.9153,0.9154,0,470,0.0
2021-09-01 17:03:00-04:00,0.9154,0.9154,0.9153,0.9154,0,458,0.0
2021-09-01 17:04:00-04:00,0.9154,0.9154,0.9153,0.9154,0,471,0.0
2021-09-01 17:05:00-04:00,0.9154,0.9154,0.9153,0.9154,0,492,0.0
2021-09-01 17:06:00-04:00,0.9154,0.9154,0.9153,0.9153,0,505,0.0
2021-09-01 17:07:00-04:00,0.9153,0.9153,0.9153,0.9153,0,486,0.0
2021-09-01 17:08:00-04:00,0.9153,0.9153,0.9153,0.9153,0,495,0.0
2021-09-01 17:09:00-04:00,0.9153,0.9155,0.9153,0.9154,0,524,0.0
2021-09-01 17:10:00-04:00,0.9154,0.9155,0.9154,0.9154,0,494,0.0
2021-09-01 17:11:00-04:00,0.9154,0.9155,0.9154,0.9155,0,489,0.0
2021-09-01 17:12:00-04:00,0.9155,0.9155,0.9154,0.9155,0,478,0.0
2021-09-01 17:13:00-04:00,0.9155,0.9155,0.9154,0.9154,0,491,0.0
2021-09-01 17:14:00-04:00,0.9154,0.9155,0.9154,0.9154,0,495,0.0
2021-09-01 17:15:00-04:00,0.9154,0.9155,0.9154,0.9154,0,501,0.0
2021-09-01 17:16:00-04:00,0.9154,0.9155,0.9154,0.9155,0,493,0.0
2021-09-01 17:17:00-04:00,0.9155,0.9155,0.9154,0.9154,0,474,0.0
2021-09-01 17:18:00-04:00,0.9154,0.9155,0.9154,0.9155,0,478,0.0
2021-09-01 17:19:00-04:00,0.9155,0.9155,0.9154,0.9155,0,471,0.0
2021-09-01 17:20:00-04:00,0.9155,0.9155,0.9154,0.9155,0,471,0.0
2021-09-01 17:21:00-04:00,0.9155,0.9155,0.9154,0.9155,0,471,0.0
2021-09-01 17:22:00-04:00,0.9155,0.9155,0.9154,0.9155,0,469,0.0
2021-09-01 17:23:00-04:00,0.9155,0.9155,0.9154,0.9155,0,478,0.0
2021-09-01 17:24:00-04:00,0.9155,0.9155,0.9154,0.9155,0,503,0.0
2021-09-01 17:25:00-04:00,0.9155,0.9155,0.9154,0.9155,0,469,0.0
2021-09-01 17:26:00-04:00,0.9155,0.9155,0.9154,0.9155,0,472,0.0
2021-09-01 17:27:00-04:00,0.9155,0.9155,0.9154,0.9155,0,483,0.0
2021-09-01 17:28:00-04:00,0.9155,0.9155,0.9154,0.9155,0,478,0.0
2021-09-01 17:29:00-04:00,0.9155,0.9159,0.9154,0.9159,0,519,0.0
2021-09-01 17:30:00-04:00,0.9158,0.9158,0.9157,0.9158,0,524,0.0
2021-09-01 17:31:00-04:00,0.9158,0.9158,0.9157,0.9158,0,520,0.0
2021-09-01 17:32:00-04:00,0.9158,0.9158,0.9157,0.9158,0,528,0.0
2021-09-01 17:33:00-04:00,0.9158,0.9158,0.9156,0.9156,0,527,0.0
2021-09-01 17:34:00-04:00,0.9156,0.9156,0.9156,0.9156,0,494,0.0
2021-09-01 17:35:00-04:00,0.9156,0.9156,0.9156,0.9156,0,505,0.0
2021-09-01 17:36:00-04:00,0.9156,0.9156,0.9156,0.9156,0,523,0.0
