,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy
,open,high,low,close,volume,num_trds,value
2021-08-18 17:00:00-04:00,0.917,0.9172,0.917,0.917,0,194,0.0
2021-08-18 17:01:00-04:00,0.917,0.9171,0.917,0.917,0,254,0.0
2021-08-18 17:02:00-04:00,0.917,0.917,0.9169,0.9169,0,300,0.0
2021-08-18 17:03:00-04:00,0.9169,0.917,0.9169,0.917,0,282,0.0
2021-08-18 17:04:00-04:00,0.917,0.917,0.9169,0.917,0,328,0.0
2021-08-18 17:05:00-04:00,0.917,0.917,0.9169,0.9169,0,404,0.0
2021-08-18 17:06:00-04:00,0.9169,0.917,0.9169,0.917,0,448,0.0
2021-08-18 17:07:00-04:00,0.917,0.917,0.9169,0.9169,0,444,0.0
2021-08-18 17:08:00-04:00,0.9169,0.917,0.9169,0.9169,0,454,0.0
2021-08-18 17:09:00-04:00,0.9169,0.9169,0.9169,0.9169,0,473,0.0
2021-08-18 17:10:00-04:00,0.9169,0.9169,0.9168,0.9169,0,444,0.0
2021-08-18 17:11:00-04:00,0.9169,0.9169,0.9168,0.9168,0,408,0.0
2021-08-18 17:12:00-04:00,0.9168,0.9169,0.9168,0.9169,0,412,0.0
2021-08-18 17:13:00-04:00,0.9169,0.9169,0.9168,0.9168,0,380,0.0
2021-08-18 17:14:00-04:00,0.9168,0.9169,0.9168,0.9169,0,409,0.0
2021-08-18 17:15:00-04:00,0.9169,0.9169,0.9168,0.9168,0,435,0.0
2021-08-18 17:16:00-04:00,0.9168,0.9169,0.9168,0.9168,0,385,0.0
2021-08-18 17:17:00-04:00,0.9168,0.9169,0.9168,0.9168,0,417,0.0
2021-08-18 17:18:00-04:00,0.9168,0.9169,0.9168,0.9169,0,390,0.0
2021-08-18 17:19:00-04:00,0.9169,0.9169,0.9168,0.9168,0,428,0.0
2021-08-18 17:20:00-04:00,0.9168,0.9169,0.9168,0.9168,0,449,0.0
2021-08-18 17:21:00-04:00,0.9168,0.9169,0.9168,0.9168,0,416,0.0
2021-08-18 17:22:00-04:00,0.9168,0.9168,0.9168,0.9168,0,449,0.0
2021-08-18 17:23:00-04:00,0.9168,0.9168,0.9168,0.9168,0,464,0.0
2021-08-18 17:24:00-04:00,0.9168,0.9168,0.9168,0.9168,0,436,0.0
2021-08-18 17:25:00-04:00,0.9168,0.9168,0.9168,0.9168,0,417,0.0
2021-08-18 17:26:00-04:00,0.9168,0.9169,0.9168,0.9169,0,457,0.0
2021-08-18 17:27:00-04:00,0.9169,0.9169,0.9168,0.9168,0,425,0.0
2021-08-18 17:28:00-04:00,0.9168,0.9168,0.9168,0.9168,0,445,0.0
2021-08-18 17:29:00-04:00,0.9168,0.9168,0.9166,0.9166,0,458,0.0
2021-08-18 17:30:00-04:00,0.9166,0.9166,0.9165,0.9165,0,489,0.0
2021-08-18 17:31:00-04:00,0.9165,0.9166,0.9165,0.9166,0,436,0.0
2021-08-18 17:32:00-04:00,0.9166,0.9166,0.9165,0.9166,0,417,0.0
2021-08-18 17:33:00-04:00,0.9166,0.9166,0.9166,0.9166,0,413,0.0
2021-08-18 17:34:00-04:00,0.9166,0.9166,0.9166,0.9166,0,422,0.0
2021-08-18 17:35:00-04:00,0.9166,0.9166,0.9166,0.9166,0,413,0.0
2021-08-18 17:36:00-04:00,0.9166,0.9166,0.9166,0.9166,0,429,0.0
2021-08-18 17:37:00-04:00,0.9166,0.9166,0.9166,0.9166,0,453,0.0
2021-08-18 17:38:00-04:00,0.9166,0.9166,0.9166,0.9166,0,406,0.0
2021-08-18 17:39:00-04:00,0.9166,0.9166,0.9166,0.9166,0,413,0.0
2021-08-18 17:40:00-04:00,0.9166,0.9166,0.9166,0.9166,0,437,0.0
2021-08-18 17:41:00-04:00,0.9166,0.9166,0.9163,0.9163,0,530,0.0
2021-08-18 17:42:00-04:00,0.9163,0.9164,0.9163,0.9163,0,531,0.0
2021-08-18 17:43:00-04:00,0.9163,0.9164,0.9162,0.9163,0,561,0.0
2021-08-18 17:44:00-04:00,0.9163,0.9163,0.9163,0.9163,0,489,0.0
2021-08-18 17:45:00-04:00,0.9163,0.9165,0.9163,0.9164,0,552,0.0
2021-08-18 17:46:00-04:00,0.9164,0.9165,0.9164,0.9164,0,559,0.0
2021-08-18 17:47:00-04:00,0.9164,0.9165,0.9163,0.9164,0,616,0.0
2021-08-18 17:48:00-04:00,0.9164,0.9165,0.9164,0.9164,0,557,0.0
2021-08-18 17:49:00-04:00,0.9164,0.9165,0.9164,0.9164,0,484,0.0
2021-08-18 17:50:00-04:00,0.9164,0.9166,0.9164,0.9165,0,574,0.0
2021-08-18 17:51:00-04:00,0.9165,0.9166,0.9165,0.9165,0,535,0.0
2021-08-18 17:52:00-04:00,0.9165,0.9173,0.9165,0.9166,0,1006,0.0
2021-08-18 17:53:00-04:00,0.9166,0.9171,0.9164,0.9166,0,1260,0.0
2021-08-18 17:54:00-04:00,0.9166,0.9169,0.9164,0.9167,0,942,0.0
2021-08-18 17:55:00-04:00,0.9167,0.9172,0.9164,0.9166,0,1308,0.0
2021-08-18 17:56:00-04:00,0.9166,0.917,0.9164,0.9167,0,1022,0.0
2021-08-18 17:57:00-04:00,0.9167,0.9167,0.9164,0.9164,0,750,0.0
2021-08-18 17:58:00-04:00,0.9164,0.9166,0.9162,0.9165,0,608,0.0
2021-08-18 17:59:00-04:00,0.9165,0.9173,0.9164,0.9168,0,752,0.0
2021-08-18 18:00:00-04:00,0.9168,0.9169,0.9167,0.9168,0,681,0.0
2021-08-18 18:01:00-04:00,0.9168,0.9168,0.9167,0.9167,0,549,0.0
2021-08-18 18:02:00-04:00,0.9167,0.9168,0.9167,0.9168,0,549,0.0
2021-08-18 18:03:00-04:00,0.9168,0.9168,0.9167,0.9168,0,490,0.0
2021-08-18 18:04:00-04:00,0.9168,0.9168,0.9167,0.9167,0,492,0.0
2021-08-18 18:05:00-04:00,0.9167,0.9168,0.9167,0.9167,0,509,0.0
2021-08-18 18:06:00-04:00,0.9167,0.9169,0.9167,0.9168,0,504,0.0
2021-08-18 18:07:00-04:00,0.9168,0.9168,0.9167,0.9167,0,505,0.0
2021-08-18 18:08:00-04:00,0.9167,0.9167,0.9167,0.9167,0,553,0.0
2021-08-18 18:09:00-04:00,0.9167,0.9167,0.9167,0.9167,0,594,0.0
2021-08-18 18:10:00-04:00,0.9167,0.9168,0.9167,0.9168,0,598,0.0
2021-08-18 18:11:00-04:00,0.9168,0.9168,0.9167,0.9168,0,465,0.0
2021-08-18 18:12:00-04:00,0.9168,0.9168,0.9168,0.9168,0,476,0.0
2021-08-18 18:13:00-04:00,0.9168,0.9168,0.9168,0.9168,0,455,0.0
2021-08-18 18:14:00-04:00,0.9168,0.9168,0.9168,0.9168,0,474,0.0
2021-08-18 18:15:00-04:00,0.9168,0.9168,0.9168,0.9168,0,446,0.0
2021-08-18 18:16:00-04:00,0.9168,0.9168,0.9168,0.9168,0,415,0.0
2021-08-18 18:17:00-04:00,0.9168,0.9168,0.9168,0.9168,0,455,0.0
2021-08-18 18:18:00-04:00,0.9168,0.9168,0.9168,0.9168,0,444,0.0
2021-08-18 18:19:00-04:00,0.9168,0.9168,0.9168,0.9168,0,471,0.0
2021-08-18 18:20:00-04:00,0.9168,0.9168,0.9167,0.9167,0,472,0.0
