,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy
,open,high,low,close,volume,num_trds,value
2021-05-19 17:00:00-04:00,0.9041,0.9042,0.9039,0.9042,0,343,0.0
2021-05-19 17:01:00-04:00,0.9042,0.9042,0.904,0.9041,0,427,0.0
2021-05-19 17:02:00-04:00,0.9041,0.9043,0.9037,0.9037,0,454,0.0
2021-05-19 17:03:00-04:00,0.9037,0.9038,0.9037,0.9037,0,445,0.0
2021-05-19 17:04:00-04:00,0.9037,0.9037,0.9037,0.9037,0,469,0.0
2021-05-19 17:05:00-04:00,0.9037,0.9038,0.9037,0.9038,0,472,0.0
2021-05-19 17:06:00-04:00,0.9038,0.9038,0.9036,0.9037,0,494,0.0
2021-05-19 17:07:00-04:00,0.9037,0.9037,0.9037,0.9037,0,516,0.0
2021-05-19 17:08:00-04:00,0.9037,0.9038,0.9037,0.9037,0,515,0.0
2021-05-19 17:09:00-04:00,0.9037,0.9037,0.9037,0.9037,0,514,0.0
2021-05-19 17:10:00-04:00,0.9037,0.9037,0.9037,0.9037,0,524,0.0
2021-05-19 17:11:00-04:00,0.9037,0.9037,0.9037,0.9037,0,496,0.0
2021-05-19 17:12:00-04:00,0.9037,0.9038,0.9037,0.9037,0,495,0.0
2021-05-19 17:13:00-04:00,0.9037,0.9037,0.9037,0.9037,0,466,0.0
2021-05-19 17:14:00-04:00,0.9037,0.9038,0.9037,0.9037,0,461,0.0
2021-05-19 17:15:00-04:00,0.9037,0.9037,0.9037,0.9037,0,455,0.0
2021-05-19 17:16:00-04:00,0.9037,0.9038,0.9037,0.9037,0,460,0.0
2021-05-19 17:17:00-04:00,0.9037,0.9037,0.9037,0.9037,0,468,0.0
2021-05-19 17:18:00-04:00,0.9037,0.9037,0.9037,0.9037,0,462,0.0
2021-05-19 17:19:00-04:00,0.9037,0.9037,0.9037,0.9037,0,455,0.0
2021-05-19 17:20:00-04:00,0.9037,0.9037,0.9037,0.9037,0,451,0.0
2021-05-19 17:21:00-04:00,0.9037,0.9037,0.9037,0.9037,0,449,0.0
2021-05-19 17:22:00-04:00,0.9037,0.9037,0.9037,0.9037,0,466,0.0
2021-05-19 17:23:00-04:00,0.9037,0.9037,0.9037,0.9037,0,465,0.0
2021-05-19 17:24:00-04:00,0.9037,0.9037,0.9037,0.9037,0,454,0.0
2021-05-19 17:25:00-04:00,0.9037,0.9037,0.9037,0.9037,0,455,0.0
2021-05-19 17:26:00-04:00,0.9037,0.9037,0.9037,0.9037,0,453,0.0
2021-05-19 17:27:00-04:00,0.9037,0.9037,0.9037,0.9037,0,463,0.0
2021-05-19 17:28:00-04:00,0.9037,0.9037,0.9037,0.9037,0,454,0.0
2021-05-19 17:29:00-04:00,0.9037,0.9037,0.9029,0.9029,0,500,0.0
2021-05-19 17:30:00-04:00,0.9029,0.9029,0.9027,0.9028,0,501,0.0
2021-05-19 17:31:00-04:00,0.9028,0.9029,0.9028,0.9029,0,476,0.0
2021-05-19 17:32:00-04:00,0.9029,0.903,0.9029,0.903,0,472,0.0
2021-05-19 17:33:00-04:00,0.903,0.9033,0.9029,0.9032,0,517,0.0
2021-05-19 17:34:00-04:00,0.9032,0.9033,0.9031,0.9033,0,503,0.0
2021-05-19 17:35:00-04:00,0.9033,0.9034,0.9031,0.9034,0,497,0.0
2021-05-19 17:36:00-04:00,0.9034,0.9034,0.9033,0.9034,0,466,0.0
2021-05-19 17:37:00-04:00,0.9034,0.9034,0.9034,0.9034,0,450,0.0
2021-05-19 17:38:00-04:00,0.9034,0.9034,0.9033,0.9034,0,481,0.0
2021-05-19 17:39:00-04:00,0.9034,0.9034,0.9033,0.9034,0,471,0.0
2021-05-19 17:40:00-04:00,0.9034,0.9034,0.9033,0.9034,0,473,0.0
2021-05-19 17:41:00-04:00,0.9034,0.9034,0.9033,0.9034,0,480,0.0
2021-05-19 17:42:00-04:00,0.9034,0.9034,0.9033,0.9034,0,461,0.0
2021-05-19 17:43:00-04:00,0.9034,0.9035,0.9032,0.9034,0,493,0.0
