,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy
,open,high,low,close,volume,num_trds,value
2021-06-03 17:00:00-04:00,0.9035,0.9035,0.9035,0.9035,0,388,0.0
2021-06-03 17:01:00-04:00,0.9035,0.9036,0.9035,0.9035,0,463,0.0
2021-06-03 17:02:00-04:00,0.9035,0.9036,0.9035,0.9035,0,454,0.0
2021-06-03 17:03:00-04:00,0.9035,0.9036,0.9035,0.9036,0,475,0.0
2021-06-03 17:04:00-04:00,0.9035,0.9036,0.9034,0.9035,0,472,0.0
2021-06-03 17:05:00-04:00,0.9035,0.9035,0.9035,0.9035,0,518,0.0
2021-06-03 17:06:00-04:00,0.9035,0.9035,0.9035,0.9035,0,492,0.0
2021-06-03 17:07:00-04:00,0.9035,0.9035,0.9035,0.9035,0,487,0.0
2021-06-03 17:08:00-04:00,0.9035,0.9035,0.9035,0.9035,0,507,0.0
2021-06-03 17:09:00-04:00,0.9035,0.9035,0.9035,0.9035,0,497,0.0
2021-06-03 17:10:00-04:00,0.9035,0.9035,0.9035,0.9035,0,493,0.0
2021-06-03 17:11:00-04:00,0.9035,0.9035,0.9035,0.9035,0,484,0.0
2021-06-03 17:12:00-04:00,0.9035,0.9035,0.9035,0.9035,0,476,0.0
2021-06-03 17:13:00-04:00,0.9035,0.9035,0.9035,0.9035,0,468,0.0
2021-06-03 17:14:00-04:00,0.9035,0.9035,0.9035,0.9035,0,496,0.0
2021-06-03 17:15:00-04:00,0.9035,0.9035,0.9035,0.9035,0,483,0.0
2021-06-03 17:16:00-04:00,0.9035,0.9035,0.9035,0.9035,0,478,0.0
2021-06-03 17:17:00-04:00,0.9035,0.9035,0.9035,0.9035,0,486,0.0
2021-06-03 17:18:00-04:00,0.9035,0.9035,0.9035,0.9035,0,484,0.0
2021-06-03 17:19:00-04:00,0.9035,0.9035,0.9035,0.9035,0,472,0.0
2021-06-03 17:20:00-04:00,0.9035,0.9035,0.9035,0.9035,0,465,0.0
2021-06-03 17:21:00-04:00,0.9035,0.9035,0.9035,0.9035,0,487,0.0
2021-06-03 17:22:00-04:00,0.9035,0.9035,0.9035,0.9035,0,480,0.0
2021-06-03 17:23:00-04:00,0.9035,0.9035,0.9035,0.9035,0,468,0.0
2021-06-03 17:24:00-04:00,0.9035,0.9035,0.9035,0.9035,0,501,0.0
2021-06-03 17:25:00-04:00,0.9035,0.9035,0.9035,0.9035,0,490,0.0
2021-06-03 17:26:00-04:00,0.9035,0.9035,0.9035,0.9035,0,475,0.0
2021-06-03 17:27:00-04:00,0.9035,0.9035,0.9035,0.9035,0,489,0.0
2021-06-03 17:28:00-04:00,0.9035,0.9035,0.9035,0.9035,0,482,0.0
2021-06-03 17:29:00-04:00,0.9035,0.9035,0.9034,0.9034,0,508,0.0
2021-06-03 17:30:00-04:00,0.9034,0.9035,0.9034,0.9034,0,493,0.0
2021-06-03 17:31:00-04:00,0.9034,0.9034,0.9034,0.9034,0,482,0.0
2021-06-03 17:32:00-04:00,0.9034,0.9035,0.9034,0.9034,0,482,0.0
2021-06-03 17:33:00-04:00,0.9034,0.9034,0.9034,0.9034,0,500,0.0
2021-06-03 17:34:00-04:00,0.9034,0.9034,0.9034,0.9034,0,482,0.0
2021-06-03 17:35:00-04:00,0.9034,0.9034,0.9034,0.9034,0,495,0.0
2021-06-03 17:36:00-04:00,0.9034,0.9034,0.9034,0.9034,0,498,0.0
2021-06-03 17:37:00-04:00,0.9034,0.9034,0.9034,0.9034,0,494,0.0
2021-06-03 17:38:00-04:00,0.9034,0.9034,0.9034,0.9034,0,491,0.0
2021-06-03 17:39:00-04:00,0.9034,0.9034,0.9034,0.9034,0,505,0.0
2021-06-03 17:40:00-04:00,0.9034,0.9034,0.9034,0.9034,0,492,0.0
2021-06-03 17:41:00-04:00,0.9034,0.9034,0.9034,0.9034,0,500,0.0
2021-06-03 17:42:00-04:00,0.9034,0.9034,0.9034,0.9034,0,479,0.0
2021-06-03 17:43:00-04:00,0.9034,0.9034,0.9034,0.9034,0,488,0.0
2021-06-03 17:44:00-04:00,0.9034,0.9034,0.9034,0.9034,0,504,0.0
2021-06-03 17:45:00-04:00,0.9034,0.9035,0.9034,0.9034,0,506,0.0
