,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy,CHF Curncy
,open,high,low,close,volume,num_trds,value
2021-09-13 17:00:00-04:00,0.9217,0.9222,0.9216,0.9222,0,330,0.0
2021-09-13 17:01:00-04:00,0.9222,0.9222,0.9214,0.9215,0,446,0.0
2021-09-13 17:02:00-04:00,0.9215,0.9221,0.9214,0.9217,0,443,0.0
2021-09-13 17:03:00-04:00,0.9217,0.9222,0.9216,0.9218,0,458,0.0
2021-09-13 17:04:00-04:00,0.9218,0.9221,0.9217,0.9219,0,495,0.0
2021-09-13 17:05:00-04:00,0.9219,0.922,0.9219,0.9219,0,481,0.0
2021-09-13 17:06:00-04:00,0.9219,0.922,0.9218,0.922,0,718,0.0
2021-09-13 17:07:00-04:00,0.922,0.922,0.922,0.922,0,471,0.0
2021-09-13 17:08:00-04:00,0.922,0.922,0.9219,0.922,0,477,0.0
2021-09-13 17:09:00-04:00,0.922,0.922,0.9218,0.922,0,488,0.0
2021-09-13 17:10:00-04:00,0.922,0.922,0.9219,0.9219,0,487,0.0
2021-09-13 17:11:00-04:00,0.9219,0.922,0.9218,0.9219,0,510,0.0
2021-09-13 17:12:00-04:00,0.9219,0.922,0.9218,0.9219,0,477,0.0
2021-09-13 17:13:00-04:00,0.9219,0.922,0.9218,0.922,0,502,0.0
2021-09-13 17:14:00-04:00,0.922,0.922,0.9219,0.922,0,496,0.0
2021-09-13 17:15:00-04:00,0.922,0.922,0.9218,0.922,0,508,0.0
2021-09-13 17:16:00-04:00,0.922,0.922,0.9218,0.9219,0,497,0.0
2021-09-13 17:17:00-04:00,0.9219,0.922,0.9218,0.922,0,497,0.0
2021-09-13 17:18:00-04:00,0.922,0.9221,0.9219,0.922,0,499,0.0
2021-09-13 17:19:00-04:00,0.922,0.922,0.9219,0.922,0,485,0.0
2021-09-13 17:20:00-04:00,0.922,0.9221,0.9218,0.922,0,477,0.0
2021-09-13 17:21:00-04:00,0.922,0.9221,0.9219,0.922,0,511,0.0
2021-09-13 17:22:00-04:00,0.922,0.922,0.9218,0.9218,0,513,0.0
2021-09-13 17:23:00-04:00,0.9218,0.9219,0.9217,0.9217,0,492,0.0
2021-09-13 17:24:00-04:00,0.9217,0.9219,0.9217,0.9218,0,494,0.0
2021-09-13 17:25:00-04:00,0.9218,0.9219,0.9217,0.9218,0,495,0.0
2021-09-13 17:26:00-04:00,0.9218,0.922,0.9218,0.9219,0,487,0.0
2021-09-13 17:27:00-04:00,0.9219,0.922,0.9218,0.9219,0,489,0.0
2021-09-13 17:28:00-04:00,0.9219,0.9219,0.9217,0.9219,0,476,0.0
2021-09-13 17:29:00-04:00,0.9219,0.922,0.9217,0.9217,0,500,0.0
2021-09-13 17:30:00-04:00,0.9217,0.9218,0.9217,0.9218,0,498,0.0
2021-09-13 17:31:00-04:00,0.9218,0.9219,0.9217,0.9218,0,480,0.0
2021-09-13 17:32:00-04:00,0.9218,0.9218,0.9217,0.9218,0,487,0.0
2021-09-13 17:33:00-04:00,0.9218,0.9218,0.9217,0.9218,0,485,0.0
2021-09-13 17:34:00-04:00,0.9218,0.9218,0.9217,0.9218,0,495,0.0
2021-09-13 17:35:00-04:00,0.9218,0.9219,0.9217,0.9218,0,560,0.0
2021-09-13 17:36:00-04:00,0.9218,0.9218,0.9217,0.9218,0,548,0.0
2021-09-13 17:37:00-04:00,0.9218,0.9218,0.9217,0.9218,0,575,0.0
2021-09-13 17:38:00-04:00,0.9218,0.9218,0.9217,0.9218,0,523,0.0
2021-09-13 17:39:00-04:00,0.9218,0.9218,0.9217,0.9218,0,535,0.0
2021-09-13 17:40:00-04:00,0.9218,0.9218,0.9217,0.9218,0,565,0.0
2021-09-13 17:41:00-04:00,0.9218,0.9219,0.9217,0.9219,0,557,0.0
2021-09-13 17:42:00-04:00,0.9219,0.9219,0.9217,0.9218,0,506,0.0
2021-09-13 17:43:00-04:00,0.9218,0.922,0.9218,0.922,0,518,0.0
2021-09-13 17:44:00-04:00,0.922,0.922,0.9219,0.9219,0,516,0.0
2021-09-13 17:45:00-04:00,0.9219,0.9221,0.9219,0.9219,0,554,0.0
2021-09-13 17:46:00-04:00,0.9219,0.922,0.9219,0.9219,0,503,0.0
2021-09-13 17:47:00-04:00,0.9219,0.922,0.9219,0.922,0,489,0.0
2021-09-13 17:48:00-04:00,0.9219,0.9221,0.9219,0.9219,0,482,0.0
2021-09-13 17:49:00-04:00,0.9219,0.9221,0.9219,0.922,0,497,0.0
2021-09-13 17:50:00-04:00,0.922,0.9221,0.9219,0.9219,0,690,0.0
2021-09-13 17:51:00-04:00,0.9219,0.922,0.9219,0.9219,0,486,0.0
2021-09-13 17:52:00-04:00,0.9219,0.922,0.9218,0.9219,0,508,0.0
2021-09-13 17:53:00-04:00,0.9219,0.922,0.9218,0.9219,0,497,0.0
2021-09-13 17:54:00-04:00,0.9219,0.922,0.9219,0.9219,0,492,0.0
