,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty
,open,high,low,close,volume,num_trds,value
2021-04-28 20:00:00-04:00,1321.0,1321.25,1319.0,1319.75,223,91,294442.25
2021-04-28 20:01:00-04:00,1320.5,1320.75,1319.25,1320.75,95,55,125398.0
2021-04-28 20:02:00-04:00,1320.75,1322.5,1320.75,1321.75,153,55,202210.75
2021-04-28 20:03:00-04:00,1321.75,1321.75,1320.5,1320.75,44,27,58123.5
2021-04-28 20:04:00-04:00,1320.5,1323.0,1320.5,1322.75,34,24,44950.25
2021-04-28 20:05:00-04:00,1322.75,1323.0,1321.75,1323.0,84,39,111076.25
2021-04-28 20:06:00-04:00,1323.0,1324.0,1323.0,1323.25,39,24,51620.25
2021-04-28 20:07:00-04:00,1323.5,1324.5,1323.5,1324.5,34,21,45010.25
2021-04-28 20:08:00-04:00,1324.25,1324.25,1322.75,1323.0,18,12,23819.5
2021-04-28 20:09:00-04:00,1323.25,1324.5,1323.25,1324.0,33,23,43691.75
2021-04-28 20:10:00-04:00,1323.75,1325.0,1323.5,1325.0,57,28,75492.75
2021-04-28 20:11:00-04:00,1324.75,1325.25,1324.25,1324.75,41,24,54307.25
2021-04-28 20:12:00-04:00,1324.5,1324.5,1323.75,1323.75,7,4,9268.75
2021-04-28 20:13:00-04:00,1323.5,1323.5,1322.0,1322.25,35,24,46292.5
2021-04-28 20:14:00-04:00,1322.0,1323.5,1322.0,1323.25,20,13,26458.75
2021-04-28 20:15:00-04:00,1323.5,1324.0,1323.0,1323.0,30,14,39696.5
2021-04-28 20:16:00-04:00,1323.0,1323.0,1322.5,1322.5,16,6,21162.0
2021-04-28 20:17:00-04:00,1322.5,1323.0,1322.5,1323.0,14,6,18519.25
2021-04-28 20:18:00-04:00,1323.0,1323.0,1322.25,1322.25,13,7,17193.0
2021-04-28 20:19:00-04:00,1322.25,1322.25,1321.25,1321.5,48,23,63448.75
2021-04-28 20:20:00-04:00,1321.5,1321.5,1318.5,1319.0,266,56,351105.75
2021-04-28 20:21:00-04:00,1318.75,1319.0,1317.5,1317.75,48,25,63268.25
2021-04-28 20:22:00-04:00,1317.75,1318.5,1316.75,1318.5,54,23,71143.5
2021-04-28 20:23:00-04:00,1319.0,1320.0,1319.0,1320.0,16,11,21111.75
