,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty
,open,high,low,close,volume,num_trds,value
2021-09-20 20:00:00-04:00,1273.0,1274.0,1272.5,1272.5,58,25,73850.25
2021-09-20 20:01:00-04:00,1273.0,1273.25,1273.0,1273.25,6,4,7638.75
2021-09-20 20:03:00-04:00,1273.0,1273.0,1273.0,1273.0,1,1,1273.0
2021-09-20 20:05:00-04:00,1272.25,1272.25,1272.25,1272.25,2,1,2544.5
2021-09-20 20:06:00-04:00,1272.5,1272.5,1272.5,1272.5,9,7,11452.5
2021-09-20 20:07:00-04:00,1272.75,1272.75,1272.75,1272.75,1,1,1272.75
2021-09-20 20:09:00-04:00,1273.0,1273.0,1273.0,1273.0,2,2,2546.0
2021-09-20 20:13:00-04:00,1272.5,1272.5,1272.5,1272.5,1,1,1272.5
2021-09-20 20:15:00-04:00,1272.75,1272.75,1272.75,1272.75,1,1,1272.75
2021-09-20 20:18:00-04:00,1272.75,1273.0,1272.75,1273.0,2,2,2545.75
2021-09-20 20:27:00-04:00,1272.5,1272.5,1272.5,1272.5,1,1,1272.5
2021-09-20 20:28:00-04:00,1272.0,1272.25,1271.75,1271.75,7,5,8904.0
2021-09-20 20:29:00-04:00,1272.0,1272.0,1271.5,1271.75,6,5,7630.25
2021-09-20 20:30:00-04:00,1271.75,1271.75,1271.25,1271.25,7,5,8899.75
2021-09-20 20:31:00-04:00,1271.0,1271.0,1270.75,1271.0,101,21,128370.25
2021-09-20 20:32:00-04:00,1271.0,1271.25,1271.0,1271.25,5,3,6355.25
2021-09-20 20:33:00-04:00,1271.5,1271.5,1271.5,1271.5,4,2,5086.0
2021-09-20 20:35:00-04:00,1272.0,1272.0,1272.0,1272.0,2,2,2544.0
2021-09-20 20:36:00-04:00,1272.0,1272.0,1272.0,1272.0,1,1,1272.0
2021-09-20 20:39:00-04:00,1272.5,1272.5,1272.5,1272.5,1,1,1272.5
2021-09-20 20:40:00-04:00,1272.5,1272.5,1272.5,1272.5,1,1,1272.5
2021-09-20 20:41:00-04:00,1273.0,1273.0,1273.0,1273.0,1,1,1273.0
2021-09-20 20:42:00-04:00,1273.25,1273.25,1273.25,1273.25,1,1,1273.25
2021-09-20 20:48:00-04:00,1272.5,1272.5,1272.5,1272.5,2,1,2545.0
2021-09-20 20:50:00-04:00,1272.75,1272.75,1272.75,1272.75,1,1,1272.75
2021-09-20 20:51:00-04:00,1273.0,1273.0,1273.0,1273.0,1,1,1273.0
2021-09-20 20:54:00-04:00,1272.5,1272.5,1272.5,1272.5,1,1,1272.5
2021-09-20 20:57:00-04:00,1272.0,1272.0,1272.0,1272.0,4,2,5088.0
2021-09-20 20:58:00-04:00,1271.75,1271.75,1271.75,1271.75,1,1,1271.75
2021-09-20 20:59:00-04:00,1272.0,1272.0,1272.0,1272.0,1,1,1272.0
2021-09-20 21:00:00-04:00,1272.0,1272.0,1272.0,1272.0,1,1,1272.0
2021-09-20 21:01:00-04:00,1272.0,1272.0,1272.0,1272.0,1,1,1272.0
2021-09-20 21:02:00-04:00,1271.75,1272.0,1271.75,1272.0,4,4,5087.5
2021-09-20 21:05:00-04:00,1272.25,1272.25,1272.25,1272.25,1,1,1272.25
2021-09-20 21:06:00-04:00,1272.5,1272.5,1272.5,1272.5,1,1,1272.5
2021-09-20 21:11:00-04:00,1273.5,1273.5,1273.5,1273.5,1,1,1273.5
