,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty
,open,high,low,close,volume,num_trds,value
2021-09-20 20:00:00-04:00,1287.75,1287.75,1286.75,1286.75,5,4,6436.5
2021-09-20 20:02:00-04:00,1287.75,1287.75,1287.75,1287.75,1,1,1287.75
2021-09-20 20:03:00-04:00,1287.25,1287.25,1287.25,1287.25,3,2,3861.75
2021-09-20 20:31:00-04:00,1285.25,1285.25,1285.25,1285.25,4,3,5141.0
2021-09-20 21:55:00-04:00,1289.0,1289.0,1289.0,1289.0,1,1,1289.0
2021-09-20 22:04:00-04:00,1289.0,1289.0,1288.75,1288.75,2,2,2577.75
2021-09-20 22:11:00-04:00,1289.25,1289.25,1289.25,1289.25,1,1,1289.25
2021-09-20 22:34:00-04:00,1288.25,1288.25,1288.25,1288.25,1,1,1288.25
2021-09-20 22:37:00-04:00,1288.25,1288.25,1288.25,1288.25,2,2,2576.5
2021-09-20 23:20:00-04:00,1288.25,1288.25,1288.25,1288.25,1,1,1288.25
2021-09-21 02:18:00-04:00,1287.5,1287.5,1287.5,1287.5,3,3,3862.5
2021-09-21 02:32:00-04:00,1288.25,1288.25,1288.25,1288.25,1,1,1288.25
2021-09-21 02:58:00-04:00,1286.25,1286.25,1286.25,1286.25,3,2,3858.75
2021-09-21 03:04:00-04:00,1286.75,1286.75,1286.75,1286.75,1,1,1286.75
2021-09-21 03:09:00-04:00,1286.0,1286.0,1286.0,1286.0,2,1,2572.0
2021-09-21 03:18:00-04:00,1285.0,1285.0,1285.0,1285.0,1,1,1285.0
2021-09-21 04:07:00-04:00,1288.0,1288.0,1288.0,1288.0,1,1,1288.0
2021-09-21 04:12:00-04:00,1287.75,1287.75,1287.75,1287.75,1,1,1287.75
2021-09-21 04:23:00-04:00,1287.0,1287.0,1287.0,1287.0,1,1,1287.0
2021-09-21 04:38:00-04:00,1289.5,1289.5,1289.5,1289.5,1,1,1289.5
2021-09-21 04:40:00-04:00,1290.0,1290.0,1290.0,1290.0,4,4,5160.0
2021-09-21 04:48:00-04:00,1289.5,1289.5,1289.5,1289.5,1,1,1289.5
2021-09-21 05:06:00-04:00,1289.0,1289.0,1289.0,1289.0,1,1,1289.0
