,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy
,open,high,low,close,volume,num_trds,value
2021-06-28 11:49:00-04:00,81.15,81.15,81.15,81.15,5,1,405.75
2021-06-28 14:46:00-04:00,81.1,81.1,81.1,81.1,2,1,162.2
