,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty
,open,high,low,close,volume,num_trds,value
2021-10-26 20:00:00-04:00,1237.25,1238.0,1235.5,1237.0,300,108,371030.75
2021-10-26 20:01:00-04:00,1236.75,1236.75,1236.25,1236.5,21,13,25967.5
2021-10-26 20:02:00-04:00,1236.75,1236.75,1236.25,1236.25,9,5,11128.25
2021-10-26 20:03:00-04:00,1236.25,1236.5,1236.0,1236.5,10,7,12362.25
2021-10-26 20:04:00-04:00,1236.75,1236.75,1236.75,1236.75,3,2,3710.25
2021-10-26 20:05:00-04:00,1237.0,1237.0,1235.75,1235.75,19,4,23481.75
2021-10-26 20:06:00-04:00,1236.25,1236.25,1236.25,1236.25,1,1,1236.25
2021-10-26 20:07:00-04:00,1236.25,1236.5,1236.0,1236.0,8,6,9889.25
2021-10-26 20:08:00-04:00,1236.0,1236.0,1236.0,1236.0,1,1,1236.0
2021-10-26 20:09:00-04:00,1236.0,1236.0,1236.0,1236.0,1,1,1236.0
2021-10-26 20:10:00-04:00,1235.75,1235.75,1235.75,1235.75,4,1,4943.0
2021-10-26 20:11:00-04:00,1236.0,1236.0,1235.75,1235.75,2,2,2471.75
2021-10-26 20:12:00-04:00,1236.25,1236.5,1236.25,1236.5,6,3,7418.0
2021-10-26 20:13:00-04:00,1236.25,1236.75,1236.25,1236.5,19,8,23493.75
2021-10-26 20:14:00-04:00,1236.25,1236.25,1236.25,1236.25,9,4,11126.25
2021-10-26 20:16:00-04:00,1236.25,1236.25,1236.25,1236.25,1,1,1236.25
2021-10-26 20:18:00-04:00,1236.25,1236.25,1236.25,1236.25,8,2,9890.0
2021-10-26 20:19:00-04:00,1236.0,1236.0,1236.0,1236.0,1,1,1236.0
2021-10-26 20:20:00-04:00,1236.25,1236.5,1236.25,1236.5,7,2,8655.0
2021-10-26 20:22:00-04:00,1236.25,1236.25,1236.25,1236.25,3,2,3708.75
2021-10-26 20:31:00-04:00,1236.25,1236.25,1236.25,1236.25,1,1,1236.25
2021-10-26 20:33:00-04:00,1236.0,1236.0,1236.0,1236.0,2,1,2472.0
2021-10-26 20:39:00-04:00,1235.75,1235.75,1235.5,1235.5,3,3,3706.75
2021-10-26 20:46:00-04:00,1235.5,1235.5,1235.5,1235.5,1,1,1235.5
2021-10-26 20:47:00-04:00,1236.0,1236.0,1236.0,1236.0,1,1,1236.0
2021-10-26 20:48:00-04:00,1236.25,1236.25,1236.25,1236.25,1,1,1236.25
2021-10-26 20:49:00-04:00,1236.0,1236.0,1235.75,1235.75,6,3,7415.0
2021-10-26 20:54:00-04:00,1236.0,1236.25,1235.75,1236.25,16,11,19778.0
2021-10-26 20:55:00-04:00,1236.0,1236.0,1236.0,1236.0,2,2,2472.0
2021-10-26 20:58:00-04:00,1236.25,1236.25,1236.25,1236.25,4,3,4945.0
2021-10-26 20:59:00-04:00,1235.75,1236.25,1235.75,1236.25,2,2,2472.0
2021-10-26 21:00:00-04:00,1236.25,1236.25,1234.75,1234.75,17,6,20996.0
2021-10-26 21:01:00-04:00,1234.5,1234.5,1234.0,1234.0,15,5,18511.5
2021-10-26 21:02:00-04:00,1234.5,1234.5,1234.5,1234.5,47,12,58021.5
2021-10-26 21:03:00-04:00,1234.75,1235.0,1234.75,1235.0,5,4,6174.0
2021-10-26 21:04:00-04:00,1235.0,1235.0,1235.0,1235.0,3,2,3705.0
2021-10-26 21:05:00-04:00,1235.0,1235.0,1235.0,1235.0,1,1,1235.0
2021-10-26 21:08:00-04:00,1234.75,1235.0,1234.75,1234.75,3,3,3704.5
2021-10-26 21:09:00-04:00,1235.0,1235.0,1235.0,1235.0,1,1,1235.0
2021-10-26 21:10:00-04:00,1235.0,1235.0,1235.0,1235.0,1,1,1235.0
2021-10-26 21:11:00-04:00,1235.0,1235.0,1234.75,1234.75,2,2,2469.75
2021-10-26 21:13:00-04:00,1235.0,1235.0,1235.0,1235.0,1,1,1235.0
2021-10-26 21:14:00-04:00,1235.0,1235.5,1235.0,1235.5,10,4,12352.0
2021-10-26 21:15:00-04:00,1235.75,1235.75,1235.75,1235.75,11,6,13593.25
2021-10-26 21:17:00-04:00,1236.0,1236.5,1236.0,1236.5,6,2,7416.5
2021-10-26 21:18:00-04:00,1236.5,1236.5,1236.25,1236.25,3,2,3709.0
2021-10-26 21:19:00-04:00,1236.25,1236.25,1236.25,1236.25,1,1,1236.25
2021-10-26 21:20:00-04:00,1236.5,1236.5,1236.5,1236.5,1,1,1236.5
2021-10-26 21:23:00-04:00,1236.25,1236.25,1236.25,1236.25,4,1,4945.0
2021-10-26 21:25:00-04:00,1236.5,1236.5,1236.5,1236.5,1,1,1236.5
2021-10-26 21:26:00-04:00,1236.75,1236.75,1236.75,1236.75,2,1,2473.5
2021-10-26 21:27:00-04:00,1236.75,1236.75,1236.75,1236.75,2,2,2473.5
2021-10-26 21:28:00-04:00,1237.0,1237.0,1236.25,1236.25,13,5,16075.25
2021-10-26 21:29:00-04:00,1236.0,1236.0,1235.75,1235.75,7,3,8651.75
2021-10-26 21:31:00-04:00,1236.0,1236.0,1236.0,1236.0,1,1,1236.0
2021-10-26 21:32:00-04:00,1235.75,1236.0,1235.75,1236.0,4,3,4943.5
2021-10-26 21:33:00-04:00,1235.75,1235.75,1235.75,1235.75,1,1,1235.75
2021-10-26 21:34:00-04:00,1235.75,1236.0,1235.75,1236.0,16,8,19772.25
2021-10-26 21:35:00-04:00,1236.0,1236.0,1236.0,1236.0,1,1,1236.0
2021-10-26 21:36:00-04:00,1236.25,1236.25,1236.25,1236.25,1,1,1236.25
2021-10-26 21:38:00-04:00,1236.0,1236.0,1236.0,1236.0,9,4,11124.0
2021-10-26 21:39:00-04:00,1236.0,1236.5,1236.0,1236.5,22,9,27196.0
2021-10-26 21:42:00-04:00,1236.5,1236.5,1236.5,1236.5,1,1,1236.5
2021-10-26 21:43:00-04:00,1236.25,1236.25,1236.25,1236.25,29,2,35851.25
2021-10-26 21:44:00-04:00,1236.25,1236.25,1235.75,1236.0,15,5,18539.25
2021-10-26 21:45:00-04:00,1235.75,1236.25,1235.75,1236.25,15,7,18539.25
2021-10-26 21:46:00-04:00,1236.0,1236.25,1235.75,1235.75,27,6,33378.0
2021-10-26 21:48:00-04:00,1236.0,1236.0,1235.25,1235.25,5,3,6177.75
2021-10-26 21:49:00-04:00,1235.0,1235.0,1234.5,1234.5,11,6,13581.75
2021-10-26 21:50:00-04:00,1234.5,1235.0,1234.5,1235.0,26,4,32106.25
