,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty
,open,high,low,close,volume,num_trds,value
2021-10-26 20:00:00-04:00,1256.0,1257.0,1254.25,1255.25,84,57,105426.5
2021-10-26 20:05:00-04:00,1254.25,1254.25,1254.25,1254.25,1,1,1254.25
2021-10-26 20:13:00-04:00,1254.75,1254.75,1254.75,1254.75,1,1,1254.75
2021-10-26 20:18:00-04:00,1254.5,1254.5,1254.5,1254.5,1,1,1254.5
2021-10-26 20:22:00-04:00,1254.75,1254.75,1254.75,1254.75,1,1,1254.75
2021-10-26 20:23:00-04:00,1254.25,1254.25,1254.25,1254.25,4,1,5017.0
2021-10-26 20:30:00-04:00,1254.25,1254.25,1254.25,1254.25,1,1,1254.25
2021-10-26 20:33:00-04:00,1254.25,1254.25,1254.25,1254.25,7,2,8779.75
2021-10-26 20:59:00-04:00,1254.25,1254.25,1254.25,1254.25,5,1,6271.25
2021-10-26 21:00:00-04:00,1254.0,1254.0,1253.0,1253.0,21,14,26322.25
2021-10-26 21:01:00-04:00,1252.75,1252.75,1252.25,1252.5,13,6,16283.0
2021-10-26 21:02:00-04:00,1252.75,1253.0,1252.75,1253.0,45,18,56383.0
2021-10-26 21:03:00-04:00,1253.0,1253.0,1253.0,1253.0,141,54,176673.0
2021-10-26 21:04:00-04:00,1253.25,1253.25,1253.0,1253.0,23,20,28820.75
2021-10-26 21:05:00-04:00,1253.0,1253.25,1253.0,1253.25,4,2,5012.75
2021-10-26 21:08:00-04:00,1253.25,1253.25,1253.25,1253.25,1,1,1253.25
2021-10-26 21:12:00-04:00,1253.75,1253.75,1253.75,1253.75,1,1,1253.75
2021-10-26 21:14:00-04:00,1253.75,1253.75,1253.75,1253.75,13,1,16298.75
2021-10-26 21:15:00-04:00,1254.25,1254.25,1254.0,1254.25,62,24,77763.25
2021-10-26 21:17:00-04:00,1254.5,1254.75,1254.5,1254.75,33,4,41400.0
2021-10-26 21:18:00-04:00,1255.0,1255.0,1255.0,1255.0,1,1,1255.0
2021-10-26 21:19:00-04:00,1254.75,1254.75,1254.75,1254.75,3,1,3764.25
2021-10-26 21:20:00-04:00,1254.75,1254.75,1254.75,1254.75,7,2,8783.25
2021-10-26 21:26:00-04:00,1255.25,1255.25,1255.25,1255.25,2,1,2510.5
2021-10-26 21:28:00-04:00,1255.25,1255.5,1254.75,1254.75,19,5,23848.5
2021-10-26 21:29:00-04:00,1254.75,1254.75,1254.75,1254.75,1,1,1254.75
2021-10-26 21:31:00-04:00,1254.5,1254.5,1254.5,1254.5,4,3,5018.0
2021-10-26 21:32:00-04:00,1254.5,1254.5,1254.5,1254.5,32,13,40144.0
2021-10-26 21:33:00-04:00,1254.5,1254.5,1254.5,1254.5,47,19,58961.5
2021-10-26 21:34:00-04:00,1254.5,1254.5,1254.5,1254.5,72,14,90324.0
2021-10-26 21:37:00-04:00,1254.75,1254.75,1254.75,1254.75,5,3,6273.75
2021-10-26 21:38:00-04:00,1254.75,1254.75,1254.5,1254.5,12,5,15054.5
2021-10-26 21:39:00-04:00,1254.75,1255.25,1254.75,1255.25,75,31,94134.0
2021-10-26 21:40:00-04:00,1255.25,1255.25,1255.0,1255.25,7,3,8786.5
2021-10-26 21:41:00-04:00,1255.25,1255.25,1254.75,1254.75,5,4,6275.0
2021-10-26 21:42:00-04:00,1255.0,1255.0,1255.0,1255.0,6,2,7530.0
2021-10-26 21:43:00-04:00,1255.0,1255.0,1255.0,1255.0,64,19,80320.0
2021-10-26 21:44:00-04:00,1255.0,1255.0,1254.5,1254.5,22,8,27602.5
2021-10-26 21:45:00-04:00,1254.5,1254.75,1254.5,1254.75,112,32,140504.25
2021-10-26 21:46:00-04:00,1254.5,1254.75,1254.5,1254.5,31,11,38889.75
2021-10-26 21:47:00-04:00,1254.5,1254.5,1254.5,1254.5,6,3,7527.0
2021-10-26 21:48:00-04:00,1254.75,1254.75,1254.0,1254.0,86,11,107886.25
2021-10-26 21:49:00-04:00,1253.5,1253.5,1253.5,1253.5,1,1,1253.5
2021-10-26 21:50:00-04:00,1253.5,1253.75,1253.5,1253.75,2,2,2507.25
2021-10-26 21:51:00-04:00,1253.0,1253.0,1253.0,1253.0,1,1,1253.0
2021-10-26 21:52:00-04:00,1252.75,1252.75,1252.75,1252.75,1,1,1252.75
2021-10-26 21:53:00-04:00,1252.75,1252.75,1252.75,1252.75,1,1,1252.75
2021-10-26 21:54:00-04:00,1253.0,1253.0,1253.0,1253.0,1,1,1253.0
2021-10-26 21:56:00-04:00,1252.25,1252.5,1252.25,1252.5,3,3,3757.0
2021-10-26 21:59:00-04:00,1252.5,1252.5,1252.5,1252.5,1,1,1252.5
2021-10-26 22:02:00-04:00,1253.0,1253.0,1253.0,1253.0,1,1,1253.0
2021-10-26 22:05:00-04:00,1253.25,1253.25,1253.25,1253.25,5,1,6266.25
2021-10-26 22:07:00-04:00,1252.5,1252.5,1252.5,1252.5,3,3,3757.5
2021-10-26 22:08:00-04:00,1252.25,1252.25,1252.25,1252.25,1,1,1252.25
2021-10-26 22:11:00-04:00,1252.0,1252.25,1252.0,1252.0,9,9,11268.25
2021-10-26 22:14:00-04:00,1252.25,1252.75,1252.25,1252.75,4,2,5009.5
2021-10-26 22:22:00-04:00,1252.0,1252.0,1252.0,1252.0,1,1,1252.0
2021-10-26 22:23:00-04:00,1252.25,1252.25,1252.25,1252.25,2,1,2504.5
2021-10-26 22:24:00-04:00,1252.5,1252.5,1252.5,1252.5,2,2,2505.0
2021-10-26 22:27:00-04:00,1252.5,1252.5,1252.5,1252.5,1,1,1252.5
2021-10-26 22:30:00-04:00,1252.25,1252.25,1252.25,1252.25,1,1,1252.25
2021-10-26 22:34:00-04:00,1252.5,1252.5,1252.5,1252.5,1,1,1252.5
2021-10-26 22:39:00-04:00,1253.25,1254.0,1253.25,1254.0,12,3,15042.25
2021-10-26 22:41:00-04:00,1254.25,1254.25,1254.0,1254.0,5,5,6270.75
2021-10-26 22:43:00-04:00,1254.25,1254.25,1254.25,1254.25,3,1,3762.75
2021-10-26 22:47:00-04:00,1253.0,1253.0,1253.0,1253.0,10,3,12530.0
2021-10-26 22:51:00-04:00,1253.25,1253.25,1253.25,1253.25,1,1,1253.25
2021-10-26 23:01:00-04:00,1254.0,1254.0,1254.0,1254.0,2,1,2508.0
2021-10-26 23:02:00-04:00,1253.75,1254.0,1253.75,1254.0,14,4,17555.75
2021-10-26 23:03:00-04:00,1254.25,1254.75,1254.25,1254.75,21,9,26344.25
2021-10-26 23:06:00-04:00,1255.25,1255.25,1255.0,1255.0,4,4,5020.75
2021-10-26 23:07:00-04:00,1255.25,1255.25,1255.25,1255.25,1,1,1255.25
2021-10-26 23:10:00-04:00,1255.25,1255.5,1255.25,1255.5,3,3,3766.0
2021-10-26 23:11:00-04:00,1255.5,1255.5,1255.5,1255.5,3,3,3766.5
2021-10-26 23:12:00-04:00,1255.5,1255.5,1255.5,1255.5,1,1,1255.5
2021-10-26 23:13:00-04:00,1255.5,1255.5,1255.5,1255.5,4,3,5022.0
2021-10-26 23:14:00-04:00,1255.75,1255.75,1255.75,1255.75,1,1,1255.75
2021-10-26 23:15:00-04:00,1256.0,1256.0,1256.0,1256.0,1,1,1256.0
2021-10-26 23:16:00-04:00,1256.0,1256.25,1256.0,1256.25,16,7,20096.5
2021-10-26 23:17:00-04:00,1256.0,1256.0,1256.0,1256.0,1,1,1256.0
2021-10-26 23:18:00-04:00,1256.0,1256.0,1256.0,1256.0,1,1,1256.0
2021-10-26 23:19:00-04:00,1256.0,1256.0,1256.0,1256.0,54,23,67824.0
2021-10-26 23:20:00-04:00,1256.25,1256.5,1256.25,1256.5,8,7,10050.25
2021-10-26 23:21:00-04:00,1256.25,1256.25,1256.25,1256.25,1,1,1256.25
2021-10-26 23:22:00-04:00,1256.5,1256.75,1256.5,1256.75,12,5,15079.0
2021-10-26 23:23:00-04:00,1256.5,1256.5,1256.25,1256.25,8,5,10050.5
2021-10-26 23:25:00-04:00,1256.5,1256.5,1256.5,1256.5,6,3,7539.0
2021-10-26 23:26:00-04:00,1256.75,1256.75,1256.75,1256.75,6,1,7540.5
2021-10-26 23:27:00-04:00,1256.5,1256.5,1256.5,1256.5,2,2,2513.0
2021-10-26 23:28:00-04:00,1256.5,1256.75,1256.5,1256.75,10,3,12567.0
2021-10-26 23:31:00-04:00,1256.0,1256.0,1256.0,1256.0,1,1,1256.0
2021-10-26 23:37:00-04:00,1256.0,1256.0,1256.0,1256.0,17,9,21352.0
2021-10-26 23:44:00-04:00,1256.25,1256.25,1256.25,1256.25,4,4,5025.0
2021-10-26 23:46:00-04:00,1256.0,1256.0,1256.0,1256.0,1,1,1256.0
2021-10-26 23:55:00-04:00,1256.0,1256.0,1256.0,1256.0,2,2,2512.0
2021-10-26 23:56:00-04:00,1256.0,1256.0,1256.0,1256.0,24,3,30144.0
2021-10-26 23:58:00-04:00,1256.0,1256.0,1256.0,1256.0,1,1,1256.0
2021-10-26 23:59:00-04:00,1256.0,1256.0,1256.0,1256.0,5,1,6280.0
2021-10-27 00:01:00-04:00,1256.0,1256.0,1256.0,1256.0,2,1,2512.0
2021-10-27 00:03:00-04:00,1256.25,1256.5,1256.25,1256.25,39,9,48998.75
2021-10-27 00:19:00-04:00,1256.25,1256.25,1256.25,1256.25,1,1,1256.25
2021-10-27 00:23:00-04:00,1256.0,1256.0,1256.0,1256.0,1,1,1256.0
2021-10-27 00:29:00-04:00,1256.25,1256.25,1256.25,1256.25,1,1,1256.25
2021-10-27 00:31:00-04:00,1256.0,1256.0,1256.0,1256.0,17,3,21352.0
2021-10-27 00:38:00-04:00,1256.0,1256.0,1256.0,1256.0,55,22,69080.0
2021-10-27 00:39:00-04:00,1256.0,1256.0,1256.0,1256.0,2,1,2512.0
2021-10-27 00:42:00-04:00,1256.0,1256.0,1256.0,1256.0,1,1,1256.0
2021-10-27 00:48:00-04:00,1256.0,1256.0,1256.0,1256.0,1,1,1256.0
2021-10-27 00:53:00-04:00,1256.25,1256.25,1256.25,1256.25,2,2,2512.5
2021-10-27 00:54:00-04:00,1256.5,1256.5,1256.5,1256.5,3,3,3769.5
2021-10-27 01:09:00-04:00,1256.25,1256.25,1256.25,1256.25,1,1,1256.25
2021-10-27 01:28:00-04:00,1256.0,1256.0,1255.75,1255.75,6,2,7535.75
2021-10-27 01:30:00-04:00,1255.75,1255.75,1255.5,1255.75,10,8,12556.0
2021-10-27 01:31:00-04:00,1255.5,1255.5,1255.5,1255.5,4,2,5022.0
2021-10-27 01:32:00-04:00,1256.0,1256.0,1256.0,1256.0,1,1,1256.0
2021-10-27 01:34:00-04:00,1256.25,1256.25,1256.25,1256.25,2,2,2512.5
2021-10-27 01:35:00-04:00,1256.5,1256.5,1256.5,1256.5,1,1,1256.5
2021-10-27 01:36:00-04:00,1256.5,1256.5,1256.25,1256.25,2,2,2512.75
2021-10-27 01:39:00-04:00,1256.25,1256.25,1256.25,1256.25,1,1,1256.25
2021-10-27 01:40:00-04:00,1256.25,1256.25,1256.25,1256.25,1,1,1256.25
2021-10-27 01:42:00-04:00,1256.0,1256.25,1256.0,1256.25,5,3,6280.25
2021-10-27 01:43:00-04:00,1256.25,1256.25,1256.25,1256.25,1,1,1256.25
2021-10-27 01:45:00-04:00,1256.25,1256.25,1256.25,1256.25,1,1,1256.25
2021-10-27 01:48:00-04:00,1256.5,1256.5,1256.5,1256.5,8,2,10052.0
2021-10-27 01:50:00-04:00,1256.5,1257.0,1256.5,1257.0,83,10,104312.0
2021-10-27 01:51:00-04:00,1257.0,1257.0,1256.75,1256.75,51,4,64106.5
2021-10-27 01:54:00-04:00,1256.5,1256.5,1256.5,1256.5,1,1,1256.5
2021-10-27 01:58:00-04:00,1256.75,1256.75,1256.75,1256.75,1,1,1256.75
2021-10-27 01:59:00-04:00,1257.0,1258.0,1257.0,1258.0,57,16,71686.75
2021-10-27 02:00:00-04:00,1257.75,1258.0,1257.75,1258.0,96,16,120767.25
2021-10-27 02:01:00-04:00,1258.0,1258.0,1258.0,1258.0,50,14,62900.0
2021-10-27 02:02:00-04:00,1258.0,1258.0,1258.0,1258.0,12,5,15096.0
2021-10-27 02:03:00-04:00,1258.0,1258.0,1258.0,1258.0,1,1,1258.0
2021-10-27 02:05:00-04:00,1258.0,1258.0,1258.0,1258.0,4,4,5032.0
2021-10-27 02:06:00-04:00,1258.0,1258.25,1258.0,1258.25,14,7,17612.25
2021-10-27 02:08:00-04:00,1258.0,1258.0,1258.0,1258.0,55,20,69190.0
2021-10-27 02:09:00-04:00,1258.0,1258.0,1257.5,1257.5,61,19,76737.25
2021-10-27 02:11:00-04:00,1256.75,1256.75,1256.75,1256.75,3,2,3770.25
2021-10-27 02:12:00-04:00,1256.5,1256.5,1256.5,1256.5,2,2,2513.0
2021-10-27 02:15:00-04:00,1256.25,1256.25,1256.25,1256.25,1,1,1256.25
2021-10-27 02:16:00-04:00,1255.75,1256.0,1255.75,1256.0,2,2,2511.75
2021-10-27 02:17:00-04:00,1256.25,1256.25,1256.25,1256.25,11,8,13818.75
2021-10-27 02:18:00-04:00,1256.25,1256.25,1256.25,1256.25,1,1,1256.25
2021-10-27 02:20:00-04:00,1256.0,1256.0,1255.75,1256.0,28,8,35164.0
2021-10-27 02:22:00-04:00,1255.5,1255.5,1255.5,1255.5,3,1,3766.5
2021-10-27 02:23:00-04:00,1255.75,1255.75,1255.5,1255.5,6,3,7533.5
2021-10-27 02:24:00-04:00,1255.75,1256.0,1255.75,1256.0,7,3,8790.5
2021-10-27 02:26:00-04:00,1256.0,1256.0,1256.0,1256.0,23,2,28888.0
2021-10-27 02:28:00-04:00,1256.0,1256.25,1256.0,1256.0,25,3,31404.5
2021-10-27 02:31:00-04:00,1256.0,1256.0,1256.0,1256.0,15,9,18840.0
2021-10-27 02:32:00-04:00,1255.75,1255.75,1255.75,1255.75,1,1,1255.75
2021-10-27 02:34:00-04:00,1255.75,1256.0,1255.75,1256.0,38,23,47727.75
2021-10-27 02:35:00-04:00,1256.0,1256.25,1256.0,1256.25,41,31,51502.5
2021-10-27 02:36:00-04:00,1256.25,1256.25,1256.25,1256.25,54,26,67837.5
2021-10-27 02:37:00-04:00,1256.25,1256.25,1256.25,1256.25,2,1,2512.5
