,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index
,open,high,low,close,volume,num_trds,value
2021-10-13 18:00:00-04:00,4348.5,4348.5,4348.5,4348.5,1,1,4348.5
2021-10-13 18:07:00-04:00,4350.0,4350.0,4350.0,4350.0,2,1,8700.0
2021-10-13 18:21:00-04:00,4351.5,4351.5,4351.5,4351.5,1,1,4351.5
2021-10-13 18:22:00-04:00,4353.75,4353.75,4353.75,4353.75,1,1,4353.75
2021-10-13 18:30:00-04:00,4354.0,4354.0,4354.0,4354.0,1,1,4354.0
2021-10-13 19:38:00-04:00,4353.5,4353.5,4353.5,4353.5,1,1,4353.5
2021-10-13 19:46:00-04:00,4356.25,4356.25,4356.25,4356.25,4,2,17425.0
2021-10-13 19:49:00-04:00,4354.5,4354.5,4354.5,4354.5,2,2,8709.0
2021-10-13 19:51:00-04:00,4353.5,4353.5,4353.5,4353.5,1,1,4353.5
2021-10-13 19:52:00-04:00,4353.25,4353.25,4353.25,4353.25,1,1,4353.25
2021-10-13 20:08:00-04:00,4355.0,4355.0,4355.0,4355.0,1,1,4355.0
2021-10-13 20:10:00-04:00,4357.5,4360.0,4357.5,4360.0,13,8,56667.5
2021-10-13 20:14:00-04:00,4359.0,4359.0,4359.0,4359.0,1,1,4359.0
2021-10-13 20:15:00-04:00,4359.0,4359.0,4359.0,4359.0,3,2,13077.0
2021-10-13 20:23:00-04:00,4360.0,4360.0,4360.0,4360.0,2,1,8720.0
2021-10-13 20:30:00-04:00,4362.0,4362.0,4362.0,4362.0,1,1,4362.0
2021-10-13 20:37:00-04:00,4362.0,4362.25,4362.0,4362.25,3,2,13086.25
2021-10-13 20:56:00-04:00,4363.25,4364.0,4363.25,4364.0,4,2,17454.5
2021-10-13 21:00:00-04:00,4361.5,4361.5,4361.5,4361.5,1,1,4361.5
2021-10-13 21:21:00-04:00,4360.0,4360.0,4360.0,4360.0,1,1,4360.0
2021-10-13 21:25:00-04:00,4359.25,4359.25,4358.5,4359.25,5,4,21795.0
2021-10-13 21:33:00-04:00,4360.0,4360.0,4360.0,4360.0,1,1,4360.0
2021-10-13 21:51:00-04:00,4359.75,4359.75,4359.75,4359.75,2,2,8719.5
2021-10-13 22:05:00-04:00,4358.75,4358.75,4358.75,4358.75,1,1,4358.75
2021-10-13 22:07:00-04:00,4359.0,4359.0,4359.0,4359.0,1,1,4359.0
2021-10-13 22:25:00-04:00,4358.0,4358.0,4358.0,4358.0,1,1,4358.0
2021-10-13 22:26:00-04:00,4358.0,4358.0,4358.0,4358.0,1,1,4358.0
2021-10-13 22:52:00-04:00,4360.5,4360.5,4360.5,4360.5,1,1,4360.5
2021-10-13 23:44:00-04:00,4362.0,4362.0,4362.0,4362.0,2,1,8724.0
2021-10-13 23:58:00-04:00,4362.0,4362.0,4362.0,4362.0,1,1,4362.0
2021-10-14 00:06:00-04:00,4361.5,4361.5,4361.5,4361.5,1,1,4361.5
2021-10-14 00:09:00-04:00,4362.0,4362.0,4362.0,4362.0,1,1,4362.0
2021-10-14 00:11:00-04:00,4362.25,4362.25,4362.25,4362.25,6,1,26173.5
2021-10-14 00:15:00-04:00,4361.0,4361.75,4361.0,4361.75,13,3,56696.0
2021-10-14 01:15:00-04:00,4362.25,4362.25,4362.25,4362.25,1,1,4362.25
2021-10-14 01:33:00-04:00,4361.75,4361.75,4361.75,4361.75,1,1,4361.75
2021-10-14 01:51:00-04:00,4364.75,4366.0,4364.75,4366.0,7,6,30556.5
2021-10-14 02:01:00-04:00,4367.75,4367.75,4365.75,4365.75,11,8,48033.75
2021-10-14 02:09:00-04:00,4362.0,4362.0,4362.0,4362.0,1,1,4362.0
2021-10-14 02:14:00-04:00,4366.75,4366.75,4366.75,4366.75,2,1,8733.5
2021-10-14 02:17:00-04:00,4369.0,4369.0,4368.0,4368.0,3,3,13106.0
2021-10-14 02:18:00-04:00,4369.0,4369.0,4369.0,4369.0,1,1,4369.0
2021-10-14 02:19:00-04:00,4369.0,4369.0,4369.0,4369.0,1,1,4369.0
2021-10-14 02:21:00-04:00,4369.5,4370.0,4369.5,4370.0,7,3,30589.5
2021-10-14 02:24:00-04:00,4371.0,4371.0,4371.0,4371.0,1,1,4371.0
2021-10-14 02:58:00-04:00,4373.0,4373.0,4373.0,4373.0,1,1,4373.0
2021-10-14 02:59:00-04:00,4372.5,4372.5,4372.5,4372.5,1,1,4372.5
2021-10-14 03:06:00-04:00,4367.0,4367.0,4367.0,4367.0,1,1,4367.0
2021-10-14 03:07:00-04:00,4368.75,4368.75,4368.75,4368.75,1,1,4368.75
2021-10-14 03:16:00-04:00,4367.5,4367.5,4367.5,4367.5,1,1,4367.5
2021-10-14 03:33:00-04:00,4366.75,4366.75,4366.75,4366.75,1,1,4366.75
2021-10-14 04:00:00-04:00,4373.0,4373.0,4373.0,4373.0,1,1,4373.0
2021-10-14 04:04:00-04:00,4375.0,4375.0,4375.0,4375.0,1,1,4375.0
2021-10-14 05:02:00-04:00,4376.5,4376.5,4376.5,4376.5,1,1,4376.5
2021-10-14 05:03:00-04:00,4376.75,4376.75,4376.75,4376.75,2,1,8753.5
2021-10-14 05:04:00-04:00,4377.0,4377.0,4377.0,4377.0,1,1,4377.0
2021-10-14 05:12:00-04:00,4377.75,4377.75,4377.75,4377.75,1,1,4377.75
2021-10-14 05:32:00-04:00,4379.0,4379.0,4379.0,4379.0,2,1,8758.0
