,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy
,open,high,low,close,volume,num_trds,value
2021-08-25 09:11:00-04:00,79.22,79.22,79.22,79.22,1,1,79.22
2021-08-25 10:12:00-04:00,79.195,79.195,79.195,79.195,1,1,79.195
2021-08-25 10:30:00-04:00,79.185,79.185,79.185,79.185,1,1,79.185
2021-08-25 11:39:00-04:00,79.16,79.16,79.16,79.16,2,1,158.32
2021-08-25 12:26:00-04:00,79.225,79.225,79.225,79.225,2,1,158.45
